,m/z A,m/z B,Ranking,comp_1_m/z A,comp_4_m/z B,1*m/z A + 4*m/z B,comp_2_m/z A,comp_3_m/z B,2*m/z A + 3*m/z B,comp_3_m/z A,comp_2_m/z B,3*m/z A + 2*m/z B,comp_4_m/z A,comp_1_m/z B,4*m/z A + 1*m/z B,1*m/z A + 3*m/z B,2*m/z A + 2*m/z B,3*m/z A + 1*m/z B
7288747,1088.66334804,1182.36800819,908,1088.66334804,4729.47203276,5818.1353808,2177.32669608,3547.1040245699996,5724.43072065,3265.99004412,2364.73601638,5630.7260605,4354.65339216,1182.36800819,5537.0214003500005,4635.76737261,4542.06271246,4448.35805231
5350922,816.47514528,859.52510156,909,816.47514528,3438.10040624,4254.57555152,1632.95029056,2578.57530468,4211.52559524,2449.42543584,1719.05020312,4168.47563896,3265.90058112,859.52510156,4125.42568268,3395.05044996,3352.00049368,3308.9505374
6425417,904.21457297,973.92171729,910,904.21457297,3895.68686916,4799.90144213,1808.42914594,2921.76515187,4730.19429781,2712.6437189099997,1947.84343458,4660.487153489999,3616.85829188,973.92171729,4590.78000917,3825.97972484,3756.27258052,3686.5654361999996
1723973,694.42227497,915.54374383,911,694.42227497,3662.17497532,4356.59725029,1388.84454994,2746.63123149,4135.47578143,2083.2668249099997,1831.08748766,3914.35431257,2777.68909988,915.54374383,3693.23284371,3441.05350646,3219.9320376,2998.81056874
6532315,914.54116676,1182.20004417,912,914.54116676,4728.80017668,5643.34134344,1829.08233352,3546.6001325099996,5375.68246603,2743.62350028,2364.40008834,5108.02358862,3658.16466704,1182.20004417,4840.36471121,4461.14129927,4193.48242186,3925.8235444499996
601004,601.88282091,730.44140272,913,601.88282091,2921.76561088,3523.6484317900004,1203.76564182,2191.32420816,3395.08984998,1805.64846273,1460.88280544,3266.5312681699997,2407.53128364,730.44140272,3137.97268636,2793.2070290700003,2664.64844726,2536.0898654499997
2224306,711.9249923,741.45195755,914,711.9249923,2965.8078302,3677.7328225,1423.8499846,2224.35587265,3648.20585725,2135.7749769,1482.9039151,3618.678892,2847.6999692,741.45195755,3589.15192675,2936.2808649500003,2906.7538997,2877.22693445
309499,557.36750851,705.67371483,915,557.36750851,2822.69485932,3380.06236783,1114.73501702,2117.02114449,3231.7561615100003,1672.10252553,1411.34742966,3083.44995519,2229.47003404,705.67371483,2935.14374887,2674.388653,2526.08244668,2377.77624036
1656560,689.81316562,969.57980196,916,689.81316562,3878.31920784,4568.13237346,1379.62633124,2908.73940588,4288.36573712,2069.43949686,1939.15960392,4008.5991007800003,2759.25266248,969.57980196,3728.83246444,3598.5525715,3318.78593516,3039.01929882
2707426,730.69224573,851.46159495,917,730.69224573,3405.8463798,4136.53862553,1461.38449146,2554.38478485,4015.76927631,2192.07673719,1702.9231899,3894.99992709,2922.76898292,851.46159495,3774.2305778699997,3285.0770305799997,3164.30768136,3043.53833214
335888,560.35709774,705.42996181,918,560.35709774,2821.71984724,3382.07694498,1120.71419548,2116.28988543,3237.00408091,1681.07129322,1410.85992362,3091.93121684,2241.42839096,705.42996181,2946.85835277,2676.64698317,2531.5741190999997,2386.50125503
1741920,695.42479304,1199.22546947,919,695.42479304,4796.90187788,5492.32667092,1390.84958608,3597.67640841,4988.52599449,2086.27437912,2398.45093894,4484.72531806,2781.69917216,1199.22546947,3980.92464163,4293.10120145,3789.3005250200004,3285.49984859
6550678,916.56489391,1058.96683177,920,916.56489391,4235.86732708,5152.43222099,1833.12978782,3176.90049531,5010.0302831300005,2749.69468173,2117.93366354,4867.62834527,3666.25957564,1058.96683177,4725.22640741,4093.4653892200004,3951.06345136,3808.6615135
3076007,744.6988648,1021.95921595,921,744.6988648,4087.8368638,4832.5357286,1489.3977296,3065.8776478500004,4555.275377450001,2234.0965944,2043.9184319,4278.0150263,2978.7954592,1021.95921595,4000.7546751500004,3810.5765126500005,3533.3161615,3256.05581035
6549363,916.54758991,1063.64703913,922,916.54758991,4254.58815652,5171.13574643,1833.09517982,3190.94111739,5024.03629721,2749.64276973,2127.29407826,4876.93684799,3666.19035964,1063.64703913,4729.83739877,4107.4887073,3960.38925808,3813.28980886
957245,652.34067176,1072.70395882,923,652.34067176,4290.81583528,4943.15650704,1304.68134352,3218.11187646,4522.79321998,1957.0220152799998,2145.40791764,4102.42993292,2609.36268704,1072.70395882,3682.06664586,3870.45254822,3450.08926116,3029.7259741
976600,653.32381283,758.65274187,924,653.32381283,3034.61096748,3687.93478031,1306.64762566,2275.95822561,3582.60585127,1959.9714384899999,1517.30548374,3477.27692223,2613.29525132,758.65274187,3371.9479931899996,2929.28203844,2823.9531094,2718.6241803599996
5535625,831.52215643,1129.67156917,925,831.52215643,4518.68627668,5350.20843311,1663.04431286,3389.0147075100003,5052.05902037,2494.56646929,2259.34313834,4753.90960763,3326.08862572,1129.67156917,4455.76019489,4220.53686394,3922.3874512,3624.23803846
3683237,765.96842943,799.81809301,926,765.96842943,3199.27237204,3965.24080147,1531.93685886,2399.45427903,3931.39113789,2297.90528829,1599.63618602,3897.54147431,3063.87371772,799.81809301,3863.69181073,3165.42270846,3131.57304488,3097.7233813000003
3160631,748.20096607,920.54783122,927,748.20096607,3682.19132488,4430.39229095,1496.40193214,2761.64349366,4258.0454258,2244.60289821,1841.09566244,4085.69856065,2992.80386428,920.54783122,3913.3516955000005,3509.84445973,3337.49759458,3165.15072943
4120260,782.42289968,1030.95842364,928,782.42289968,4123.83369456,4906.256594240001,1564.84579936,3092.8752709200003,4657.72107028,2347.26869904,2061.91684728,4409.18554632,3129.69159872,1030.95842364,4160.65002236,3875.2981706,3626.76264664,3378.22712268
3697230,766.47052946,833.52942258,929,766.47052946,3334.11769032,4100.58821978,1532.94105892,2500.58826774,4033.52932666,2299.41158838,1667.05884516,3966.47043354,3065.88211784,833.52942258,3899.4115404199997,3267.0587972,3199.99990408,3132.94101096
2072680,706.6213089,845.00817145,930,706.6213089,3380.0326858,4086.6539947,1413.2426178,2535.0245143499997,3948.2671321499997,2119.8639267,1690.0163429,3809.8802696,2826.4852356,845.00817145,3671.4934070500003,3241.64582325,3103.2589607,2964.87209815
1625739,688.16629749,940.56475474,931,688.16629749,3762.25901896,4450.4253164500005,1376.33259498,2821.69426422,4198.0268592,2064.49889247,1881.12950948,3945.62840195,2752.66518996,940.56475474,3693.2299447,3509.86056171,3257.46210446,3005.06364721
2716667,730.94298875,854.18431215,932,730.94298875,3416.7372486,4147.6802373499995,1461.8859775,2562.55293645,4024.43891395,2192.82896625,1708.3686243,3901.1975905500003,2923.771955,854.18431215,3777.9562671500003,3293.4959252,3170.2546018000003,3047.0132784
3253996,751.45144132,974.25651931,933,751.45144132,3897.02607724,4648.47751856,1502.90288264,2922.7695579300002,4425.672440570001,2254.35432396,1948.51303862,4202.86736258,3005.80576528,974.25651931,3980.0622845899998,3674.22099925,3451.41592126,3228.61084327
2526207,723.6906452,729.02822761,934,723.6906452,2916.11291044,3639.80355564,1447.3812904,2187.08468283,3634.4659732299997,2171.0719356,1458.05645522,3629.1283908200003,2894.7625808,729.02822761,3623.79080841,2910.77532803,2905.43774562,2900.10016321
1195844,666.42457583,998.60375317,935,666.42457583,3994.41501268,4660.83958851,1332.84915166,2995.81125951,4328.66041117,1999.27372749,1997.20750634,3996.48123383,2665.69830332,998.60375317,3664.30205649,3662.23583534,3330.056658,2997.87748066
326262,559.36077567,876.20566083,936,559.36077567,3504.82264332,4064.18341899,1118.72155134,2628.6169824900003,3747.3385338300004,1678.08232701,1752.41132166,3430.49364867,2237.44310268,876.20566083,3113.6487635099998,3187.97775816,2871.132873,2554.28798784
5600415,836.50397981,923.31034943,937,836.50397981,3693.24139772,4529.74537753,1673.00795962,2769.93104829,4442.93900791,2509.51193943,1846.62069886,4356.13263829,3346.01591924,923.31034943,4269.32626867,3606.4350281,3519.62865848,3432.82228886
592342,601.37494387,1055.62910352,938,601.37494387,4222.51641408,4823.8913579499995,1202.74988774,3166.8873105599996,4369.6371983,1804.12483161,2111.25820704,3915.38303865,2405.49977548,1055.62910352,3461.128879,3768.2622544299998,3314.0080947799997,2859.75393513
6459579,907.55250022,1086.65172689,939,907.55250022,4346.60690756,5254.15940778,1815.10500044,3259.95518067,5075.0601811100005,2722.6575006599996,2173.30345378,4895.960954439999,3630.21000088,1086.65172689,4716.86172777,4167.50768089,3988.40845422,3809.3092275499994
4830005,799.14970896,807.99080663,940,799.14970896,3231.96322652,4031.1129354799996,1598.29941792,2423.97241989,4022.27183781,2397.44912688,1615.98161326,4013.43074014,3196.59883584,807.99080663,4004.58964247,3223.12212885,3214.28103118,3205.43993351
2296654,714.95639853,909.52689438,941,714.95639853,3638.10757752,4353.06397605,1429.91279706,2728.58068314,4158.4934802,2144.86919559,1819.05378876,3963.9229843499998,2859.82559412,909.52689438,3769.3524885,3443.53708167,3248.96658582,3054.39608997
3632501,763.47010723,1014.61406839,942,763.47010723,4058.45627356,4821.926380790001,1526.94021446,3043.84220517,4570.78241963,2290.4103216900003,2029.22813678,4319.638458470001,3053.88042892,1014.61406839,4068.49449731,3807.3123124,3556.1683512400004,3305.0243900800006
2869937,737.19658723,1014.61406839,943,737.19658723,4058.45627356,4795.65286079,1474.39317446,3043.84220517,4518.235379629999,2211.58976169,2029.22813678,4240.817898470001,2948.78634892,1014.61406839,3963.40041731,3781.0387923999997,3503.62131124,3226.2038300800004
371915,566.3275902,948.06520031,944,566.3275902,3792.26080124,4358.58839144,1132.6551804,2844.19560093,3976.8507813300002,1698.9827706,1896.13040062,3595.1131712200004,2265.3103608,948.06520031,3213.37556111,3410.52319113,3028.78558102,2647.04797091
2011432,705.17301779,1030.62403761,945,705.17301779,4122.49615044,4827.66916823,1410.34603558,3091.87211283,4502.21814841,2115.51905337,2061.24807522,4176.76712859,2820.69207116,1030.62403761,3851.31610877,3797.04513062,3471.5941107999997,3146.14309098
5713373,845.50709249,915.54374383,946,845.50709249,3662.17497532,4507.68206781,1691.01418498,2746.63123149,4437.64541647,2536.52127747,1831.08748766,4367.60876513,3382.02836996,915.54374383,4297.57211379,3592.13832398,3522.1016726400003,3452.0650213
5386297,818.47973043,987.92689536,947,818.47973043,3951.70758144,4770.1873118700005,1636.95946086,2963.78068608,4600.74014694,2455.43919129,1975.85379072,4431.29298201,3273.91892172,987.92689536,4261.84581708,3782.26041651,3612.81325158,3443.36608665
325708,559.36077567,801.49538413,948,559.36077567,3205.98153652,3765.34231219,1118.72155134,2404.48615239,3523.2077037299996,1678.08232701,1602.99076826,3281.07309527,2237.44310268,801.49538413,3038.9384868099996,2963.8469280599998,2721.7123196000002,2479.5777111400002
5352384,816.47514528,1194.22152109,949,816.47514528,4776.88608436,5593.36122964,1632.95029056,3582.6645632699997,5215.614853829999,2449.42543584,2388.44304218,4837.86847802,3265.90058112,1194.22152109,4460.12210221,4399.139708549999,4021.39333274,3643.6469569299998
2433217,719.68755889,866.5289631,950,719.68755889,3466.1158524,4185.80341129,1439.37511778,2599.5868893,4038.96200708,2159.0626766699997,1733.0579262,3892.12060287,2878.75023556,866.5289631,3745.27919866,3319.27444819,3172.43304398,3025.59163977
1213337,666.75238186,966.07534469,951,666.75238186,3864.30137876,4531.05376062,1333.50476372,2898.22603407,4231.73079779,2000.25714558,1932.15068938,3932.40783496,2667.00952744,966.07534469,3633.08487213,3564.9784159299998,3265.6554531,2966.33249027
3698658,766.47052946,1106.32550539,952,766.47052946,4425.30202156,5191.77255102,1532.94105892,3318.9765161699997,4851.917575089999,2299.41158838,2212.65101078,4512.06259916,3065.88211784,1106.32550539,4172.20762323,4085.4470456299996,3745.5920697,3405.73709377
6227646,883.27593937,932.30677911,953,883.27593937,3729.22711644,4612.50305581,1766.55187874,2796.9203373299997,4563.472216069999,2649.82781811,1864.61355822,4514.44137633,3533.10375748,932.30677911,4465.4105365899995,3680.1962766999995,3631.16543696,3582.1345972199997
6222051,883.02535335,1071.63398074,954,883.02535335,4286.53592296,5169.56127631,1766.0507067,3214.90194222,4980.95264892,2649.0760600500003,2143.26796148,4792.34402153,3532.1014134,1071.63398074,4603.73539414,4097.92729557,3909.31866818,3720.71004079
1267967,668.40371998,773.21861798,955,668.40371998,3092.87447192,3761.2781919,1336.80743996,2319.65585394,3656.4632939,2005.21115994,1546.43723596,3551.6483958999997,2673.61487992,773.21861798,3446.8334979,2988.05957392,2883.24467592,2778.42977792
324118,559.36077567,566.3336552,956,559.36077567,2265.3346208,2824.6953964699997,1118.72155134,1699.0009655999997,2817.72251694,1678.08232701,1132.6673104,2810.74963741,2237.44310268,566.3336552,2803.77675788,2258.3617412699996,2251.38886174,2244.41598221
6749347,941.23344379,1143.68022324,957,941.23344379,4574.72089296,5515.95433675,1882.46688758,3431.04066972,5313.5075573,2823.70033137,2287.36044648,5111.06077785,3764.93377516,1143.68022324,4908.6139984,4372.2741135100005,4169.82733406,3967.38055461
3585252,762.21408314,960.64123127,958,762.21408314,3842.56492508,4604.77900822,1524.42816628,2881.9236938100003,4406.351860090001,2286.6422494199996,1921.28246254,4207.9247119599995,3048.85633256,960.64123127,4009.4975638299998,3644.1377769500004,3445.7106288200002,3247.2834806899996
7045207,991.59523963,1116.16413614,959,991.59523963,4464.65654456,5456.25178419,1983.19047926,3348.49240842,5331.68288768,2974.78571889,2232.32827228,5207.11399117,3966.38095852,1116.16413614,5082.54509466,4340.08764805,4215.51875154,4090.9498550300004
2553648,724.19184624,1050.60873614,960,724.19184624,4202.43494456,4926.6267908,1448.38369248,3151.82620842,4600.2099009,2172.57553872,2101.21747228,4273.793011,2896.76738496,1050.60873614,3947.3761211,3876.01805466,3549.60116476,3223.18427486
6097893,873.86834966,1149.02009664,961,873.86834966,4596.08038656,5469.94873622,1747.73669932,3447.0602899200003,5194.796989240001,2621.60504898,2298.04019328,4919.64524226,3495.47339864,1149.02009664,4644.49349528,4320.92863958,4045.7768926,3770.62514562
2722173,731.19377777,793.80895355,962,731.19377777,3175.2358142,3906.42959197,1462.38755554,2381.42686065,3843.81441619,2193.58133331,1587.6179071,3781.19924041,2924.77511108,793.80895355,3718.58406463,3112.62063842,3050.0054626399997,2987.39028686
1170922,665.92444779,962.07162738,963,665.92444779,3848.28650952,4514.21095731,1331.84889558,2886.21488214,4218.06377772,1997.77334337,1924.14325476,3921.9165981300002,2663.69779116,962.07162738,3625.76941854,3552.1393299300003,3255.99215034,2959.84497075
6929084,965.91773268,997.93548112,964,965.91773268,3991.74192448,4957.65965716,1931.83546536,2993.80644336,4925.641908719999,2897.75319804,1995.87096224,4893.62416028,3863.67093072,997.93548112,4861.60641184,3959.7241760399997,3927.7064276,3895.68867916
3580290,762.13255213,1125.34045384,965,762.13255213,4501.36181536,5263.4943674900005,1524.26510426,3376.02136152,4900.28646578,2286.39765639,2250.68090768,4537.07856407,3048.53020852,1125.34045384,4173.87066236,4138.15391365,3774.94601194,3411.73811023
4252193,787.14156504,925.5636366,966,787.14156504,3702.2545464,4489.39611144,1574.28313008,2776.6909098,4350.97403988,2361.4246951200003,1851.1272732,4212.55196832,3148.56626016,925.5636366,4074.12989676,3563.83247484,3425.41040328,3286.98833172
5669007,841.84744321,978.59355664,967,841.84744321,3914.37422656,4756.22166977,1683.69488642,2935.78066992,4619.47555634,2525.54232963,1957.18711328,4482.72944291,3367.38977284,978.59355664,4345.98332948,3777.62811313,3640.8819997,3504.13588627
390690,567.33096627,948.06520031,968,567.33096627,3792.26080124,4359.59176751,1134.66193254,2844.19560093,3978.85753347,1701.99289881,1896.13040062,3598.12329943,2269.32386508,948.06520031,3217.38906539,3411.5265672,3030.79233316,2650.05809912
5651661,840.75118813,915.0399898,969,840.75118813,3660.1599592,4500.91114733,1681.50237626,2745.1199693999997,4426.62234566,2522.25356439,1830.0799796,4352.33354399,3363.00475252,915.0399898,4278.044742319999,3585.8711575299994,3511.5823558599996,3437.29355419
3688494,766.21956644,790.97348133,970,766.21956644,3163.89392532,3930.11349176,1532.43913288,2372.92044399,3905.3595768699997,2298.65869932,1581.94696266,3880.60566198,3064.87826576,790.97348133,3855.85174709,3139.14001043,3114.38609554,3089.63218065
5354326,816.49689528,1154.69435108,971,816.49689528,4618.77740432,5435.2742996,1632.99379056,3464.0830532399996,5097.0768438,2449.49068584,2309.38870216,4758.879387999999,3265.98758112,1154.69435108,4420.6819322,4280.57994852,3942.38249272,3604.18503692
6273755,887.5708247,935.22361234,972,887.5708247,3740.89444936,4628.46527406,1775.1416494,2805.6708370200004,4580.81248642,2662.7124741,1870.44722468,4533.15969878,3550.2832988,935.22361234,4485.50691114,3693.2416617200006,3645.58887408,3597.9360864399996
7352828,1143.1849022,1225.72391549,973,1143.1849022,4902.89566196,6046.08056416,2286.3698044,3677.1717464700005,5963.541550870001,3429.5547066,2451.44783098,5881.00253758,4572.7396088,1225.72391549,5798.463524289999,4820.35664867,4737.81763538,4655.27862209
1905982,701.67138852,1183.71377129,974,701.67138852,4734.85508516,5436.52647368,1403.34277704,3551.14131387,4954.48409091,2105.01416556,2367.42754258,4472.441708140001,2806.68555408,1183.71377129,3990.39932537,4252.81270239,3770.77031962,3288.7279368500003
5333305,815.4721272,972.91715521,975,815.4721272,3891.66862084,4707.14074804,1630.9442544,2918.75146563,4549.69572003,2446.4163816,1945.83431042,4392.25069202,3261.8885088,972.91715521,4234.80566401,3734.22359283,3576.77856482,3419.33353681
