Index,Interpretation A,m/z A,m/z B,Interpretation B,CorrelationScore,NormalisedScore,MassDeviation
,b3-(H2O)(1+),307.71,377.99,ai(4-10)-(HN=C=NH)(2+),211.48841120072387,248.46138020470607,0.519
425,,589.59,675.38,,198.28916297989687,248.40125945910503,
426,,418.38,520.51,,136.03912716290606,248.30993843963344,
427,,484.95,526.17,,112.12556535444179,248.26484048684745,
428,a4(1+),399.02,625.25,y5-2(H2O)-(HCOH)(1+),97.65427702260705,248.1534956447962,0.255
,bi(7-9)(1+),399.02,625.25,b6(1+),97.65427702260705,248.1534956447962,0.736
429,,353.98,498.39,,53.30472588126489,248.0996832691097,
430,a5-(CH3CH2SCH3)(1+),422.07,581.11,ai(6-10)-(NH3)(1+),132.42888238993328,247.95270408265444,0.711
,a5-(CH2S)-(HCOH)(1+),422.07,581.11,ai(6-10)-(NH3)(1+),132.42888238993328,247.95270408265444,0.718
431,y3-(H2O)(1+),404.01,691.65,bi(2-8)-2(H2O)-(HCOH)(1+),122.29431800741595,247.63955556558471,0.354
,y3-(H2O)(1+),404.01,691.65,b7-(NH3)-(HCOH)(1+),122.29431800741595,247.63955556558471,0.368
432,b3-(NH3)-(CH2S)(1+),263.46,487.36,y8-(NH3)(2+),78.76785886345152,247.47084897401893,0.324
,b3-(NH3)-(CH2S)(1+),263.46,487.36,y8-(H2O)(2+),78.76785886345152,247.47084897401893,0.628
,a3-2(NH3)(1+),263.46,487.36,y8-(NH3)(2+),78.76785886345152,247.47084897401893,0.642
433,ai(6-10)-(H2O)(2+),290.3,447.5,b5-(CH3SH)-(HCOH)(1+),53.39383171067462,247.43703032786217,0.764
434,b3-(CH3CH2SCH3)(1+),249.77,326.17,ai(4-9)-(H2O)(2+),78.67315636599507,247.11927049773,0.355
,a3-(CH3SH)(1+),249.77,326.17,ai(4-9)-(H2O)(2+),78.67315636599507,247.11927049773,0.385
,ai(4-8)-(HN=C=NH)(2+),249.77,326.17,b3(1+),78.67315636599507,247.11927049773,0.41
,b3-(CH3CH2SCH3)(1+),249.77,326.17,bi(4-9)-(NH3)-(HCOH)(2+),78.67315636599507,247.11927049773,0.57
,a3-(CH3SH)(1+),249.77,326.17,bi(4-9)-(NH3)-(HCOH)(2+),78.67315636599507,247.11927049773,0.589
,bi(4-8)-(HN=C=NH)-(HCOH)(2+),249.77,326.17,b3(1+),78.67315636599507,247.11927049773,0.59
,b3-(CH3CH2SCH3)(1+),249.77,326.17,ai(4-9)-(NH3)(2+),78.67315636599507,247.11927049773,0.66
,a3-(CH3SH)(1+),249.77,326.17,ai(4-9)-(NH3)(2+),78.67315636599507,247.11927049773,0.677
435,,427.35,939.27,,76.09606443532175,246.89102376182862,
436,,378.53,567.33,,218.60571833771675,246.8328346563305,
437,,408.73,991.29,,93.26066341977545,246.7067335025476,
438,,643.38,754.97,,35.30401930087172,246.60485435308746,
439,,307.86,566.92,,170.42829710883376,246.41112880593474,
440,ai(5-10)-2(NH3)(2+),331.94,369.44,a4-(HCOH)(1+),64.31499852802223,246.30142964339436,0.32
,y5-(HCOH)(2+),331.94,369.44,a4-(HCOH)(1+),64.31499852802223,246.30142964339436,0.753
,y5-(HCOH)(2+),331.94,369.44,ai(3-6)-2(NH3)(1+),64.31499852802223,246.30142964339436,0.756
441,,236.76,507.32,,60.10793443545413,246.20812978639944,
442,,624.87,938.28,,37.445427959534264,246.0463208035374,
443,,625.64,725.11,,76.01289599485985,245.9472267751127,
444,,267.88,843.1,,61.31964418275223,245.82023900052263,
445,,252.94,990.32,,68.4674511365635,245.816527163905,
446,,210.2,439.27,,117.94459882148495,245.8044144607554,
447,,439.19,450.1,,235.23500209808498,245.6562251033325,
448,,697.31,1032.49,,54.040820684936506,245.5953922907049,
449,,325.91,447.45,,184.33349834563867,245.48450122133758,
450,,584.51,956.5,,268.36400441610766,245.4627740873135,
451,,378.31,724.23,,197.3416232206665,245.4060168866379,
452,b4-(HCOH)(1+),396.74,596.24,bi(5-9)(1+),49.787588545654074,245.39011662040642,0.485
453,,439.05,760.03,,76.3769828153769,245.3515536990995,
454,,384.21,553.6,,195.65781751869233,245.19828741366155,
455,,511.4,829.14,,77.58514920115762,244.8215552202657,
456,,643.38,956.38,,82.8335628200636,244.511294895419,
457,b3-2(H2O)(1+),290.15,390.55,ai(4-10)-(NH3)(2+),111.53364369030842,244.4340496594482,0.221
,b3-2(H2O)(1+),290.15,390.55,ai(4-10)-(H2O)(2+),111.53364369030842,244.4340496594482,0.271
,bi(5-9)-(NH3)(2+),290.15,390.55,b4-2(H2O)(1+),111.53364369030842,244.4340496594482,0.632
,bi(5-9)-(H2O)(2+),290.15,390.55,b4-2(H2O)(1+),111.53364369030842,244.4340496594482,0.768
,b3-2(H2O)(1+),290.15,390.55,bi(4-10)-(NH3)-(HCOH)(2+),111.53364369030842,244.4340496594482,0.78
,y4(2+),290.15,390.55,b4-2(H2O)(1+),111.53364369030842,244.4340496594482,0.78
458,,254.5,956.74,,54.1751729719343,244.41154051261202,
459,bi(6-9)-2(NH3)(1+),462.76,526.24,b5(1+),71.10519230075971,244.05662398863043,0.541
460,,384.09,677.38,,77.41642811257957,244.00531720131102,
461,,289.74,956.37,,84.68773203447454,243.89306156492293,
462,,341.47,424.03,,71.90721698158926,243.86394412405403,
463,bi(7-8)-(NH3)(1+),253.26,625.13,b6(1+),68.09809009662513,243.38527114133663,0.228
,bi(4-6)-(NH3)-(HCOH)(1+),253.26,625.13,y5-2(H2O)-(HCOH)(1+),68.09809009662513,243.38527114133663,0.316
,y4-(HN=C=NH)-(HCOH)(2+),253.26,625.13,b6(1+),68.09809009662513,243.38527114133663,0.47
464,b6-2(H2O)(2+),295.01,544.13,y4-2(NH3)(1+),53.94551366389436,243.01529011942736,0.242
,bi(5-7)-(NH3)(1+),295.01,544.13,y4-2(NH3)(1+),53.94551366389436,243.01529011942736,0.269
465,,575.64,861.26,,39.94630147580485,242.99774583771838,
466,,516.14,697.46,,78.24754644176176,242.89363320095373,
467,,520.69,757.22,,86.98298576708801,242.87062903141975,
468,,245.04,1013.87,,47.17920853618876,242.8379645736895,
469,b4-(H2O)(1+),409.16,423.93,y7-(HN=C=NH)(2+),251.27828718740392,242.71416968912555,0.361
,b4-(H2O)(1+),409.16,423.93,ai(5-8)-(NH3)(1+),251.27828718740392,242.71416968912555,0.631
470,,313.29,626.53,,72.42969547668504,242.62217902986538,
471,,337.83,889.23,,56.83376914407347,242.61052743995444,
472,y4-2(H2O)(2+),271.88,464.08,a5-2(NH3)(1+),53.66238777146444,242.5781747119539,0.244
473,bi(2-5)-(NH3)(1+),372.28,754.76,y6-2(H2O)(1+),60.16963278940489,242.5313040151653,0.277
474,,384.06,519.95,,531.0011583176571,242.4909255476127,
475,bi(5-8)-(HN=C=NH)(2+),213.39,382.87,a4-(NH3)(1+),85.85030718135998,242.38516938029468,0.741
476,ai(7-9)(1+),370.02,625.3,b6(1+),97.93011785788075,242.35879514036748,0.273
477,b4-2(H2O)-(HCOH)(1+),360.82,395.74,y6(2+),70.74025219727226,242.08986908099175,0.351
,ai(2-5)(1+),360.82,395.74,y6(2+),70.74025219727226,242.08986908099175,0.371
,b7-(H2O)(2+),360.82,395.74,bi(8-10)-(H2O)(1+),70.74025219727226,242.08986908099175,0.463
,b7-(H2O)(2+),360.82,395.74,bi(8-10)-(NH3)(1+),70.74025219727226,242.08986908099175,0.541
,b7-(NH3)(2+),360.82,395.74,bi(8-10)-(H2O)(1+),70.74025219727226,242.08986908099175,0.589
,b7-(NH3)(2+),360.82,395.74,bi(8-10)-(NH3)(1+),70.74025219727226,242.08986908099175,0.652
478,a4-(NH3)-(HCOH)(1+),352.12,507.0,y4-(HN=C=NH)-(HCOH)(1+),88.45405478468251,242.0422902019555,0.651
,b7-2(H2O)(2+),352.12,507.0,y4-(HN=C=NH)-(HCOH)(1+),88.45405478468251,242.0422902019555,0.774
479,b5(1+),526.14,643.51,y5-(H2O)-(HCOH)(1+),136.79278791977612,241.9441212903629,0.148
480,a5-(CH2S)(1+),452.28,589.47,bi(6-10)-2(H2O)(1+),59.608035671072585,241.85514892393095,0.04
481,,439.64,877.0,,92.52553318832625,241.8348346314047,
482,a5(2+),249.52,479.57,bi(6-9)-(H2O)(1+),55.52677219467301,241.66457007662703,0.251
,bi(6-9)(2+),249.52,479.57,b5-(NH3)-(HCOH)(1+),55.52677219467301,241.66457007662703,0.481
,bi(6-9)(2+),249.52,479.57,a5-(H2O)(1+),55.52677219467301,241.66457007662703,0.769
,a5(2+),249.52,479.57,bi(6-9)-(NH3)(1+),55.52677219467301,241.66457007662703,0.769
,bi(6-9)(2+),249.52,479.57,b5-(CH2S)(1+),55.52677219467301,241.66457007662703,0.787
483,y4-2(H2O)(2+),271.89,692.54,b7-(CH2S)(1+),79.56308843299618,241.46662897428214,0.237
,y4-2(H2O)(2+),271.89,692.54,a7-(H2O)(1+),79.56308843299618,241.46662897428214,0.247
,y4-2(NH3)(2+),271.89,692.54,b7-(CH2S)(1+),79.56308843299618,241.46662897428214,0.788
,y4-2(NH3)(2+),271.89,692.54,a7-(H2O)(1+),79.56308843299618,241.46662897428214,0.791
484,bi(8-9)-2(H2O)(1+),249.54,337.53,b7-2(NH3)-(HCOH)(2+),65.71513759144342,241.38657808328736,0.39
,bi(8-9)-2(H2O)(1+),249.54,337.53,a7-2(H2O)(2+),65.71513759144342,241.38657808328736,0.398
,b3-(CH3CH2SCH3)(1+),249.54,337.53,y5-(NH3)(2+),65.71513759144342,241.38657808328736,0.61
,a3-(CH3SH)(1+),249.54,337.53,y5-(NH3)(2+),65.71513759144342,241.38657808328736,0.639
,b3-(CH3CH2SCH3)(1+),249.54,337.53,ai(4-7)-(H2O)-(HCOH)(1+),65.71513759144342,241.38657808328736,0.64
,b3-(CH3CH2SCH3)(1+),249.54,337.53,y5-(H2O)(2+),65.71513759144342,241.38657808328736,0.653
,a3-(CH3SH)(1+),249.54,337.53,ai(4-7)-(H2O)-(HCOH)(1+),65.71513759144342,241.38657808328736,0.667
,a3-(CH3SH)(1+),249.54,337.53,y5-(H2O)(2+),65.71513759144342,241.38657808328736,0.68
485,,511.62,613.11,,60.22454207704857,241.2200999619057,
486,b3-(NH3)-(CH3CH2SCH3)(1+),232.76,423.72,y7-(HN=C=NH)(2+),115.62157994565824,241.21666706831073,0.659
,bi(3-4)(1+),232.76,423.72,y7-(HN=C=NH)(2+),115.62157994565824,241.21666706831073,0.664
,a3-(NH3)-(CH3SH)(1+),232.76,423.72,y7-(HN=C=NH)(2+),115.62157994565824,241.21666706831073,0.674
487,,625.4,674.54,,97.44684090890588,241.1931764121835,
488,,563.15,576.0,,111.48716361357776,241.15791058166005,
489,y2-(NH3)(1+),277.14,503.21,b9-(NH3)(2+),65.90442136109675,241.1331364501322,0.092
,y2-(NH3)(1+),277.14,503.21,b9-(H2O)(2+),65.90442136109675,241.1331364501322,0.4
490,,448.17,575.38,,163.14282670120792,240.93752745426875,
491,ai(3-5)(1+),304.73,371.79,y6-(H2O)-(HCOH)(2+),92.68276553769384,240.79695566826916,0.571
,ai(3-5)(1+),304.73,371.79,y6-(NH3)-(HCOH)(2+),92.68276553769384,240.79695566826916,0.732
492,,478.64,515.83,,74.03387319892175,240.62968570526147,
493,,369.27,454.22,,60.61014368160635,240.6111943191509,
494,,267.87,1013.65,,73.51384034994076,240.57959720299473,
495,,390.3,470.25,,128.59458344234147,240.38210311354993,
496,ai(7-10)-(NH3)(1+),481.91,625.14,b6(1+),117.65091789291652,240.23242887976085,0.585
,a5-(NH3)(1+),481.91,625.14,y5-2(H2O)-(HCOH)(1+),117.65091789291652,240.23242887976085,0.73
,a5-(NH3)(1+),481.91,625.14,bi(6-10)(1+),117.65091789291652,240.23242887976085,0.738
497,,424.13,508.27,,211.87817329551874,240.23229973857073,
498,,456.0,566.55,,173.2479388405965,240.1747175536319,
499,b5-(H2O)(1+),508.15,674.11,y5-(NH3)(1+),120.32625005246709,240.1512255970285,0.348
,b5-(H2O)(1+),508.15,674.11,y5-(H2O)(1+),120.32625005246709,240.1512255970285,0.669
500,,427.02,851.38,,42.62825826821821,240.07147574290997,
501,y2(1+),294.04,487.71,b9-(H2O)-(HCOH)(2+),89.26645916438727,240.0585473411625,0.166
,y2(1+),294.04,487.71,b9-(CH3SH)(2+),89.26645916438727,240.0585473411625,0.172
,y2(1+),294.04,487.71,b9-(NH3)-(HCOH)(2+),89.26645916438727,240.0585473411625,0.597
502,ai(2-6)-2(NH3)(2+),213.22,625.15,y5-2(H2O)-(HCOH)(1+),100.40508763461507,239.97531537573593,0.472
,ai(2-6)-2(H2O)(2+),213.22,625.15,y5-2(H2O)-(HCOH)(1+),100.40508763461507,239.97531537573593,0.662
,bi(2-6)-2(NH3)-(HCOH)(2+),213.22,625.15,y5-2(H2O)-(HCOH)(1+),100.40508763461507,239.97531537573593,0.68
503,,433.26,764.28,,53.02966791665753,239.9693853376933,
504,,511.65,1031.92,,113.0616103247296,239.9660862318713,
505,ai(6-8)-2(NH3)(1+),307.87,526.01,b5(1+),277.74757535545234,239.86372071607602,0.709
506,,439.49,552.52,,312.25481719355804,239.80301608455923,
507,a3-(CH2S)(1+),252.83,378.01,y6-2(H2O)(2+),123.07849270617528,239.76592353787404,0.706
,a3-(CH2S)(1+),252.83,378.01,ai(4-10)-(HN=C=NH)(2+),123.07849270617528,239.76592353787404,0.713
508,,249.24,487.71,,111.58232238303728,239.67139478979632,
509,,378.42,593.6,,128.9091963571754,239.63389890747106,
510,,365.05,417.85,,62.63905129495962,239.55502761314992,
511,,383.9,572.61,,253.0845919579703,239.38432624861116,
512,bi(2-5)-(NH3)(1+),372.41,724.28,y6-2(H2O)-(HCOH)(1+),85.70200880592814,239.3718179899036,0.333
513,,589.65,742.37,,123.55005879798594,239.2412257110529,
514,,691.08,902.86,,92.66932729325022,239.1317980727502,
515,b4(1+),426.96,642.99,y5-(H2O)-(HCOH)(1+),160.5673678084869,238.97665071795637,0.51
516,,433.12,894.36,,95.67289433602886,238.94325219951756,
517,,386.82,482.16,,85.77267865206052,238.86471713907105,
518,,608.18,625.13,,100.05695138488045,238.8237065803334,
519,,553.33,1013.43,,76.91168325364877,238.41483511285023,
520,,520.36,902.24,,85.02535305887329,238.34998299220123,
521,,790.37,872.23,,76.43417508621789,238.28957244433508,
522,y4-2(H2O)-(HCOH)(2+),257.1,580.7,a6-(NH3)(1+),84.87621558734557,238.1169911374457,0.573
,y4-2(NH3)-(HCOH)(2+),257.1,580.7,a6-(NH3)(1+),84.87621558734557,238.1169911374457,0.682
523,a5-(H2O)(2+),240.58,580.71,ai(6-10)-(NH3)(1+),119.25882183577913,238.03356770559907,0.294
,b5-(CH2S)(2+),240.58,580.71,ai(6-10)-(NH3)(1+),119.25882183577913,238.03356770559907,0.298
,ai(7-10)-(H2O)(2+),240.58,580.71,a6-(NH3)(1+),119.25882183577913,238.03356770559907,0.415
,b5-(NH3)-(HCOH)(2+),240.58,580.71,ai(6-10)-(NH3)(1+),119.25882183577913,238.03356770559907,0.544
,a5-(NH3)(2+),240.58,580.71,ai(6-10)-(NH3)(1+),119.25882183577913,238.03356770559907,0.622
,ai(7-10)-(NH3)(2+),240.58,580.71,a6-(NH3)(1+),119.25882183577913,238.03356770559907,0.721
524,bi(4-6)(1+),300.14,691.65,y5(1+),54.50073382919264,238.00485523978872,0.196
525,,439.28,614.13,,117.87832274825696,237.97797793583234,
526,,624.87,825.66,,68.50047505233016,237.92933483107717,
527,,204.75,566.79,,106.4001851880832,237.85778927328195,
528,bi(8-10)-(H2O)(1+),395.2,691.26,b7-(NH3)-(HCOH)(1+),141.46863680028588,237.84077604063086,0.158
,bi(3-6)-2(H2O)(1+),395.2,691.26,y5(1+),141.46863680028588,237.84077604063086,0.2
529,,507.52,575.35,,173.6581445039461,237.7447326351751,
530,,289.97,774.76,,59.38249467114352,237.72395384050057,
531,bi(3-6)-(H2O)(1+),412.99,657.0,y5-2(NH3)(1+),68.66194677718347,237.72251574318577,0.47
,ai(2-6)-(NH3)-(HCOH)(1+),412.99,657.0,y5-2(NH3)(1+),68.66194677718347,237.72251574318577,0.47
532,,372.28,567.28,,168.69718100083082,237.68411034425353,
533,bi(3-4)(1+),233.11,889.46,y7(1+),43.888444664463684,237.6579137169961,0.14
,a3-(NH3)-(CH3SH)(1+),233.11,889.46,y7(1+),43.888444664463684,237.6579137169961,0.14
,b3-(NH3)-(CH3CH2SCH3)(1+),233.11,889.46,y7(1+),43.888444664463684,237.6579137169961,0.141
534,y5(2+),346.25,423.75,bi(2-6)-2(NH3)-(HCOH)(1+),131.0561265820525,237.4949800473248,0.44
,y5(2+),346.25,423.75,ai(2-6)-2(H2O)(1+),131.0561265820525,237.4949800473248,0.48
535,,502.79,1031.37,,90.19743755119525,237.41513171334645,
536,,285.01,511.5,,80.4760732094344,237.39371057772067,
537,,902.38,1013.36,,49.84826240840385,237.2607378489333,
538,,418.56,589.91,,157.22144424725116,237.16206301746215,
539,,384.36,828.09,,207.01108375583158,237.00337691842455,
540,ai(6-8)-2(H2O)-(HN=C=NH)(1+),263.5,497.89,a5(1+),146.83755675633526,236.9837113956568,0.472
,b5(2+),263.5,497.89,bi(6-9)(1+),146.83755675633526,236.9837113956568,0.548
,b3-(NH3)-(CH2S)(1+),263.5,497.89,bi(4-8)-(HN=C=NH)-(HCOH)(1+),146.83755675633526,236.9837113956568,0.649
,y2-(HCOH)(1+),263.5,497.89,a9(2+),146.83755675633526,236.9837113956568,0.675
,y2-(HCOH)(1+),263.5,497.89,a5(1+),146.83755675633526,236.9837113956568,0.77
541,y3(2+),211.0,692.21,a7-(H2O)(1+),31.709911173491253,236.9716565823652,0.671
,y3(2+),211.0,692.21,b7-(CH2S)(1+),31.709911173491253,236.9716565823652,0.677
542,ai(2-5)-(CH3CH2SCH3)(1+),285.17,395.63,y6(2+),68.29062488093669,236.8813114339003,0.141
,ai(2-5)-(CH2S)-(HCOH)(1+),285.17,395.63,y6(2+),68.29062488093669,236.8813114339003,0.141
,bi(3-5)-(NH3)-(HCOH)(1+),285.17,395.63,y6(2+),68.29062488093669,236.8813114339003,0.146
543,y6-(NH3)-(HCOH)(2+),372.52,498.02,a5(1+),123.02467354781372,236.76976930976926,0.368
544,ai(2-6)-(NH3)-(HCOH)(1+),413.31,643.0,y5-(H2O)-(HCOH)(1+),77.5641747599965,236.73290708983782,0.449
,bi(3-6)-(H2O)(1+),413.31,643.0,y5-(H2O)-(HCOH)(1+),77.5641747599965,236.73290708983782,0.449
545,,370.87,843.49,,44.23325311276928,236.70004931812065,
546,,334.1,439.11,,81.6246249106537,236.67844628854687,
547,ai(6-9)(1+),469.47,508.14,b5-(H2O)(1+),60.373213475746724,236.57458433146198,0.163
548,,427.01,499.39,,101.15452741659924,236.55104759697434,
549,b3-2(H2O)(1+),290.13,395.25,bi(4-7)-(H2O)(1+),101.29892706285423,236.51725715418317,0.02
,b3-2(H2O)(1+),290.13,395.25,bi(4-10)-2(H2O)(2+),101.29892706285423,236.51725715418317,0.03
,y4(2+),290.13,395.25,bi(4-7)-(H2O)(1+),101.29892706285423,236.51725715418317,0.44
,b3-2(H2O)(1+),290.13,395.25,y6(2+),101.29892706285423,236.51725715418317,0.52
550,,584.62,990.38,,356.3910996724385,236.49748156213622,
551,y5-2(NH3)-(HCOH)(2+),314.85,498.44,a5(1+),106.85000199400578,236.4828025118109,0.672
552,,772.95,790.38,,109.85858480668544,236.47522404447608,
553,,526.11,845.23,,72.30682538932706,236.45824456886197,
554,,691.6,957.25,,192.15480111456338,236.399730307647,
555,y2-(NH3)(1+),276.99,290.16,a6-(H2O)(2+),49.40339965190993,236.3722722526468,0.17
,y2-(NH3)(1+),276.99,290.16,b6-(CH2S)(2+),49.40339965190993,236.3722722526468,0.171
,y2-(NH3)(1+),276.99,290.16,b3-2(H2O)(1+),49.40339965190993,236.3722722526468,0.173
,y2-(NH3)(1+),276.99,290.16,bi(5-9)-(NH3)(2+),49.40339965190993,236.3722722526468,0.175
,bi(4-8)-(NH3)(2+),276.99,290.16,b3-2(H2O)(1+),49.40339965190993,236.3722722526468,0.311
,y2-(NH3)(1+),276.99,290.16,bi(5-9)-(H2O)(2+),49.40339965190993,236.3722722526468,0.481
,bi(5-7)-(H20)-(NH3)(1+),276.99,290.16,y4(2+),49.40339965190993,236.3722722526468,0.511
,y2-(NH3)(1+),276.99,290.16,a6-(NH3)(2+),49.40339965190993,236.3722722526468,0.528
,y2-(NH3)(1+),276.99,290.16,b6-(NH3)-(HCOH)(2+),49.40339965190993,236.3722722526468,0.538
556,,447.61,742.0,,71.30859243673542,236.36291002407407,
557,,774.39,889.36,,59.79612414155821,236.3240124047669,
558,,507.03,710.38,,42.99580373861926,236.32296866389547,
559,,512.24,890.13,,111.75330562643119,236.24046355072028,
560,y3-(H2O)(1+),403.99,507.0,ai(4-8)-2(NH3)(1+),106.777340860517,236.22841740883803,0.425
561,,674.53,1013.14,,91.98747640246161,236.12495562040553,
562,,253.02,1013.29,,78.20503478151414,235.94749132770437,
563,y4-2(NH3)(2+),272.62,308.16,b3-(H2O)(1+),74.02908243129644,235.7816243003416,0.054
,ai(4-6)(1+),272.62,308.16,b3-(H2O)(1+),74.02908243129644,235.7816243003416,0.43
564,,426.87,913.03,,51.33391913576549,235.71916637118218,
565,,433.24,974.67,,174.29189107533603,235.69420636138165,
566,,362.88,885.5,,72.42561919933128,235.68626739244522,
567,,584.63,654.01,,55.20284861254312,235.50078517008075,
568,,313.02,729.35,,61.403918339462926,235.4271226490081,
569,,470.28,489.53,,38.1125038696178,235.4111561976628,
570,,377.6,597.09,,38.94871228803663,235.19739098656842,
571,,790.13,843.17,,170.05378714619746,235.0606131392968,
572,,885.13,956.09,,58.44583513588733,235.03153259732153,
573,a5(2+),249.63,724.25,y6-2(H2O)-(HCOH)(1+),69.05581302838455,235.02954345311014,0.25
,b3-(CH3CH2SCH3)(1+),249.63,724.25,y6-2(H2O)-(HCOH)(1+),69.05581302838455,235.02954345311014,0.55
,a3-(CH3SH)(1+),249.63,724.25,y6-2(H2O)-(HCOH)(1+),69.05581302838455,235.02954345311014,0.577
574,,343.04,589.5,,138.8312812891362,235.01084790822804,
575,y6-(NH3)-(HCOH)(2+),372.25,478.66,b5-(CH3SH)(1+),93.06071419666304,234.9465585440079,0.39
,y6-(NH3)-(HCOH)(2+),372.25,478.66,b5-(H2O)-(HCOH)(1+),93.06071419666304,234.9465585440079,0.41
,y6-(NH3)-(HCOH)(2+),372.25,478.66,b5-(NH3)-(HCOH)(1+),93.06071419666304,234.9465585440079,0.57
,y6-(H2O)-(HCOH)(2+),372.25,478.66,b5-(CH3SH)(1+),93.06071419666304,234.9465585440079,0.626
,y6-(H2O)-(HCOH)(2+),372.25,478.66,b5-(H2O)-(HCOH)(1+),93.06071419666304,234.9465585440079,0.639
,y6-(H2O)-(HCOH)(2+),372.25,478.66,b5-(NH3)-(HCOH)(1+),93.06071419666304,234.9465585440079,0.752
576,bi(2-7)-(H2O)-(HCOH)(2+),277.02,544.15,y4-2(NH3)(1+),47.29605547838598,234.9012310206113,0.22
,bi(2-7)-(CH3SH)(2+),277.02,544.15,y4-2(NH3)(1+),47.29605547838598,234.9012310206113,0.227
,bi(5-7)-(H20)-(NH3)(1+),277.02,544.15,y4-2(NH3)(1+),47.29605547838598,234.9012310206113,0.24
,bi(2-7)-(NH3)-(HCOH)(2+),277.02,544.15,y4-2(NH3)(1+),47.29605547838598,234.9012310206113,0.653
577,b5(2+),263.49,580.59,ai(6-10)-(NH3)(1+),97.98090389188214,234.80474868764497,0.227
,bi(7-10)(2+),263.49,580.59,a6-(NH3)(1+),97.98090389188214,234.80474868764497,0.35
,y2-(HCOH)(1+),263.49,580.59,a6-(NH3)(1+),97.98090389188214,234.80474868764497,0.735
578,,575.51,781.42,,57.9080797663138,234.65141698905043,
579,y5(2+),346.18,498.86,a5(1+),90.61015638647953,234.64255262211591,0.592
580,,408.64,738.16,,62.089793067734114,234.59847934762266,
581,b7-2(H2O)(2+),351.9,396.13,bi(8-10)-(NH3)(1+),67.44753171206297,234.5648413411951,0.244
,a4-(NH3)-(HCOH)(1+),351.9,396.13,y6(2+),67.44753171206297,234.5648413411951,0.444
,a4-(CH3SH)(1+),351.9,396.13,y6(2+),67.44753171206297,234.5648413411951,0.787
,b4-(CH2S)-(HCOH)(1+),351.9,396.13,y6(2+),67.44753171206297,234.5648413411951,0.787
582,,526.04,717.26,,67.94973228566475,234.13197836383145,
583,y2(1+),293.94,418.26,a8-(HCOH)(2+),104.00400976554562,234.05396358373025,0.555
584,,428.14,1013.11,,67.68957984564675,234.00460110185122,
585,,204.86,991.5,,46.3716816849733,233.95709837206746,
586,,294.31,558.41,,75.14243989619024,233.9180357997617,
587,y4-(HN=C=NH)-(HCOH)(2+),252.96,498.62,bi(3-7)-(CH2S)(1+),101.8816808384493,233.81583534184196,0.776
,y4-(HN=C=NH)-(HCOH)(2+),252.96,498.62,ai(3-7)-(H2O)(1+),101.8816808384493,233.81583534184196,0.784
588,bi(8-10)-(HN=C=NH)(1+),370.85,674.24,b7-2(NH3)-(HCOH)(1+),82.50989270827972,233.77558268849938,0.446
,bi(8-10)-(HN=C=NH)(1+),370.85,674.24,a7-2(H2O)(1+),82.50989270827972,233.77558268849938,0.459
589,,589.53,869.12,,67.8433072924466,233.75490695379844,
590,y4-(NH3)(1+),561.03,581.03,a6-(NH3)(1+),183.79874282141148,233.73259040553242,0.788
591,,503.76,625.56,,68.3856138588809,233.694943942436,
592,,384.46,1005.24,,62.93071076217505,233.68953128752423,
593,,690.99,801.23,,39.26669762721418,233.62807969535342,
594,y3-2(NH3)(1+),388.9,625.24,b6(1+),113.61318000594132,233.6179042370803,0.687
,y3-2(NH3)(1+),388.9,625.24,ai(3-8)-(NH3)-(HCOH)(1+),113.61318000594132,233.6179042370803,0.694
595,,525.88,755.37,,60.173522445276035,233.38466435083845,
596,,581.0,675.29,,62.692735088878486,233.35925981449176,
597,b3-(H2O)(1+),307.75,643.28,y5-(H2O)-(HCOH)(1+),93.03796431543161,233.2597065983775,0.422
598,,302.03,426.88,,84.41960439146496,233.1048978862063,
599,,447.5,479.85,,88.19794765045846,233.00908083615536,
600,,383.96,557.77,,248.83450210287086,232.8096883738824,
601,,256.93,885.53,,64.647383854453,232.7581085955475,
602,,304.04,313.16,,54.78239858090243,232.62191393002573,
603,,395.44,503.68,,112.85759417658028,232.55786174841538,
604,,790.23,890.39,,111.64507606614433,232.5326628469906,
605,,485.23,825.49,,40.44420134086745,232.2225002188219,
606,,561.13,990.34,,135.5057931152894,232.14943523158195,
607,y4(2+),289.92,691.2,b7-(NH3)-(HCOH)(1+),293.8178067357585,232.12313365144098,0.298
,b3-2(H2O)(1+),289.92,691.2,y5(1+),293.8178067357585,232.12313365144098,0.334
,a6-(H2O)(2+),289.92,691.2,y5(1+),293.8178067357585,232.12313365144098,0.361
,b6-(CH2S)(2+),289.92,691.2,y5(1+),293.8178067357585,232.12313365144098,0.368
,b6-(NH3)-(HCOH)(2+),289.92,691.2,y5(1+),293.8178067357585,232.12313365144098,0.375
,a6-(NH3)(2+),289.92,691.2,y5(1+),293.8178067357585,232.12313365144098,0.784
,b6-(CH3SH)(2+),289.92,691.2,y5(1+),293.8178067357585,232.12313365144098,0.794
608,,240.53,511.38,,140.17681399692532,232.09258575327,
609,ai(7-10)-(HN=C=NH)(1+),456.62,580.69,a6-(NH3)(1+),125.41724193585996,232.0911165838773,0.46
610,,339.85,383.79,,80.65442641458067,232.03231069259743,
611,,724.45,742.33,,47.12006159121366,231.9972902930007,
612,,337.38,990.52,,55.71104364668015,231.792063216164,
613,,426.74,956.28,,166.8454315034197,231.63500241690227,
