m/z A	m/z B	Covariance	Partial Cov.	Score	Ranking	intensity A	intensity B	line_id	mz_A_original	mz_B_original	charge_A	charge_B	deconv_method
825.27993	882.5073550000001	22316.455	21058.727	125.99084	5772	3285.764648	3524.761475	271	826.275461	882.507353	2	4	ffc_line
854.19113	867.8014800000001	816647.85	342714.21	106.98552	13050	315560.625	25490.259766	271	854.692818	868.303162	2	4	ffc_line
842.3853300000001	873.7044050000001	122485.85	86322.649	105.45267	13808	4224.503906	120346.476563	271	843.89103	873.704417	2	4	ffc_line
837.08608	877.10913	2663028.1	601302.65	110.89782	11084	41186.617188	590116.625	271	837.086062	877.109129	2	4	ffc_line
858.89993	865.200505	38269.238	35020.111	111.11223	10992	5062.668945	8438.897461	271	859.903272	865.702174	2	4	ffc_line
848.49953	870.90503	26452.119	23926.583	103.05213	15167	3893.432617	10285.620117	271	849.502881	870.905035	2	4	ffc_line
830.27763	879.515155	34436.727	28932.866	102.97154	15220	2538.729248	25627.726563	271	831.287572	880.016825	2	4	ffc_line
730.7575466666666	839.4817466666667	143787.11	121344.55	145.75287	2338	5865.652832	35005.460938	272	732.097814	839.481737	3	3	ffc_line
761.69988	809.5466133333333	139734.68	110669.63	143.21635	2630	96996.125	3893.316406	272	761.699887	809.881081	3	3	ffc_line
730.7575466666666	838.1523466666666	84324.28	77520.206	128.47134	5172	5865.652832	11201.681641	272	732.097814	839.491484	3	3	ffc_line
783.6592800000001	786.93008	15206.051	12981.82	107.36492	12866	4434.945801	5186.586914	272	783.659296	787.938001	3	3	ffc_line
791.2195	854.4921800000001	2568109.0	554076.19	119.18802	7819	15514.326172	1393404.625	273	791.219504	854.49221	5	1	ffc_line
782.9631800000001	895.77408	23609.715	21970.271	143.54429	2593	5269.186523	5058.536133	273	782.963176	895.774093	5	1	ffc_line
787.9380000000001	873.9051800000001	23822.559	19446.434	103.06803	15157	5186.586914	10285.620117	273	787.938001	870.905035	5	1	ffc_line
790.22138	859.50198	42311.015	36715.901	107.45265	12829	2614.967041	30220.404297	273	790.22138	859.501967	5	1	ffc_line
794.2251000000001	842.48568	106621.85	74144.522	114.99534	9369	29485.353516	11201.681641	273	794.225098	839.491484	5	1	ffc_line
786.6624	873.30408	36958.349	35029.653	116.38563	8827	11429.761719	4270.902832	273	786.862885	876.30438	5	1	ffc_line
790.06688	854.29178	31064.155	29322.905	106.26851	13410	7508.183594	6187.634766	273	790.868236	856.299247	5	1	ffc_line
836.15078	846.9486466666666	89000.422	74672.185	125.908	5795	2751.602051	48955.78125	274	835.486405	847.283102	3	3	ffc_line
838.74738	842.3520133333334	338331.24	181704.6	126.79808	5562	11006.135742	122615.421875	274	840.084541	842.686463	3	3	ffc_line
761.86668	920.5702133333333	32811.503	24633.453	108.66349	12186	25088.998047	3890.835693	274	762.201123	920.5702	3	3	ffc_line
704.2147133333334	978.9003466666667	39155.155	33392.073	187.40574	358	13145.214844	6605.869629	274	704.214724	978.564444	3	3	ffc_line
811.4764133333334	869.9654466666667	45579.501	42290.294	136.96144	3491	9312.208984	4266.56543	274	811.47642	871.305366	3	3	ffc_line
819.1460800000001	861.9655466666667	24544.265	22936.268	111.43997	10824	2726.70874	7486.618164	274	820.483023	862.299982	3	3	ffc_line
819.1460800000001	861.3078133333335	38436.876	32995.71	104.00867	14620	16309.763672	2615.794678	274	821.480859	861.307812	3	3	ffc_line
704.4151466666666	870.1681133333334	36893.234	33405.959	115.65243	9085	6854.156738	5535.236816	275	704.415134	871.50806	3	3	ffc_line
655.1394466666667	919.4539466666668	59113.501	45198.333	115.24939	9253	37964.21875	3752.182861	275	655.139451	920.791201	3	3	ffc_line
730.59038	845.3523133333334	81390.73	73765.615	153.6663	1615	26089.234375	6305.816406	275	731.258943	844.683314	3	3	ffc_line
720.9150466666667	854.35838	246395.77	184367.69	148.95285	2020	3599.718262	315560.625	275	721.249512	854.692818	3	3	ffc_line
730.92448	844.3488466666666	35249.361	32901.045	125.66728	5873	8128.025391	4433.80957	275	732.264874	843.679938	3	3	ffc_line
836.15078	839.3481466666666	148878.2	109542.78	125.25284	5989	15765.006836	31983.173828	276	836.485229	839.682605	3	3	ffc_line
811.6780466666667	865.1667466666667	35130.306	33750.872	126.04944	5753	2666.187744	3991.300781	276	811.678045	864.498546	3	3	ffc_line
805.2716133333334	869.56588	31388.851	29313.998	115.13491	9304	3237.627686	10285.620117	276	805.271605	870.905035	3	3	ffc_line
828.7583133333334	847.75298	75681.572	60048.461	132.42881	4350	4940.276855	25183.009766	276	829.092767	847.08404	3	3	ffc_line
819.9485466666667	855.5647466666667	185150.89	130653.79	116.66496	8713	37678.210938	21299.945313	276	820.283002	855.899207	3	3	ffc_line
807.9411133333334	867.91268	36318.304	33536.402	117.54638	8372	5384.535645	6395.883789	276	808.275581	867.912685	3	3	ffc_line
836.6846300000001	862.2470050000001	31346.062	27384.28	135.28909	3764	8047.654297	4157.584961	277	838.681631	862.99496	2	4	ffc_line
749.60503	907.28513	74187.257	58604.562	116.98354	8588	80906.265625	3010.509521	277	750.106419	907.286651	2	4	ffc_line
836.6846300000001	862.2470050000001	36340.914	32161.03	123.5655	6439	9905.740234	4157.584961	277	838.689939	862.99496	2	4	ffc_line
683.5696800000001	940.55818	32624.52	28153.651	103.4914	14923	17824.46875	3350.048828	277	683.569698	940.558185	2	4	ffc_line
833.48278	865.1012800000001	76405.084	64713.581	127.51597	5391	9529.475586	14427.320313	277	834.484708	865.101277	2	4	ffc_line
845.89673	859.90328	35349.862	34351.741	139.52938	3110	4460.202148	5062.668945	277	844.894182	859.903272	2	4	ffc_line
837.08608	864.306605	43990.498	36969.576	121.66451	6997	15470.591797	3625.012939	277	836.089919	864.306597	2	4	ffc_line
650.63264	1095.30318	15173.748	14072.907	108.87369	12102	4465.690918	4583.230469	278	650.632635	1095.303146	5	1	ffc_line
709.2405	802.27468	70783.13	60920.185	117.13873	8520	11074.173828	8127.928711	278	709.240503	802.274676	5	1	ffc_line
712.24454	790.2674800000001	194969.07	132752.7	117.86637	8267	42639.03125	15595.369141	278	712.244535	787.26452	5	1	ffc_line
702.4057200000001	833.48278	21267.65	20395.519	105.65058	13718	5854.785645	3325.644775	278	702.405715	836.474346	5	1	ffc_line
702.4057200000001	833.48278	84597.766	78238.952	160.73632	1155	5854.785645	15765.006836	278	702.405715	836.485229	5	1	ffc_line
697.88588	856.09918	16288.104	14949.326	123.18851	6524	3587.077881	3864.34668	278	697.885881	859.100382	5	1	ffc_line
761.1146466666667	865.3677133333333	97616.889	74955.534	121.70434	6986	37541.628906	7973.202148	279	761.449109	864.700543	3	3	ffc_line
757.4451466666667	868.3707466666667	79977.171	66353.905	157.96375	1319	14808.294922	10013.880859	279	757.445152	868.705192	3	3	ffc_line
790.0673133333333	835.75548	70628.791	57181.768	134.94866	3821	6995.690918	15470.591797	279	790.067299	836.089919	3	3	ffc_line
802.3409133333333	824.1453133333333	32727.199	28824.715	129.18836	5013	4903.531738	5707.527344	279	801.677923	824.479754	3	3	ffc_line
761.0543133333333	865.1098133333334	51197.853	44872.367	109.2911	11861	14446.495117	3689.62207	279	761.054329	865.109807	3	3	ffc_line
733.177905	979.06763	20931.306	19796.45	124.06518	6303	3432.824463	6605.869629	280	732.924569	978.564444	4	2	ffc_line
783.659305	877.10913	480863.92	251184.66	132.85588	4247	4434.945801	590116.625	280	783.659296	877.109129	4	2	ffc_line
716.5867800000001	1008.7553300000001	29980.608	29019.58	114.10651	9735	3456.500732	6952.112305	280	716.586781	1011.255804	4	2	ffc_line
787.2145800000001	868.50368	29530.743	27623.986	144.19306	2514	2552.592285	8966.373047	280	786.965913	870.502562	4	2	ffc_line
799.7262800000001	844.98438	47467.954	38255.214	173.80592	636	4737.865234	24093.560547	280	799.977117	844.48102	4	2	ffc_line
825.95343	833.18048	25075.701	22048.395	112.52837	10380	3438.072021	14102.454102	281	826.455087	833.682151	2	4	ffc_line
801.44883	845.68678	52562.663	32566.693	103.85981	14698	4302.321289	53715.613281	281	802.451639	845.686768	2	4	ffc_line
822.0778300000001	833.630705	19279.624	18711.251	116.62551	8732	3626.397949	3121.884277	281	824.079876	834.88239	2	4	ffc_line
802.47523	845.68678	133926.68	99798.245	111.95282	10616	9842.429688	53715.613281	281	802.475236	845.686768	2	4	ffc_line
652.36288	836.48396	81647.86	55367.367	131.80873	4469	3433.935059	80883.578125	282	657.37129	836.885299	1	5	ffc_line
749.4373800000001	818.47414	51339.877	44508.008	110.01517	11515	18142.796875	4157.163574	282	749.437345	818.474147	1	5	ffc_line
583.3503800000001	852.09386	10994.997	9115.5172	123.99891	6322	2446.410645	6681.553223	282	579.341701	852.495199	1	5	ffc_line
761.44748	816.0759800000001	54442.212	45605.225	153.32292	1647	5100.819824	16485.638672	282	761.432281	816.078096	1	5	ffc_line
746.93593	910.52323	22461.718	21657.382	137.77951	3379	2606.376709	7563.399414	283	746.434944	910.523229	2	4	ffc_line
847.08478	859.70258	167500.21	126964.18	154.64873	1545	26090.808594	16924.660156	283	848.087446	859.70257	2	4	ffc_line
526.30703	1020.344855	9609.485	9158.3365	118.72922	7966	2681.019287	2640.11084	283	526.808727	1020.344866	2	4	ffc_line
733.4287800000001	915.53048	38256.774	33562.454	119.57793	7712	10617.178711	4590.724609	283	735.434827	916.034932	2	4	ffc_line
833.48278	867.008805	92769.332	64855.841	110.31943	11362	39036.648438	7239.399414	283	833.482767	867.012796	2	4	ffc_line
829.47938	866.8413	15537.655	14375.048	159.24539	1229	3438.072021	4146.717773	284	826.455087	866.841291	1	5	ffc_line
842.6864800000001	862.99496	42230.188	38792.078	104.7914	14184	13391.432617	4157.584961	284	845.696579	862.99496	1	5	ffc_line
781.86548	875.7622	30441.418	28136.371	123.41613	6475	4784.137695	5744.665039	284	781.865469	875.762204	1	5	ffc_line
826.48608	866.8413	44883.369	33643.758	107.5985	12749	31868.662109	4146.717773	284	826.486044	866.841291	1	5	ffc_line
666.125655	979.06763	1501163.4	765383.47	422.77796	7	136702.09375	73987.046875	285	666.878039	979.569313	4	2	ffc_line
725.16503	859.50198	44706.811	30827.378	113.08101	10147	8988.938477	15757.586914	285	726.419375	860.500213	4	2	ffc_line
733.177905	844.98438	29203.647	24618.895	125.20807	6002	2694.073242	20545.267578	285	734.180626	844.981826	4	2	ffc_line
729.633455	854.09128	884743.9	340707.78	112.62098	10335	3951.784912	1696887.625	285	729.633447	854.09127	4	2	ffc_line
761.449055	790.4682300000001	280145.06	176533.48	162.69091	1050	78403.257813	15538.541016	285	761.950532	789.468359	4	2	ffc_line
730.8411550000001	743.9327800000001	205869.26	129073.51	112.21403	10517	108334.25	8536.388672	286	731.091993	742.434101	4	2	ffc_line
721.585905	761.44883	103841.93	94784.812	157.79685	1335	2857.745361	37541.628906	286	721.585898	761.449109	4	2	ffc_line
729.0943550000001	746.93593	29722.841	29137.37	166.47306	876	7522.578613	2606.376709	286	729.094352	746.434944	4	2	ffc_line
730.8411550000001	743.9327800000001	171605.02	133759.44	136.66516	3538	108334.25	4297.956543	286	731.091993	742.443213	4	2	ffc_line
732.431955	740.26538	27848.791	27348.461	104.79697	14181	4666.644043	3770.639893	286	732.431948	739.767646	4	2	ffc_line
668.6228050000001	864.40013	28669.456	26816.75	147.79945	2130	23223.695313	2499.009277	286	669.375009	865.902095	4	2	ffc_line
851.28868	858.0084999999999	138060.11	86492.143	106.39886	13334	29788.84375	24387.839844	287	848.288617	858.008507	1	5	ffc_line
812.8734800000001	864.6985199999999	32534.525	29970.188	113.64274	9929	3893.316406	8438.897461	287	809.881081	865.702174	1	5	ffc_line
842.88698	858.1072	160113.2	94810.238	107.41244	12853	45962.65625	14251.366211	287	845.887051	858.508539	1	5	ffc_line
742.60098	879.76626	35117.552	29520.779	103.67465	14821	2457.243896	24955.083984	287	739.59858	879.766255	1	5	ffc_line
730.92483	825.7338550000001	148797.32	91201.966	104.53208	14314	9839.160156	90494.71875	288	729.424332	825.984697	2	4	ffc_line
702.41898	838.4906550000001	31974.291	27937.689	102.92491	15251	3607.282471	11201.681641	288	702.419004	839.491484	2	4	ffc_line
743.9327800000001	819.22968	67167.187	57569.997	112.387	10443	4297.956543	31289.753906	288	742.443213	819.480521	2	4	ffc_line
790.4682300000001	795.979855	30095.617	25361.084	115.18934	9276	15538.541016	2507.250732	288	789.468359	795.979848	2	4	ffc_line
821.0795200000001	833.48278	25924.292	23801.205	120.5083	7398	4656.633301	2842.877197	289	822.077811	831.479622	5	1	ffc_line
792.46284	979.56928	88115.295	70295.885	120.93028	7253	2509.647705	73987.046875	289	792.462847	979.569313	5	1	ffc_line
819.48064	842.48658	1770269.3	540882.4	122.33669	6796	314928.90625	48146.25	289	819.881984	842.485641	5	1	ffc_line
821.73038	833.28268	203799.81	117497.02	122.24552	6822	17357.855469	49427.542969	289	821.730384	833.282674	5	1	ffc_line
724.3916800000001	829.47712	16981.791	15283.957	120.10952	7514	5366.603516	2832.239746	290	724.391715	830.679252	1	5	ffc_line
712.4115800000001	832.8813399999999	93493.315	74748.521	110.86251	11101	9545.279297	32314.921875	290	712.41154	833.082615	1	5	ffc_line
597.3481800000001	853.89042	59019.334	42479.604	130.25937	4798	12084.492188	12927.817383	290	597.348212	856.099177	1	5	ffc_line
790.4681800000001	816.0759800000001	33000.024	31648.745	109.4425	11787	2509.647705	3205.286865	290	792.462847	817.079043	1	5	ffc_line
826.48608	846.8817600000001	261705.38	188638.15	173.37396	648	31868.662109	28549.292969	291	826.486044	847.682695	1	5	ffc_line
838.42258	844.8939399999999	23809.209	18214.104	113.04242	10165	3394.878662	16812.216797	291	838.422605	845.296392	1	5	ffc_line
572.26918	898.52792	12654.58	11311.663	125.89604	5802	5162.444336	4036.704102	291	572.269187	898.527923	1	5	ffc_line
833.48278	845.28542	91824.488	74846.667	129.04257	5051	39036.648438	5684.799805	291	833.482767	846.28796	1	5	ffc_line
683.4025800000001	876.5072399999999	540123.86	241447.28	105.22483	13921	4426.457031	1015380.8125	291	680.399532	876.908572	1	5	ffc_line
833.48278	844.8939399999999	71391.706	60416.255	105.1186	13995	15765.006836	13391.432617	291	836.485229	845.696579	1	5	ffc_line
746.7696133333333	854.1577466666666	675327.22	300126.0	127.16023	5478	3307.632568	1393404.625	292	745.103384	854.49221	3	3	ffc_line
746.7696133333333	851.1552800000001	84584.623	68042.349	104.54586	14310	36515.503906	6681.553223	292	747.10269	852.495199	3	3	ffc_line
725.0814133333334	872.5150466666666	23474.571	19165.388	112.32616	10469	8988.938477	5147.970215	292	726.419375	873.182981	3	3	ffc_line
725.5833133333333	873.7044133333333	531709.22	189403.42	120.07075	7521	28152.609375	120346.476563	292	725.917768	873.704417	3	3	ffc_line
761.44748	839.0804	244461.48	150923.19	121.18639	7168	37541.628906	31983.173828	293	761.449109	839.682605	1	5	ffc_line
712.4115800000001	847.6866	86419.972	79541.348	158.59375	1263	5403.29834	11758.243164	293	716.419591	848.688999	1	5	ffc_line
761.44748	839.09	115698.98	79722.584	109.41836	11796	37541.628906	11508.50293	293	761.449109	839.692015	1	5	ffc_line
826.2353800000001	826.73614	135601.45	114015.42	203.61043	209	80952.023438	4324.870605	293	826.235368	826.736137	1	5	ffc_line
666.37648	861.6979600000001	36548.68	31844.705	135.02991	3805	23223.695313	3867.779541	294	669.375009	862.701173	1	5	ffc_line
801.44878	835.68858	50892.377	39864.941	184.38713	407	11072.360352	8467.529297	294	801.448824	836.290097	1	5	ffc_line
790.4681800000001	838.0854600000001	213595.02	128031.46	109.98769	11532	47233.359375	20488.523438	294	790.468215	838.486792	1	5	ffc_line
704.4151800000001	853.89042	71143.321	61521.123	134.02516	4000	6854.156738	12358.855469	294	704.415134	855.698804	1	5	ffc_line
744.3513800000001	843.67993	29758.339	29147.797	111.37004	10865	3307.632568	2620.816406	295	745.103384	842.675946	4	2	ffc_line
743.8489050000001	842.18478	63716.487	47018.553	106.34181	13364	17688.337891	6305.816406	295	744.099754	844.683314	4	2	ffc_line
743.8489050000001	845.68803	85202.928	77820.082	146.97901	2202	2464.014648	53715.613281	295	743.598906	845.686768	4	2	ffc_line
730.8411550000001	868.69723	220773.98	137016.98	108.23303	12413	108334.25	10277.397461	295	731.091993	870.704313	4	2	ffc_line
801.1143800000001	940.5571466666668	18526.741	15359.299	153.02449	1667	11072.360352	3350.048828	296	801.448824	940.558185	3	3	ffc_line
868.3707466666667	872.9696466666667	23991.092	23775.719	103.66006	14830	4431.996094	3273.283936	296	867.701674	874.307035	3	3	ffc_line
867.5678466666667	872.7706133333334	72754.937	66105.794	144.24295	2506	2512.649902	44732.582031	296	868.904922	873.105061	3	3	ffc_line
865.3677133333333	876.9752133333334	223595.95	156380.32	119.89137	7587	7973.202148	139500.296875	296	864.700543	877.309663	3	3	ffc_line
854.1577466666666	888.5237133333334	14500.716	13723.168	117.13048	8526	2447.558838	4092.946777	296	853.486702	888.523724	3	3	ffc_line
811.4764133333334	930.53468	27932.8	24940.917	129.0887	5037	9312.208984	4879.856934	296	811.47642	930.534678	3	3	ffc_line
811.4764133333334	859.8926466666668	30095.209	28652.241	126.82212	5556	9312.208984	2760.375977	297	811.47642	859.892661	3	3	ffc_line
829.5440133333334	842.16298	46493.618	41002.561	126.65975	5595	16043.341797	3292.248291	297	829.878468	841.491442	3	3	ffc_line
816.1428800000001	853.5561466666667	225611.92	155158.72	118.38582	8081	60727.597656	16248.380859	297	816.477329	854.893383	3	3	ffc_line
835.75548	835.9556466666667	40013.738	36111.771	114.07483	9749	3622.096436	8467.529297	297	835.081899	836.290097	3	3	ffc_line
812.5390133333334	858.5085466666667	64098.745	52831.456	108.60287	12211	8096.979004	14251.366211	297	812.873465	858.508539	3	3	ffc_line
825.27993	845.39503	41511.01	39301.343	131.9331	4443	3285.764648	8198.711914	298	826.275461	845.896712	2	4	ffc_line
781.9582800000001	867.8014800000001	46900.325	38981.32	120.75482	7318	3221.12915	25490.259766	298	781.463748	868.303162	2	4	ffc_line
832.5809300000001	842.246605	51808.266	48186.5	108.34671	12338	32314.921875	4295.587891	298	833.082615	842.497433	2	4	ffc_line
781.9582800000001	868.3131050000001	20567.333	18943.23	123.70706	6402	3221.12915	4328.367676	298	781.463748	868.313114	2	4	ffc_line
802.07333	857.7574050000001	38041.037	34316.498	116.96704	8599	2773.472168	24387.839844	298	802.073341	858.008507	2	4	ffc_line
589.2956800000001	963.89688	10862.885	8949.9885	124.45096	6207	7935.761719	3352.435547	298	590.299073	963.896877	2	4	ffc_line
834.7363300000001	841.6787300000001	16694.336	16404.28	102.99082	15208	4217.508301	2507.059082	298	834.736321	841.678732	2	4	ffc_line
812.8714	854.4921800000001	134626.53	87443.348	124.31732	6232	4149.53125	117142.5	299	813.877647	850.488259	5	1	ffc_line
810.8744	859.50198	29234.193	27030.932	131.56399	4527	2666.187744	5199.880859	299	811.678045	861.499759	5	1	ffc_line
810.8744	859.50198	35397.463	30942.055	117.45465	8404	9312.208984	4750.254395	299	811.47642	862.508567	5	1	ffc_line
789.86618	977.57018	41710.706	30727.57	103.75866	14767	15538.541016	8076.029785	299	789.468359	972.563203	5	1	ffc_line
666.8780800000001	839.0804	199826.36	85264.034	122.02417	6885	136702.09375	8047.654297	300	666.878039	838.681631	1	5	ffc_line
723.89048	827.2815800000001	20969.776	18683.724	144.62535	2460	6934.945313	3149.47583	300	723.890445	827.28016	1	5	ffc_line
730.92478	824.0783	28917.505	27739.737	132.1306	4403	4612.88916	2676.454346	300	734.92801	825.079787	1	5	ffc_line
793.9745800000001	812.6728	89295.934	68827.157	115.16485	9291	85877.625	3390.70752	300	793.974537	813.272871	1	5	ffc_line
761.9482800000001	819.48064	143340.09	94268.213	120.54188	7390	3894.722168	235836.484375	300	761.933074	819.681451	1	5	ffc_line
659.86838	839.2906800000001	23489.478	19794.502	139.41712	3118	8835.703125	2844.516113	300	659.868399	840.094463	1	5	ffc_line
859.10062	898.46558	38424.599	35057.605	156.30533	1426	30220.404297	2443.47583	301	859.501967	898.465603	5	1	ffc_line
853.89042	915.49208	73060.424	39240.546	107.20014	12953	12927.817383	22913.708984	301	856.099177	915.492127	5	1	ffc_line
845.28542	963.56258	51787.139	41636.405	111.41755	10839	45962.65625	2500.683105	301	845.887051	966.554935	5	1	ffc_line
842.2850000000001	979.56928	13889.664	11703.132	109.90613	11575	3957.466797	6605.869629	301	843.485515	978.564444	5	1	ffc_line
836.48396	1009.58988	107215.91	64955.59	107.94668	12567	80883.578125	4963.114746	301	836.885299	1011.589393	5	1	ffc_line
829.34338	869.9654466666667	83065.604	70541.302	134.51481	3904	11287.107422	12225.09082	302	829.67784	870.299888	3	3	ffc_line
833.1483133333334	867.1668133333334	60635.089	48280.544	126.16253	5729	39036.648438	4177.890625	302	833.482767	866.495799	3	3	ffc_line
725.0814133333334	971.5607133333334	44435.458	31056.988	106.89319	13085	8988.938477	14567.754883	302	726.419375	973.559957	3	3	ffc_line
825.9410133333333	873.7044133333333	134856.47	99128.493	129.98667	4862	3285.764648	120346.476563	302	826.275461	873.704417	3	3	ffc_line
835.75548	864.5673466666666	46279.33	41623.745	121.58272	7028	3622.096436	16420.257813	302	835.081899	864.901801	3	3	ffc_line
725.0814133333334	972.2287466666668	19388.652	16682.412	121.92001	6918	8988.938477	2679.776611	302	726.419375	973.572012	3	3	ffc_line
683.06808	1016.5954466666668	110048.92	81226.413	127.36146	5431	35418.359375	12047.887695	302	683.402531	1016.595062	3	3	ffc_line
832.7481799999999	869.56588	246900.71	190185.99	182.1892	441	32314.921875	20984.908203	303	833.082615	869.900339	3	3	ffc_line
835.5551800000001	868.1026466666666	51091.417	46653.635	130.26911	4793	3121.884277	17139.992188	303	834.88239	868.102639	3	3	ffc_line
836.7516133333335	864.5673466666666	45858.995	42130.604	107.7134	12689	41186.617188	2499.009277	303	837.086062	865.902095	3	3	ffc_line
730.75768	973.2255133333334	19036.517	18099.136	126.36082	5675	5450.544922	4340.083496	303	728.759275	974.229434	3	3	ffc_line
749.4377133333334	952.5534800000001	259992.28	150650.72	107.73413	12676	494478.03125	3887.699463	303	749.772164	953.221515	3	3	ffc_line
730.75768	972.2287466666668	29402.103	27335.428	121.63771	7009	9839.160156	2679.776611	303	729.424332	973.572012	3	3	ffc_line
712.4115800000001	847.08244	68383.805	57599.225	122.02512	6884	3867.230469	26090.808594	304	716.427562	848.087446	1	5	ffc_line
790.4681800000001	832.8813399999999	485350.9	246960.09	136.69138	3532	47233.359375	49427.542969	304	790.468215	833.282674	1	5	ffc_line
761.44748	838.0854600000001	25775.338	23178.689	110.14245	11450	5100.819824	6415.053223	304	761.432281	839.09095	1	5	ffc_line
652.36288	858.89996	25342.571	23883.071	152.08315	1736	3433.935059	5062.668945	304	657.37129	859.903272	1	5	ffc_line
712.4115800000001	847.2891599999999	35436.622	32728.501	119.89671	7584	5403.29834	3750.088379	304	716.419591	848.095349	1	5	ffc_line
733.4287800000001	844.8939399999999	37111.558	33970.146	116.50461	8780	2513.182129	10868.967773	304	731.425796	845.096244	1	5	ffc_line
704.4151800000001	849.8992200000001	50415.45	49093.457	108.45105	12293	6854.156738	3259.275635	304	704.415134	850.501242	1	5	ffc_line
712.4115800000001	849.1015400000001	9566.5673	9239.3349	104.87228	14132	3186.990479	2518.807129	304	711.419367	849.1014	1	5	ffc_line
589.2956800000001	919.53768	37459.96	31184.999	224.76314	117	7935.761719	8611.445313	305	590.299073	919.537683	1	5	ffc_line
812.67458	875.26238	24435.78	23997.203	116.95073	8606	2666.187744	3969.151855	305	811.678045	875.262373	1	5	ffc_line
816.4772800000001	873.10276	127875.02	123670.7	190.05396	329	60727.597656	3273.283936	305	816.477329	874.307035	1	5	ffc_line
802.47528	876.5072399999999	736154.38	383971.82	151.24054	1808	9842.429688	590116.625	305	802.475236	877.109129	1	5	ffc_line
850.48828	867.3098200000001	110191.97	96448.495	187.20078	365	23569.384766	6395.883789	305	848.488103	867.912685	1	5	ffc_line
661.3680800000001	827.2815800000001	24380.072	20312.18	118.82233	7939	10474.780273	3149.47583	306	661.368052	827.28016	1	5	ffc_line
583.3503800000001	842.2850000000001	88510.112	56103.332	122.43121	6775	2909.449951	149891.859375	306	583.35035	842.887016	1	5	ffc_line
712.4115800000001	816.0759800000001	34351.019	30739.094	111.93574	10623	9545.279297	3205.286865	306	712.41154	817.079043	1	5	ffc_line
849.1684133333334	850.1538133333335	125768.75	94248.149	111.6185	10760	3426.131592	117142.5	307	848.49645	850.488259	3	3	ffc_line
821.8774466666666	877.1091133333333	649994.23	290673.53	133.89477	4030	5778.332031	590116.625	307	821.877446	877.109129	3	3	ffc_line
725.0814133333334	971.5607133333334	38104.948	34114.69	150.78763	1844	9449.703125	2872.914551	307	727.755643	971.231446	3	3	ffc_line
725.0814133333334	972.2287466666668	35124.482	28053.12	123.8079	6377	29642.630859	2679.776611	307	725.415877	973.572012	3	3	ffc_line
821.6783800000001	876.9752133333334	157566.44	117446.26	113.54049	9969	4641.209473	139500.296875	307	821.67837	877.309663	3	3	ffc_line
847.3482466666667	848.96838	29574.804	25665.609	103.17979	15098	11758.243164	2923.397461	307	848.688999	850.301435	3	3	ffc_line
838.7565133333334	859.9032800000001	28273.657	25947.088	103.27863	15039	6415.053223	5062.668945	307	839.09095	859.903272	3	3	ffc_line
819.1460800000001	879.1808133333333	21655.971	21545.878	177.01257	559	2460.867188	2688.301025	307	818.482567	880.517479	3	3	ffc_line
743.4308466666668	909.8548133333335	63881.601	49674.105	105.20994	13928	17612.460938	11647.491211	308	743.765918	910.189258	3	3	ffc_line
786.66358	867.9687133333334	18882.6	18460.634	105.07039	14029	2773.157715	3125.623779	308	786.663596	867.300479	3	3	ffc_line
782.1255133333333	870.1681133333334	38012.882	32574.868	145.38412	2378	10809.138672	5535.236816	308	782.459959	871.50806	3	3	ffc_line
733.5955466666667	920.0391466666667	57375.947	51678.827	140.95899	2917	17256.527344	6257.712891	308	733.929994	920.039152	3	3	ffc_line
826.15158	826.15158	87965.064	69842.716	114.45169	9592	31868.662109	7539.541992	308	826.486044	827.484121	3	3	ffc_line
819.88198	834.0927133333333	256036.48	172597.94	193.5678	278	314928.90625	2500.7771	308	819.881984	834.092721	3	3	ffc_line
836.6846300000001	858.89993	177321.25	155298.61	204.34961	203	57748.066406	5062.668945	309	836.684626	859.903272	4	2	ffc_line
843.68993	845.38873	30651.671	28354.82	125.23044	5995	3894.009766	8198.711914	309	843.689928	845.896712	4	2	ffc_line
844.09148	845.09623	50285.448	47985.757	147.12395	2186	3321.866211	10868.967773	309	844.091469	845.096244	4	2	ffc_line
839.293905	854.19113	267803.63	199439.54	149.07898	2006	3183.197998	315560.625	309	839.293912	854.692818	4	2	ffc_line
828.086005	877.10913	407859.06	210465.74	152.97361	1673	3241.797363	590116.625	309	828.08601	877.109129	4	2	ffc_line
816.47733	841.983955	23621.112	21864.499	120.69984	7337	4502.349609	3957.466797	310	817.475535	843.485515	2	4	ffc_line
761.43228	870.2517300000001	14175.882	13518.946	128.28651	5215	3894.722168	4547.652832	310	761.933074	871.257624	2	4	ffc_line
820.2829800000001	842.082905	209915.75	162805.4	160.41697	1171	37678.210938	17653.535156	310	820.283002	842.082915	2	4	ffc_line
793.47288	854.492205	634293.45	216146.27	104.94133	14094	3562.43457	1393404.625	310	795.46956	854.49221	2	4	ffc_line
816.47733	842.246605	17961.482	16960.652	133.94829	4016	4157.163574	2897.611816	310	818.474147	842.998252	2	4	ffc_line
850.0995800000001	858.25908	67825.716	55922.737	161.39495	1115	3068.25293	24554.28125	311	850.09957	858.259089	4	2	ffc_line
839.18093	877.10913	130272.62	90482.132	111.11401	10991	31983.173828	14582.000977	311	839.682605	879.106127	4	2	ffc_line
842.082905	872.8024300000001	59862.733	58557.356	124.10453	6293	17653.535156	3273.283936	311	842.082915	874.307035	4	2	ffc_line
