m/z A	m/z B	Covariance	Partial Cov.	Score	Ranking	intensity A	intensity B	mz_A_original	mz_B_original	charge_A	charge_B	deconv_method
676.40548	884.5346133333334	11357.326	10824.603	299.04802	162	2337.665283	8089.168457	676.40548759	884.53495047	2.0	3.0	ffc_line
705.9523300000001	858.8326133333334	9211.9677	8932.0048	300.16555	159	1185.618286	5887.783203	705.95023485	859.16708053	2.0	3.0	ffc_line
705.9523300000001	858.8326133333334	7489.0832	7232.2283	291.04912	203	1212.981079	4452.258789	706.45400989	858.83253251	2.0	3.0	ffc_line
667.89003	884.5346133333334	2439.1764	2371.2473	226.45988	1598	149.672363	12195.871094	667.89070494	884.86905849	2.0	3.0	ffc_line
601.37508	929.5457466666668	5345.7496	5027.8332	246.17004	734	7510.525879	751.689819	601.37494387	929.21514988	2.0	3.0	ffc_line
527.84753	977.56968	7326.4953	7147.4955	251.69577	601	622.344849	9016.401367	528.3503613	977.90413459	2.0	3.0	ffc_line
723.4398050000001	1084.64848	82700.827	51856.871	260.10504	467	26016.710938	35108.84375	723.94091622	1084.64851673	4.0	1.0	ffc_line
723.4398050000001	1084.64848	98155.901	78378.096	441.36163	36	33056.003906	18961.699219	723.6906452	1085.65087081	4.0	1.0	ffc_line
741.20113	1013.6112800000001	81314.46	57207.368	314.01989	120	38766.527344	19461.662109	741.45195755	1014.61406839	4.0	1.0	ffc_line
741.20113	1013.6112800000001	111096.59	82255.832	394.3997	48	27474.435547	38980.453125	741.70294657	1013.61126831	4.0	1.0	ffc_line
790.73618	815.47218	90586.852	64348.797	315.34903	117	12759.294922	75461.164063	790.98702833	816.47514528	4.0	1.0	ffc_line
765.96873	914.56038	22460.045	17830.146	226.56142	1592	46401.667969	2053.987549	766.21956644	915.56486284	4.0	1.0	ffc_line
705.6708050000001	1182.70148	18503.128	16863.613	265.77695	394	15397.196289	5001.091309	706.42332488	1184.72177837	4.0	1.0	ffc_line
797.7351550000001	815.47218	157472.52	87213.973	259.26986	476	15068.0625	209220.984375	798.73813392	815.4721272	4.0	1.0	ffc_line
730.441405	1084.64848	68486.632	52227.806	336.47446	84	27423.527344	18961.699219	731.19377777	1085.65087081	4.0	1.0	ffc_line
705.6708050000001	1182.70148	10904.016	9773.7841	227.62726	1523	2792.734131	9751.84375	706.6781319	1183.71377129	4.0	1.0	ffc_line
730.441405	1084.64848	41389.821	33657.895	302.36014	148	8193.417969	35108.84375	731.44450679	1084.64851673	4.0	1.0	ffc_line
748.2008050000001	1013.6112800000001	64027.183	38709.091	224.47185	1737	18289.326172	38980.453125	749.20399815	1013.61126831	4.0	1.0	ffc_line
758.4513800000001	811.989855	163476.52	126117.86	453.10805	35	41892.707031	27867.519531	758.45134485	812.49088097	1.0	4.0	ffc_line
758.4513800000001	811.989855	42920.935	33332.01	264.38541	408	12222.364258	28282.628906	759.45406193	812.24069195	1.0	4.0	ffc_line
559.35428	861.764855	76818.835	53341.247	303.29779	146	25264.388672	32301.691406	559.35432567	862.26614277	1.0	4.0	ffc_line
