873.58226400	873.58226400	0.88554803E+07	0.88406005E+07	0.86811058E+03	-1
873.63619400	873.63619400	0.57820599E+07	0.57753939E+07	0.68961190E+03	-1
873.68958600	873.68958600	0.77168623E+07	0.77049127E+07	0.76152918E+03	-1
873.79821100	873.79821100	0.67224236E+07	0.67109870E+07	0.77158338E+03	-1
873.90738500	873.90738500	0.72429008E+07	0.72299100E+07	0.83746854E+03	-1
874.02196700	874.02196700	0.51422694E+07	0.51349329E+07	0.72367770E+03	-1
874.24991300	874.24991300	0.61994634E+07	0.61916238E+07	0.70964708E+03	-1
874.31290300	874.31290300	0.67858843E+07	0.67747678E+07	0.78492759E+03	-1
874.37381800	874.37381800	0.77219300E+07	0.76781462E+07	0.79319048E+03	-1
874.46131000	874.46131000	0.35278772E+07	0.35215081E+07	0.72912159E+03	-1
874.48265100	874.48265100	0.72929734E+07	0.72794778E+07	0.81473425E+03	-1
874.59395000	874.59395000	0.67776230E+07	0.67616696E+07	0.86713872E+03	-1
874.75054600	874.75054600	0.50354605E+07	0.50317154E+07	0.74472694E+03	-1
874.84002600	874.84002600	0.52797428E+07	0.52737138E+07	0.69329789E+03	-1
875.03208700	875.03208700	0.60042093E+07	0.59856302E+07	0.77213642E+03	-1
875.09039300	875.09039300	0.83291468E+07	0.83246957E+07	0.73807273E+03	-1
875.14564200	875.14564200	0.11053992E+08	0.11033130E+08	0.82999718E+03	-1
875.20162300	875.20162300	0.12547027E+08	0.12509936E+08	0.94662576E+03	-1
875.25688800	875.25688800	0.13923857E+08	0.13893653E+08	0.94513554E+03	-1
875.31214800	875.31214800	0.16692271E+08	0.16628356E+08	0.93996069E+03	-1
875.36738200	875.36738200	0.14777362E+08	0.14749408E+08	0.96341899E+03	-1
875.42222600	875.42222600	0.16274230E+08	0.16253011E+08	0.10582602E+04	-1
875.47891100	875.47891100	0.14182170E+08	0.14152888E+08	0.94556230E+03	-1
875.53416900	875.53416900	0.10622196E+08	0.10600359E+08	0.86147113E+03	-1
875.59115100	875.59115100	0.75200614E+07	0.75015492E+07	0.78213358E+03	-1
875.64128700	875.64128700	0.59408133E+07	0.59381798E+07	0.66580718E+03	-1
876.36236800	876.36236800	0.60018182E+07	0.59922976E+07	0.70421808E+03	-1
876.48436000	876.48436000	0.66115303E+07	0.66035583E+07	0.74111471E+03	-1
876.72671700	876.72671700	0.62270036E+07	0.62224156E+07	0.68329741E+03	-1
877.10479800	877.10479800	0.57558893E+07	0.57512830E+07	0.61830076E+03	-1
877.21302000	877.21302000	0.62223942E+07	0.62142376E+07	0.61581773E+03	-1
877.36892000	877.36892000	0.55141439E+07	0.55064291E+07	0.69753831E+03	-1
877.48384900	877.48384900	0.66173344E+07	0.66059560E+07	0.70646905E+03	-1
877.58219800	877.58219800	0.54879838E+07	0.54740571E+07	0.63748086E+03	-1
877.68378200	877.68378200	0.57054135E+07	0.57005343E+07	0.70256276E+03	-1
877.79540400	877.79540400	0.55984263E+07	0.55886824E+07	0.61776864E+03	-1
877.84688900	877.84688900	0.56677014E+07	0.56617937E+07	0.64715931E+03	-1
877.89811700	877.89811700	0.63471476E+07	0.63434955E+07	0.66132478E+03	-1
877.95400200	877.95400200	0.62495694E+07	0.62463886E+07	0.68631528E+03	-1
877.99301900	877.99301900	0.71648028E+07	0.71601279E+07	0.75685553E+03	-1
878.05548400	878.05548400	0.70223680E+07	0.70073258E+07	0.67093415E+03	-1
878.21362400	878.21362400	0.52841050E+07	0.52783308E+07	0.70282881E+03	-1
878.31400700	878.31400700	0.68923139E+07	0.68855800E+07	0.70460121E+03	-1
878.36907300	878.36907300	0.64960654E+07	0.64842861E+07	0.75292003E+03	-1
878.42780700	878.42780700	0.70764956E+07	0.70714142E+07	0.66263081E+03	-1
878.48240400	878.48240400	0.76142631E+07	0.76065589E+07	0.80679106E+03	-1
878.53133400	878.53133400	0.68887999E+07	0.68846908E+07	0.65822580E+03	-1
878.58138200	878.58138200	0.77359374E+07	0.77289675E+07	0.75494390E+03	-1
878.68174100	878.68174100	0.11424489E+08	0.11394886E+08	0.89079312E+03	-1
878.73896200	878.73896200	0.12288025E+08	0.12260645E+08	0.99065542E+03	-1
878.79607300	878.79607300	0.14469235E+08	0.14441660E+08	0.11054243E+04	-1
878.84207800	878.84207800	0.81530050E+07	0.81467308E+07	0.74734526E+03	-1
878.86393900	878.86393900	0.94566861E+07	0.94436595E+07	0.91696820E+03	-1
878.89651000	878.89651000	0.10057191E+08	0.10039520E+08	0.83170328E+03	-1
878.92329000	878.92329000	0.88078744E+07	0.87809408E+07	0.84366142E+03	-1
878.95212000	878.95212000	0.83535103E+07	0.83426682E+07	0.80496612E+03	-1
878.98523500	878.98523500	0.10762944E+08	0.10746655E+08	0.93577742E+03	-1
879.00825400	879.00825400	0.71370037E+07	0.71303634E+07	0.68466505E+03	-1
879.04910600	879.04910600	0.11765111E+08	0.11734926E+08	0.90878814E+03	-1
879.10863500	879.10863500	0.99483538E+07	0.99341260E+07	0.90765270E+03	-1
879.15992100	879.15992100	0.77881742E+07	0.77772337E+07	0.69446273E+03	-1
879.21303800	879.21303800	0.10636443E+08	0.10622030E+08	0.85306557E+03	-1
879.24198400	879.24198400	0.52547279E+07	0.52535711E+07	0.67826010E+03	-1
879.26689200	879.26689200	0.11534363E+08	0.11519803E+08	0.81223646E+03	-1
879.29606400	879.29606400	0.65590706E+07	0.65535419E+07	0.54469091E+03	-1
879.32014000	879.32014000	0.13198825E+08	0.13184707E+08	0.82289178E+03	-1
