col0	col1	col2	col3	col4	col5	THEO_MONO_MZ_1	THEO_MONO_MASS_1	THEO_INTE_SUM_1	THEO_CHARGE_1	THEO_MONO_MZ_2	THEO_MONO_MASS_2	THEO_INTE_SUM_2	THEO_CHARGE_2
901.046385	916.441023	-7627.666	-22962.54	-12.118884	1041433	900.82292389	16196.6816536	528168129.45047134	18.0	915.96917012	15554.35219206	27955641.10995118	17.0
901.046385	916.612448	88908.98	71825.105	25.683445	631733	900.82292389	16196.6816536	528168129.45047134	18.0	916.13886421	17387.50016713	41147599.7838774	19.0
901.046385	916.890026	-33440.54	-58405.708	-32.2736	1235157	900.82292389	16196.6816536	528168129.45047134	18.0	916.43981956	8238.8928878	42548564.280081	9.0
901.046385	916.946888	133544.24	95758.081	24.693513	642268	900.82292389	16196.6816536	528168129.45047134	18.0	916.612593	2746.8159496	31006042.58180224	3.0
901.046385	917.61219	-251117.54	-307170.77	-113.78518	1733266	900.82292389	16196.6816536	528168129.45047134	18.0	917.33023506	16493.8132546	240877208.6885682	18.0
901.046385	918.333194	-34231.408	-60207.86	-33.236943	1243844	900.82292389	16196.6816536	528168129.45047134	18.0	917.8318616	18336.49170266	35056171.00872766	20.0
901.046385	918.49781	-233813.54	-268611.55	-140.90912	1807906	900.82292389	16196.6816536	528168129.45047134	18.0	918.27593344	16510.8358256	331041042.5430232	18.0
901.046385	919.330256	561766.06	530612.05	126.90544	29028	900.82292389	16196.6816536	528168129.45047134	18.0	918.99811944	16523.8351736	136726608.0229716	18.0
901.046385	919.856903	-60363.413	-82910.096	-41.296534	1313813	900.82292389	16196.6816536	528168129.45047134	18.0	919.50002235	15614.37668006	173344391.0405232	17.0
901.046385	920.358223	-82070.288	-100980.42	-68.837871	1517400	900.82292389	16196.6816536	528168129.45047134	18.0	919.9530762	4594.72899867	34652739.51575962	5.0
901.046385	920.833374	20520.183	-17264.467	-6.6264612	985361	900.82292389	16196.6816536	528168129.45047134	18.0	920.55472628	16551.8540966	268851961.98620325	18.0
901.046385	921.612279	-29559.583	-64977.354	-25.684537	1174183	900.82292389	16196.6816536	528168129.45047134	18.0	921.49955939	16568.8610926	1210648303.8274555	18.0
901.046385	921.807956	-42615.955	-62078.907	-49.696375	1381840	900.82292389	16196.6816536	528168129.45047134	18.0	921.28375932	17485.25317413	29586819.01012193	19.0
901.046385	923.104719	142940.63	107013.32	39.889532	489445	900.82292389	16196.6816536	528168129.45047134	18.0	922.71954156	16590.8207716	92132835.59037344	18.0
901.046385	923.436238	62825.293	16406.684	4.4364988	857698	900.82292389	16196.6816536	528168129.45047134	18.0	923.14968786	6454.99687973	42571601.31253257	7.0
901.046385	923.664819	113603.72	98998.349	40.407759	484412	900.82292389	16196.6816536	528168129.45047134	18.0	923.079279	11064.8640304	26560092.84830981	12.0
901.046385	924.002362	-128798.1	-151718.85	-88.185838	1626674	900.82292389	16196.6816536	528168129.45047134	18.0	923.66498211	16607.8387016	87159346.18090367	18.0
901.046385	924.888592	-16037.2	-42422.337	-22.2728	1141676	900.82292389	16196.6816536	528168129.45047134	18.0	924.61125467	16624.8716076	101619594.09961262	18.0
901.046385	925.311176	29774.868	26001.845	13.978323	755960	900.82292389	16196.6816536	528168129.45047134	18.0	924.935146	7391.42295626	39055066.08958681	8.0
901.046385	925.498259	255754.33	194466.46	55.349594	350147	900.82292389	16196.6816536	528168129.45047134	18.0	925.163963	2772.4700596	43341317.05211991	3.0
901.046385	926.112309	701938.21	667151.54	124.87529	31769	900.82292389	16196.6816536	528168129.45047134	18.0	925.83324906	16646.8675066	185034208.63087955	18.0
901.046385	926.247317	277327.57	246344.25	100.22372	88996	900.82292389	16196.6816536	528168129.45047134	18.0	925.71475712	15720.02717106	23015004.3954631	17.0
901.046385	926.890336	266180.96	226576.94	65.273831	272707	900.82292389	16196.6816536	528168129.45047134	18.0	926.8873425	5555.2803962	146893792.37000978	6.0
901.046385	927.865417	-12414.603	-40479.504	-28.266665	1198411	900.82292389	16196.6816536	528168129.45047134	18.0	927.64251833	8339.7171768	35419300.39957198	9.0
901.046385	928.002792	264616.71	210508.29	53.498266	365903	900.82292389	16196.6816536	528168129.45047134	18.0	927.83426372	16682.8857706	1332845681.692792	18.0
901.046385	928.891653	349831.85	224312.76	47.443299	418379	900.82292389	16196.6816536	528168129.45047134	18.0	928.55649078	16695.8858576	431065462.0021989	18.0
901.046385	929.367648	-95013.676	-133098.72	-65.217761	1493924	900.82292389	16196.6816536	528168129.45047134	18.0	928.89579253	15774.10477306	32018106.95227908	17.0
901.046385	929.504458	69307.02	-7020.2787	0.28406384	901714	900.82292389	16196.6816536	528168129.45047134	18.0	929.5023185	1856.99008407	126730375.39709184	2.0
901.046385	929.725272	137541.36	93043.948	25.314377	635812	900.82292389	16196.6816536	528168129.45047134	18.0	929.724239	5572.3017752	227916593.34654564	6.0
901.046385	930.162497	774202.19	625168.34	99.48569	91452	900.82292389	16196.6816536	528168129.45047134	18.0	930.162497	929.15522053	81795473.2423866	1.0
901.046385	930.754015	254312.66	233807.65	84.780657	153579	900.82292389	16196.6816536	528168129.45047134	18.0	930.75631767	2789.2471236	30446770.97959661	3.0
901.046385	931.224067	-37576.76	-153303.88	-38.440379	1289405	900.82292389	16196.6816536	528168129.45047134	18.0	930.8911855	16737.9103626	471342942.348222	18.0
901.046385	931.362503	-213648.86	-245881.91	-152.1258	1830101	900.82292389	16196.6816536	528168129.45047134	18.0	930.91988178	8369.2134478	34927566.98540388	9.0
901.046385	931.810163	-155034.45	-184456.97	-97.651743	1670727	900.82292389	16196.6816536	528168129.45047134	18.0	931.64546517	5583.8291322	43611048.66165721	6.0
901.046385	931.947309	25240.597	-64855.286	-16.570296	1086408	900.82292389	16196.6816536	528168129.45047134	18.0	931.77969794	16753.9035866	1251944549.1363482	18.0
901.046385	932.646841	-239820.58	-266353.56	-205.81152	1891936	900.82292389	16196.6816536	528168129.45047134	18.0	932.53238622	8383.7259878	93168003.48249382	9.0
901.046385	932.892628	237723.12	94418.803	16.334438	730567	900.82292389	16196.6816536	528168129.45047134	18.0	932.72424594	16770.9054506	5710490453.500704	18.0
901.046385	933.749857	122125.0	84552.58	18.633353	706010	900.82292389	16196.6816536	528168129.45047134	18.0	933.3469072	4661.69815367	42454705.25105115	5.0
901.046385	933.922492	248.66053	-41798.651	-18.41726	1104577	900.82292389	16196.6816536	528168129.45047134	18.0	933.33657325	11187.9515614	60003551.90999502	12.0
901.046385	934.054526	-14689.251	-88769.87	-25.937625	1176578	900.82292389	16196.6816536	528168129.45047134	18.0	933.66606833	16787.8582536	146667026.67953402	18.0
901.046385	934.734554	25564.664	14872.813	7.2289429	827990	900.82292389	16196.6816536	528168129.45047134	18.0	934.19238227	24262.81275086	29059408.29759798	26.0
901.046385	935.03798	-13181.79	-36529.646	-16.661152	1087291	900.82292389	16196.6816536	528168129.45047134	18.0	934.62243229	15871.45764906	41416394.02296602	17.0
901.046385	935.8727	-22522.178	-42726.974	-24.45582	1162593	900.82292389	16196.6816536	528168129.45047134	18.0	935.45194358	11213.3360054	20759863.74287973	12.0
901.046385	937.31756	-212824.58	-248098.84	-155.92875	1836663	900.82292389	16196.6816536	528168129.45047134	18.0	936.94152837	7487.47401526	26993685.3604963	8.0
901.046385	937.380107	-167274.59	-193123.38	-94.002738	1654392	900.82292389	16196.6816536	528168129.45047134	18.0	936.91018027	14038.543557	45300775.14342023	15.0
901.046385	937.928148	-126924.31	-149278.91	-125.81037	1770604	900.82292389	16196.6816536	528168129.45047134	18.0	937.54316972	16857.6460786	62525402.39652383	18.0
901.046385	937.980658	71373.617	36394.287	13.974626	756004	900.82292389	16196.6816536	528168129.45047134	18.0	937.980476	2810.9195986	36694409.11527239	3.0
901.046385	938.485358	52930.969	19954.101	8.6862153	812439	900.82292389	16196.6816536	528168129.45047134	18.0	938.03812922	8433.2776748	49236611.95200953	9.0
901.046385	938.81019	199005.42	150429.03	41.561417	473204	900.82292389	16196.6816536	528168129.45047134	18.0	938.809928	1875.60530307	25020534.44240949	2.0
901.046385	938.926789	146404.84	108545.67	30.634174	581052	900.82292389	16196.6816536	528168129.45047134	18.0	938.62952718	15939.57826206	260010646.2551492	17.0
901.046385	939.429845	19803.585	6447.6517	-2.9675054	946757	900.82292389	16196.6816536	528168129.45047134	18.0	938.92821708	11255.0512874	32268260.40784197	12.0
901.046385	940.1548	-52144.09	-87009.65	-42.869743	1327060	900.82292389	16196.6816536	528168129.45047134	18.0	939.86947257	13144.07074546	50338431.31081066	14.0
901.046385	940.932532	-17085.451	-46285.718	-27.114804	1187697	900.82292389	16196.6816536	528168129.45047134	18.0	940.42961478	16909.6020896	40170223.87374807	18.0
901.046385	941.513739	89281.791	62376.63	27.882247	608981	900.82292389	16196.6816536	528168129.45047134	18.0	941.070888	15041.01778453	56981573.83887309	16.0
901.046385	941.82787	206306.83	173275.44	59.669136	315101	900.82292389	16196.6816536	528168129.45047134	18.0	941.32451962	7522.53794526	24061983.13628657	8.0
901.046385	942.515367	-61166.604	-103367.87	-46.347356	1355471	900.82292389	16196.6816536	528168129.45047134	18.0	941.98115247	15996.55589206	35471555.30070417	17.0
901.046385	942.734801	308512.27	274164.55	85.238659	151275	900.82292389	16196.6816536	528168129.45047134	18.0	942.734801	941.72752453	16926102.4240066	1.0
901.046385	942.809832	57482.943	23131.224	11.374706	783780	900.82292389	16196.6816536	528168129.45047134	18.0	942.4134304	4707.03076967	23302754.43099982	5.0
901.046385	943.105213	57112.669	31139.53	18.19548	710712	900.82292389	16196.6816536	528168129.45047134	18.0	942.77370567	5650.5985752	17752884.24645227	6.0
901.046385	945.575549	365076.87	336595.67	110.10544	60416	900.82292389	16196.6816536	528168129.45047134	18.0	945.22095718	16051.63257206	119542078.4108949	17.0
901.046385	946.457427	-62591.669	-87141.745	-32.743243	1239417	900.82292389	16196.6816536	528168129.45047134	18.0	946.22199453	16068.65020706	379988302.55165297	17.0
901.046385	950.810934	55964.173	33339.158	15.018879	744727	900.82292389	16196.6816536	528168129.45047134	18.0	950.276668	14239.040873	23048680.27543393	15.0
901.046385	950.945061	371714.44	334070.23	98.801079	93837	900.82292389	16196.6816536	528168129.45047134	18.0	950.48227115	12343.17493093	33080781.62668445	13.0
901.046385	951.232873	-358473.07	-395624.12	-246.36087	1911466	900.82292389	16196.6816536	528168129.45047134	18.0	950.73352014	13296.16741146	38656874.02195561	14.0
901.046385	952.166501	-32339.018	-70581.958	-36.733442	1274673	900.82292389	16196.6816536	528168129.45047134	18.0	951.88024	13312.22148946	112531379.49081278	14.0
901.046385	952.88179	-1265.4017	-17873.471	-9.2379008	1012296	900.82292389	16196.6816536	528168129.45047134	18.0	952.35879884	18075.67892513	23974587.81802965	19.0
901.046385	953.04952	50956.187	40361.77	23.233421	657409	900.82292389	16196.6816536	528168129.45047134	18.0	952.75451335	16179.70302706	121165640.41294694	17.0
901.046385	954.049583	-60669.424	-94302.451	-46.145695	1353868	900.82292389	16196.6816536	528168129.45047134	18.0	953.75524394	16196.71544706	226946063.0193792	17.0
901.046385	962.79562	-10300.768	-27905.896	-17.724427	1097845	900.82292389	16196.6816536	528168129.45047134	18.0	962.33785364	10574.63634886	16672773.57737934	11.0
901.046385	964.111954	16899.357	-7628.475	-3.7186489	954737	900.82292389	16196.6816536	528168129.45047134	18.0	963.69946359	16365.76718106	62384962.94968125	17.0
901.046385	964.433767	-22503.574	-52870.493	-22.77567	1146557	900.82292389	16196.6816536	528168129.45047134	18.0	963.88699564	10591.67691086	49920822.9315789	11.0
901.046385	964.93759	-121902.12	-157540.44	-74.61331	1552854	900.82292389	16196.6816536	528168129.45047134	18.0	964.64194424	16381.78935206	327928842.0145925	17.0
901.046385	965.639153	9882.591	-33599.052	-13.488918	1055472	900.82292389	16196.6816536	528168129.45047134	18.0	965.13781075	15426.08854853	32841403.28204054	16.0
901.046385	968.781856	-230711.85	-269637.22	-161.97566	1846333	900.82292389	16196.6816536	528168129.45047134	18.0	968.49780557	6772.43370373	37201508.77780065	7.0
901.046385	975.878136	340374.12	322282.46	124.82302	31832	900.82292389	16196.6816536	528168129.45047134	18.0	975.58626206	16567.84275506	178000146.31508723	17.0
901.046385	986.263053	-80727.768	-141696.7	-76.618264	1564511	900.82292389	16196.6816536	528168129.45047134	18.0	986.01269975	3940.02169313	21926284.36395334	4.0
901.046385	1019.867028	-7972.7752	-51056.242	-29.082356	1205833	900.82292389	16196.6816536	528168129.45047134	18.0	1019.36599183	6110.1522922	25390886.39169392	6.0
902.204615	902.204615	8688189.3	8681063.9	905.87733	-1	901.70376678	16212.5368256	31019958.17612807	18.0	901.70376678	16212.5368256	31019958.17612807	18.0
902.204615	902.414276	-175117.79	-185340.26	-156.78445	1838123	901.70376678	16212.5368256	31019958.17612807	18.0	901.95149731	11712.27487093	42631730.76375498	13.0
902.204615	903.022732	85210.267	78401.938	45.64422	434858	901.70376678	16212.5368256	31019958.17612807	18.0	902.727903	15329.25065106	117527962.48670997	17.0
902.204615	903.694423	-154677.76	-163608.27	-189.14207	1878740	901.70376678	16212.5368256	31019958.17612807	18.0	903.16689058	17141.03266813	22413995.42831583	19.0
902.204615	903.830276	-240525.61	-254622.78	-166.83308	1853410	901.70376678	16212.5368256	31019958.17612807	18.0	903.578295	10830.8522224	71849865.70733096	12.0
902.204615	905.022964	-98606.971	-107925.96	-82.274677	1596027	901.70376678	16212.5368256	31019958.17612807	18.0	904.6193954	4518.06059467	24597030.15417183	5.0
902.204615	905.082475	-30997.281	-39290.079	-32.692041	1238940	901.70376678	16212.5368256	31019958.17612807	18.0	904.55447458	17167.39676413	21661896.51785499	19.0
902.204615	906.162345	-73529.042	-81720.204	-58.750522	1449575	901.70376678	16212.5368256	31019958.17612807	18.0	905.66202092	10855.8569334	23781779.2837717	12.0
902.204615	906.439214	-81391.336	-91990.109	-60.722278	1463498	901.70376678	16212.5368256	31019958.17612807	18.0	906.0483825	16290.7399086	77035925.0811002	18.0
902.204615	906.821803	75982.807	60263.186	26.430063	623885	901.70376678	16212.5368256	31019958.17612807	18.0	906.53525586	6338.69585573	45035753.92466616	7.0
902.204615	906.930474	-136574.25	-150629.06	-93.325088	1651267	901.70376678	16212.5368256	31019958.17612807	18.0	906.4308395	14486.77700853	35285754.21382965	16.0
902.204615	907.272353	-84271.034	-95884.406	-54.524052	1418711	901.70376678	16212.5368256	31019958.17612807	18.0	906.99353556	16307.7526636	136564671.7354698	18.0
902.204615	908.741778	2962.5999	3780.7797	3.5032062	867528	901.70376678	16212.5368256	31019958.17612807	18.0	908.3382104	4536.65466967	18576841.8067121	5.0
902.204615	908.887299	-25672.371	-33718.22	-17.875141	1099301	901.70376678	16212.5368256	31019958.17612807	18.0	908.60598839	16336.7768146	140427075.59757653	18.0
902.204615	909.717771	-22059.761	-38243.497	-17.947528	1100031	901.70376678	16212.5368256	31019958.17612807	18.0	909.38290578	16350.7613276	107288500.19689764	18.0
902.204615	910.218868	-167562.58	-178403.15	-217.22561	1898943	901.70376678	16212.5368256	31019958.17612807	18.0	909.79904442	17267.04359113	44225867.51378696	19.0
902.204615	910.496619	74540.389	41238.086	13.452422	761676	901.70376678	16212.5368256	31019958.17612807	18.0	910.21701767	16365.7753416	393655879.15483874	18.0
902.204615	911.194842	147724.33	140767.65	83.388341	160619	901.70376678	16212.5368256	31019958.17612807	18.0	910.68953508	10916.1871034	46774238.62696134	12.0
902.204615	911.3298	-207038.78	-236954.53	-96.722325	1666682	901.70376678	16212.5368256	31019958.17612807	18.0	911.16229406	16382.7903166	1776858430.3592916	18.0
902.204615	912.386411	-14611.585	-22156.343	-9.7708144	1017771	901.70376678	16212.5368256	31019958.17612807	18.0	911.99532006	16397.7847846	57969536.57319424	18.0
902.204615	913.206315	-72580.551	-85834.983	-48.091407	1369305	901.70376678	16212.5368256	31019958.17612807	18.0	912.73359571	15499.34742706	44159841.40474362	17.0
902.204615	913.493021	70902.884	59716.572	28.014121	607645	901.70376678	16212.5368256	31019958.17612807	18.0	913.15515783	5472.8872882	41449964.67990489	6.0
902.204615	913.856026	-61253.765	-68250.084	-46.844658	1359432	901.70376678	16212.5368256	31019958.17612807	18.0	913.56947686	6387.93540273	30052036.63974782	7.0
902.204615	913.909924	-26578.192	-35119.524	-22.730548	1146117	901.70376678	16212.5368256	31019958.17612807	18.0	913.67343024	15515.32461406	228164849.97397155	17.0
902.204615	914.614688	-173602.63	-181874.15	-135.0864	1794730	901.70376678	16212.5368256	31019958.17612807	18.0	914.14153163	17349.55084813	62107053.84667701	19.0
902.204615	914.999048	-96609.151	-109790.51	-61.146147	1466437	901.70376678	16212.5368256	31019958.17612807	18.0	914.497604	1826.98065507	30851642.15509863	2.0
902.204615	915.192486	5167.8306	-5363.046	-2.7855103	944816	901.70376678	16212.5368256	31019958.17612807	18.0	914.69137581	14618.94558953	43304229.63766906	16.0
902.204615	915.610528	-55048.757	-63093.785	-43.622748	1333348	901.70376678	16212.5368256	31019958.17612807	18.0	915.10920639	16453.8347386	28345393.27450744	18.0
902.204615	915.667852	55286.227	42364.432	21.368414	677122	901.70376678	16212.5368256	31019958.17612807	18.0	915.33091575	10971.8836714	64131882.32639065	12.0
902.204615	916.441023	-251251.84	-256621.09	-461.48178	1931781	901.70376678	16212.5368256	31019958.17612807	18.0	915.96917012	15554.35219206	27955641.10995118	17.0
902.204615	916.612448	4281.0739	-1700.5633	-7.3040681	992430	901.70376678	16212.5368256	31019958.17612807	18.0	916.13886421	17387.50016713	41147599.7838774	19.0
902.204615	916.890026	-5447.0987	-14188.241	-5.4724512	973230	901.70376678	16212.5368256	31019958.17612807	18.0	916.43981956	8238.8928878	42548564.280081	9.0
902.204615	916.946888	-242641.9	-255872.1	-195.77687	1884634	901.70376678	16212.5368256	31019958.17612807	18.0	916.612593	2746.8159496	31006042.58180224	3.0
902.204615	917.61219	-214895.55	-234521.67	-137.23779	1799754	901.70376678	16212.5368256	31019958.17612807	18.0	917.33023506	16493.8132546	240877208.6885682	18.0
902.204615	918.333194	241267.2	232171.97	101.99512	83304	901.70376678	16212.5368256	31019958.17612807	18.0	917.8318616	18336.49170266	35056171.00872766	20.0
902.204615	918.49781	18725.302	6541.354	3.6360407	866096	901.70376678	16212.5368256	31019958.17612807	18.0	918.27593344	16510.8358256	331041042.5430232	18.0
902.204615	919.330256	-82253.505	-93161.568	-49.448294	1379947	901.70376678	16212.5368256	31019958.17612807	18.0	918.99811944	16523.8351736	136726608.0229716	18.0
902.204615	919.856903	-71638.585	-79532.934	-57.282601	1439006	901.70376678	16212.5368256	31019958.17612807	18.0	919.50002235	15614.37668006	173344391.0405232	17.0
902.204615	920.358223	49427.663	42806.594	29.616347	591375	901.70376678	16212.5368256	31019958.17612807	18.0	919.9530762	4594.72899867	34652739.51575962	5.0
902.204615	920.833374	-81158.265	-94387.937	-45.894693	1351852	901.70376678	16212.5368256	31019958.17612807	18.0	920.55472628	16551.8540966	268851961.98620325	18.0
902.204615	921.612279	150019.8	137618.85	62.391546	294002	901.70376678	16212.5368256	31019958.17612807	18.0	921.49955939	16568.8610926	1210648303.8274555	18.0
902.204615	921.807956	167205.09	160390.46	89.586814	130642	901.70376678	16212.5368256	31019958.17612807	18.0	921.28375932	17485.25317413	29586819.01012193	19.0
902.204615	923.104719	263817.64	251238.29	105.03671	73985	901.70376678	16212.5368256	31019958.17612807	18.0	922.71954156	16590.8207716	92132835.59037344	18.0
902.204615	923.436238	219426.41	203173.7	84.650924	154240	901.70376678	16212.5368256	31019958.17612807	18.0	923.14968786	6454.99687973	42571601.31253257	7.0
902.204615	923.664819	-69838.973	-74952.802	-41.682714	1317073	901.70376678	16212.5368256	31019958.17612807	18.0	923.079279	11064.8640304	26560092.84830981	12.0
902.204615	924.002362	77905.286	69879.966	41.395421	474848	901.70376678	16212.5368256	31019958.17612807	18.0	923.66498211	16607.8387016	87159346.18090367	18.0
902.204615	924.888592	-69174.686	-78413.007	-58.470671	1447509	901.70376678	16212.5368256	31019958.17612807	18.0	924.61125467	16624.8716076	101619594.09961262	18.0
902.204615	925.311176	103312.06	101991.0	58.998308	320239	901.70376678	16212.5368256	31019958.17612807	18.0	924.935146	7391.42295626	39055066.08958681	8.0
902.204615	925.498259	51833.737	30374.797	12.833817	768132	901.70376678	16212.5368256	31019958.17612807	18.0	925.163963	2772.4700596	43341317.05211991	3.0
902.204615	926.112309	-195510.15	-207690.13	-154.31761	1833957	901.70376678	16212.5368256	31019958.17612807	18.0	925.83324906	16646.8675066	185034208.63087955	18.0
902.204615	926.247317	-59672.963	-70521.26	-59.221068	1452905	901.70376678	16212.5368256	31019958.17612807	18.0	925.71475712	15720.02717106	23015004.3954631	17.0
902.204615	926.890336	-44307.759	-58174.456	-27.709338	1193234	901.70376678	16212.5368256	31019958.17612807	18.0	926.8873425	5555.2803962	146893792.37000978	6.0
902.204615	927.865417	9121.6415	-704.82066	-0.20238553	917551	901.70376678	16212.5368256	31019958.17612807	18.0	927.64251833	8339.7171768	35419300.39957198	9.0
902.204615	928.002792	-156374.99	-175320.16	-85.322544	1612140	901.70376678	16212.5368256	31019958.17612807	18.0	927.83426372	16682.8857706	1332845681.692792	18.0
902.204615	928.891653	112769.16	68820.72	18.841534	703723	901.70376678	16212.5368256	31019958.17612807	18.0	928.55649078	16695.8858576	431065462.0021989	18.0
902.204615	929.367648	198706.08	185371.23	87.19532	141752	901.70376678	16212.5368256	31019958.17612807	18.0	928.89579253	15774.10477306	32018106.95227908	17.0
902.204615	929.504458	67276.229	40551.484	12.002918	776925	901.70376678	16212.5368256	31019958.17612807	18.0	929.5023185	1856.99008407	126730375.39709184	2.0
902.204615	929.725272	-395537.25	-411117.29	-253.82466	1913793	901.70376678	16212.5368256	31019958.17612807	18.0	929.724239	5572.3017752	227916593.34654564	6.0
902.204615	930.162497	90532.68	38350.934	10.65376	791420	901.70376678	16212.5368256	31019958.17612807	18.0	930.162497	929.15522053	81795473.2423866	1.0
902.204615	930.754015	-43809.423	-50988.916	-35.647097	1265307	901.70376678	16212.5368256	31019958.17612807	18.0	930.75631767	2789.2471236	30446770.97959661	3.0
902.204615	931.224067	160651.26	120131.31	26.408079	624147	901.70376678	16212.5368256	31019958.17612807	18.0	930.8911855	16737.9103626	471342942.348222	18.0
902.204615	931.362503	49300.909	38015.037	20.222131	689214	901.70376678	16212.5368256	31019958.17612807	18.0	930.91988178	8369.2134478	34927566.98540388	9.0
902.204615	931.810163	138806.32	128504.51	71.834306	227710	901.70376678	16212.5368256	31019958.17612807	18.0	931.64546517	5583.8291322	43611048.66165721	6.0
902.204615	931.947309	181198.45	149652.86	46.740632	424709	901.70376678	16212.5368256	31019958.17612807	18.0	931.77969794	16753.9035866	1251944549.1363482	18.0
902.204615	932.646841	-235062.15	-244352.24	-330.38753	1926473	901.70376678	16212.5368256	31019958.17612807	18.0	932.53238622	8383.7259878	93168003.48249382	9.0
902.204615	932.892628	277206.97	227031.32	47.118016	421350	901.70376678	16212.5368256	31019958.17612807	18.0	932.72424594	16770.9054506	5710490453.500704	18.0
902.204615	933.749857	17391.618	4236.2553	0.88145323	895462	901.70376678	16212.5368256	31019958.17612807	18.0	933.3469072	4661.69815367	42454705.25105115	5.0
902.204615	933.922492	-205747.88	-220470.06	-191.86521	1881236	901.70376678	16212.5368256	31019958.17612807	18.0	933.33657325	11187.9515614	60003551.90999502	12.0
902.204615	934.054526	217953.24	192015.13	59.613528	315519	901.70376678	16212.5368256	31019958.17612807	18.0	933.66606833	16787.8582536	146667026.67953402	18.0
902.204615	934.734554	181994.18	178250.6	95.227053	107111	901.70376678	16212.5368256	31019958.17612807	18.0	934.19238227	24262.81275086	29059408.29759798	26.0
902.204615	935.03798	-37505.722	-45680.589	-36.802405	1275236	901.70376678	16212.5368256	31019958.17612807	18.0	934.62243229	15871.45764906	41416394.02296602	17.0
902.204615	935.8727	-39788.379	-46862.755	-45.813077	1351196	901.70376678	16212.5368256	31019958.17612807	18.0	935.45194358	11213.3360054	20759863.74287973	12.0
902.204615	937.31756	-149545.13	-161895.83	-113.8049	1733334	901.70376678	16212.5368256	31019958.17612807	18.0	936.94152837	7487.47401526	26993685.3604963	8.0
902.204615	937.380107	-96822.741	-105873.27	-55.368292	1424920	901.70376678	16212.5368256	31019958.17612807	18.0	936.91018027	14038.543557	45300775.14342023	15.0
902.204615	937.928148	85871.236	78044.144	47.066437	421810	901.70376678	16212.5368256	31019958.17612807	18.0	937.54316972	16857.6460786	62525402.39652383	18.0
902.204615	937.980658	-96839.944	-109087.38	-68.924085	1517939	901.70376678	16212.5368256	31019958.17612807	18.0	937.980476	2810.9195986	36694409.11527239	3.0
902.204615	938.485358	242499.13	230952.82	95.996388	104168	901.70376678	16212.5368256	31019958.17612807	18.0	938.03812922	8433.2776748	49236611.95200953	9.0
902.204615	938.81019	222065.4	205057.18	69.259569	244781	901.70376678	16212.5368256	31019958.17612807	18.0	938.809928	1875.60530307	25020534.44240949	2.0
902.204615	938.926789	-180346.69	-193602.45	-136.2256	1797406	901.70376678	16212.5368256	31019958.17612807	18.0	938.62952718	15939.57826206	260010646.2551492	17.0
902.204615	939.429845	34811.548	30135.188	17.349782	719626	901.70376678	16212.5368256	31019958.17612807	18.0	938.92821708	11255.0512874	32268260.40784197	12.0
902.204615	940.1548	-179548.61	-191756.21	-128.17831	1777157	901.70376678	16212.5368256	31019958.17612807	18.0	939.86947257	13144.07074546	50338431.31081066	14.0
902.204615	940.932532	-304838.01	-315062.01	-451.66078	1931614	901.70376678	16212.5368256	31019958.17612807	18.0	940.42961478	16909.6020896	40170223.87374807	18.0
902.204615	941.513739	46262.6	36842.201	19.465767	697184	901.70376678	16212.5368256	31019958.17612807	18.0	941.070888	15041.01778453	56981573.83887309	16.0
902.204615	941.82787	-179601.51	-191166.91	-197.6387	1886156	901.70376678	16212.5368256	31019958.17612807	18.0	941.32451962	7522.53794526	24061983.13628657	8.0
902.204615	942.515367	273807.62	259031.55	104.85664	74534	901.70376678	16212.5368256	31019958.17612807	18.0	941.98115247	15996.55589206	35471555.30070417	17.0
902.204615	942.734801	140247.94	128221.65	53.999562	361617	901.70376678	16212.5368256	31019958.17612807	18.0	942.734801	941.72752453	16926102.4240066	1.0
902.204615	942.809832	-70004.512	-82032.2	-48.758074	1374571	901.70376678	16212.5368256	31019958.17612807	18.0	942.4134304	4707.03076967	23302754.43099982	5.0
902.204615	943.105213	219326.11	210232.04	105.81576	71729	901.70376678	16212.5368256	31019958.17612807	18.0	942.77370567	5650.5985752	17752884.24645227	6.0
902.204615	945.575549	110570.58	100598.36	54.792937	354834	901.70376678	16212.5368256	31019958.17612807	18.0	945.22095718	16051.63257206	119542078.4108949	17.0
902.204615	946.457427	36053.218	27457.414	11.618399	781065	901.70376678	16212.5368256	31019958.17612807	18.0	946.22199453	16068.65020706	379988302.55165297	17.0
902.204615	950.810934	-79883.084	-87804.861	-70.634287	1528652	901.70376678	16212.5368256	31019958.17612807	18.0	950.276668	14239.040873	23048680.27543393	15.0
902.204615	950.945061	-88451.067	-101631.57	-53.541141	1411317	901.70376678	16212.5368256	31019958.17612807	18.0	950.48227115	12343.17493093	33080781.62668445	13.0
902.204615	951.232873	57649.757	44641.931	23.893847	650566	901.70376678	16212.5368256	31019958.17612807	18.0	950.73352014	13296.16741146	38656874.02195561	14.0
902.204615	952.166501	-73350.336	-86740.471	-48.858533	1375404	901.70376678	16212.5368256	31019958.17612807	18.0	951.88024	13312.22148946	112531379.49081278	14.0
902.204615	952.88179	35500.677	29685.635	18.449821	707916	901.70376678	16212.5368256	31019958.17612807	18.0	952.35879884	18075.67892513	23974587.81802965	19.0
902.204615	953.04952	-84554.328	-88263.789	-80.796144	1587912	901.70376678	16212.5368256	31019958.17612807	18.0	952.75451335	16179.70302706	121165640.41294694	17.0
