m/z A	m/z B	Covariance	Partial Cov.	Score	Ranking	intensity A	intensity B
398.2324	721.8903	-917441.85	-939414.61	-299.70372	14596	982.493103	1241.314209
689.8778	645.8503	-21756788.0	-59557409.0	-299.94841	14597	747632.125	1911.971924
645.8503	689.8778	-21756788.0	-59557409.0	-299.94841	14597	1911.971924	747632.125
759.392	689.8778	-997394.53	-1039339.6	-300.15252	14598	1625.219482	928.243469
689.8778	759.392	-997394.53	-1039339.6	-300.15252	14598	928.243469	1625.219482
398.2324	521.2977	-585308.62	-589785.82	-300.92006	14599	941.856201	967.337646
521.2977	398.2324	-585308.62	-589785.82	-300.92006	14599	967.337646	941.856201
725.8786	489.7371	-1003792.3	-1062228.0	-301.15334	14600	785.285339	1868.962158
489.7371	725.8786	-1003792.3	-1062228.0	-301.15334	14600	1868.962158	785.285339
528.2686	521.2977	-676195.54	-693631.62	-301.44606	14601	1108.264771	967.337646
521.2977	528.2686	-676195.54	-693631.62	-301.44606	14601	967.337646	1108.264771
668.3616	536.1826	-949522.64	-987938.32	-301.49817	14602	991.785767	1335.816284
536.1826	668.3616	-949522.64	-987938.32	-301.49817	14602	1335.816284	991.785767
1204.639	680.8728	-633823.19	-680953.35	-301.55198	14603	1037.281006	969.298584
680.8728	1204.639	-633823.19	-680953.35	-301.55198	14603	969.298584	1037.281006
668.3616	745.3944	-2434703.3	-2509512.3	-302.21204	14604	3194.272949	1539.687988
745.3944	668.3616	-2434703.3	-2509512.3	-302.21204	14604	1539.687988	3194.272949
978.4691	814.482	-2431467.2	-2582927.6	-302.4031	14605	2100.085938	5392.56543
814.482	978.4691	-2431467.2	-2582927.6	-302.4031	14605	5392.56543	2100.085938
398.2324	622.2969	-626069.17	-634860.44	-302.5824	14606	941.856201	1524.513184
622.2969	398.2324	-626069.17	-634860.44	-302.5824	14606	1524.513184	941.856201
504.7846	603.7931	-968724.69	-1019939.1	-302.73341	14607	1582.523926	1081.730591
603.7931	504.7846	-968724.69	-1019939.1	-302.73341	14607	1081.730591	1582.523926
565.2752	536.2914	-13110341.0	-13546962.0	-302.75169	14608	1313.338379	72371.992188
536.2914	565.2752	-13110341.0	-13546962.0	-302.75169	14608	72371.992188	1313.338379
565.2752	732.4071	-2255123.7	-2360625.0	-302.88341	14609	7124.077148	928.948792
732.4071	565.2752	-2255123.7	-2360625.0	-302.88341	14609	928.948792	7124.077148
229.119	183.1134	9157080.4	-33853281.0	-302.99986	14610	306551.5625	6728.792969
183.1134	229.119	9157080.4	-33853281.0	-302.99986	14610	6728.792969	306551.5625
475.7395	667.3898	-518857.55	-539877.06	-303.02051	14611	781.109375	955.32135
667.3898	475.7395	-518857.55	-539877.06	-303.02051	14611	955.32135	781.109375
156.1024	721.8903	-834229.54	-861074.93	-303.1885	14612	968.253174	1515.22876
721.8903	156.1024	-834229.54	-861074.93	-303.1885	14612	1515.22876	968.253174
689.8778	732.4071	-26996283.0	-39767537.0	-303.5418	14613	747632.125	928.948792
732.4071	689.8778	-26996283.0	-39767537.0	-303.5418	14613	928.948792	747632.125
978.4691	680.8728	-2770269.5	-3007513.3	-303.76224	14614	2100.085938	5308.11084
680.8728	978.4691	-2770269.5	-3007513.3	-303.76224	14614	5308.11084	2100.085938
425.7076	951.5419	-576795.9	-585288.26	-304.01481	14615	750.10376	1306.884277
951.5419	425.7076	-576795.9	-585288.26	-304.01481	14615	1306.884277	750.10376
689.8778	521.2977	-644176.04	-672922.63	-304.20628	14616	996.609253	967.337646
521.2977	689.8778	-644176.04	-672922.63	-304.20628	14616	967.337646	996.609253
599.3058	517.2765	-1492952.8	-1529008.2	-304.51872	14617	2404.958496	1389.94873
517.2765	599.3058	-1492952.8	-1529008.2	-304.51872	14617	1389.94873	2404.958496
540.3033	660.3871	-6208174.5	-6945811.2	-304.69574	14618	29821.267578	781.393311
660.3871	540.3033	-6208174.5	-6945811.2	-304.69574	14618	781.393311	29821.267578
425.7076	596.8456	-1753867.1	-1785990.4	-304.70948	14619	750.10376	4285.854492
596.8456	425.7076	-1753867.1	-1785990.4	-304.70948	14619	4285.854492	750.10376
725.8786	521.2977	-637580.59	-658492.56	-304.85739	14620	785.285339	967.337646
521.2977	725.8786	-637580.59	-658492.56	-304.85739	14620	967.337646	785.285339
689.8778	411.189	-11085506.0	-16868533.0	-305.18451	14621	73143.070313	2833.304199
411.189	689.8778	-11085506.0	-16868533.0	-305.18451	14621	2833.304199	73143.070313
596.8456	754.3995	37531409.0	-142422330.0	-305.44741	14622	61967.726563	112829.5625
754.3995	596.8456	37531409.0	-142422330.0	-305.44741	14622	112829.5625	61967.726563
689.8778	668.3616	-2625130.1	-2737570.4	-305.48725	14623	3346.073486	1600.582153
668.3616	689.8778	-2625130.1	-2737570.4	-305.48725	14623	1600.582153	3346.073486
645.8503	530.2879	-2966250.0	-3490853.3	-305.58946	14624	2200.010986	3393.131836
530.2879	645.8503	-2966250.0	-3490853.3	-305.58946	14624	3393.131836	2200.010986
745.3944	754.3995	-918261.86	-149067080.0	-305.88042	14625	32134.046875	215703.6875
754.3995	745.3944	-918261.86	-149067080.0	-305.88042	14625	215703.6875	32134.046875
500.3575	754.3995	-19167870.0	-33537932.0	-305.98356	14626	7123.803223	112829.5625
754.3995	500.3575	-19167870.0	-33537932.0	-305.98356	14626	112829.5625	7123.803223
504.7846	754.3995	21143907.0	-142364330.0	-307.12596	14627	31507.433594	215703.6875
754.3995	504.7846	21143907.0	-142364330.0	-307.12596	14627	215703.6875	31507.433594
689.8778	596.8456	18661052.0	-118456530.0	-307.37062	14628	73143.070313	61967.726563
596.8456	689.8778	18661052.0	-118456530.0	-307.37062	14628	61967.726563	73143.070313
951.5419	415.1839	-6283171.8	-7362784.7	-307.58386	14629	4298.900879	16149.670898
415.1839	951.5419	-6283171.8	-7362784.7	-307.58386	14629	16149.670898	4298.900879
401.2045	487.2661	-626574.98	-645418.37	-307.59924	14630	1218.325195	914.647949
487.2661	401.2045	-626574.98	-645418.37	-307.59924	14630	914.647949	1218.325195
680.8728	654.3592	-20844828.0	-58746529.0	-307.64682	14631	12362.987305	108949.34375
654.3592	680.8728	-20844828.0	-58746529.0	-307.64682	14631	108949.34375	12362.987305
668.3616	622.2969	-750976.13	-795256.81	-307.80192	14632	991.785767	1524.513184
622.2969	668.3616	-750976.13	-795256.81	-307.80192	14632	1524.513184	991.785767
1079.6018	661.3574	-1607995.0	-1705280.8	-308.00395	14633	1535.534546	2368.92749
661.3574	1079.6018	-1607995.0	-1705280.8	-308.00395	14633	2368.92749	1535.534546
531.2979	732.4071	-547649.73	-563437.39	-308.13553	14634	750.020203	928.948792
732.4071	531.2979	-547649.73	-563437.39	-308.13553	14634	928.948792	750.020203
428.2156	500.2734	-1397108.4	-1478479.4	-308.3682	14635	1113.214722	4627.548828
500.2734	428.2156	-1397108.4	-1478479.4	-308.3682	14635	4627.548828	1113.214722
694.319	689.8778	-13013317.0	-39963644.0	-308.67858	14636	1683.645386	747632.125
689.8778	694.319	-13013317.0	-39963644.0	-308.67858	14636	747632.125	1683.645386
757.4601	524.2845	-496739.43	-502209.08	-308.91246	14637	906.667358	781.953979
524.2845	757.4601	-496739.43	-502209.08	-308.91246	14637	781.953979	906.667358
745.3944	536.1826	-916992.36	-943132.09	-309.6302	14638	1539.687988	910.510803
536.1826	745.3944	-916992.36	-943132.09	-309.6302	14638	910.510803	1539.687988
746.3077	667.3898	-753101.33	-774418.95	-309.77311	14639	1188.781494	955.32135
667.3898	746.3077	-753101.33	-774418.95	-309.77311	14639	955.32135	1188.781494
660.3871	536.1826	-1036703.0	-1075603.4	-310.17711	14640	823.527344	1335.816284
536.1826	660.3871	-1036703.0	-1075603.4	-310.17711	14640	1335.816284	823.527344
536.1826	645.8503	-1229917.5	-1271553.2	-311.04747	14641	910.510803	1344.75354
645.8503	536.1826	-1229917.5	-1271553.2	-311.04747	14641	1344.75354	910.510803
745.3944	754.3995	-37119010.0	-43620682.0	-311.36635	14642	2999.665283	215703.6875
754.3995	745.3944	-37119010.0	-43620682.0	-311.36635	14642	215703.6875	2999.665283
717.9045	680.8728	-3562616.8	-3802226.8	-311.40101	14643	833.118896	11494.71582
680.8728	717.9045	-3562616.8	-3802226.8	-311.40101	14643	11494.71582	833.118896
517.2765	398.2324	-853554.69	-859272.93	-311.7578	14644	1389.94873	941.856201
398.2324	517.2765	-853554.69	-859272.93	-311.7578	14644	941.856201	1389.94873
754.3995	689.8778	194090060.0	-228506830.0	-311.80271	14645	215703.6875	73143.070313
689.8778	754.3995	194090060.0	-228506830.0	-311.80271	14645	73143.070313	215703.6875
500.2734	689.8778	-8173436.6	-73416274.0	-312.33592	14646	4627.548828	747632.125
689.8778	500.2734	-8173436.6	-73416274.0	-312.33592	14646	747632.125	4627.548828
497.2648	1091.5547	-844456.12	-860639.0	-313.09992	14647	1049.352905	1144.434814
1091.5547	497.2648	-844456.12	-860639.0	-313.09992	14647	1144.434814	1049.352905
654.3592	201.1241	144086340.0	-123180140.0	-313.58239	14648	48794.230469	237872.515625
201.1241	654.3592	144086340.0	-123180140.0	-313.58239	14648	237872.515625	48794.230469
757.4601	1079.6018	-641932.16	-659682.06	-313.69668	14649	906.667358	1535.534546
1079.6018	757.4601	-641932.16	-659682.06	-313.69668	14649	1535.534546	906.667358
814.482	536.2914	-7054637.8	-7391245.0	-313.76495	14650	21098.802734	1231.341064
536.2914	814.482	-7054637.8	-7391245.0	-313.76495	14650	1231.341064	21098.802734
736.3898	689.8778	-38084135.0	-32578850.0	-313.90747	14651	773.980042	747632.125
689.8778	736.3898	-38084135.0	-32578850.0	-313.90747	14651	747632.125	773.980042
504.7846	754.3995	-42095794.0	-83655117.0	-314.29964	14652	10414.665039	215703.6875
754.3995	504.7846	-42095794.0	-83655117.0	-314.29964	14652	215703.6875	10414.665039
401.2045	725.8786	-617043.21	-650021.75	-314.84554	14653	1218.325195	785.285339
725.8786	401.2045	-617043.21	-650021.75	-314.84554	14653	785.285339	1218.325195
660.3871	814.482	-4395422.7	-4779452.8	-315.18263	14654	781.393311	21098.802734
814.482	660.3871	-4395422.7	-4779452.8	-315.18263	14654	21098.802734	781.393311
486.2212	654.3592	-9479671.2	-11469347.0	-315.41073	14655	888.852783	108949.34375
654.3592	486.2212	-9479671.2	-11469347.0	-315.41073	14655	108949.34375	888.852783
689.8778	504.7846	16988223.0	-138147180.0	-316.00523	14656	747632.125	10414.665039
504.7846	689.8778	16988223.0	-138147180.0	-316.00523	14656	10414.665039	747632.125
951.5419	401.2886	-1371238.7	-1417948.9	-316.08527	14657	4298.900879	877.062744
401.2886	951.5419	-1371238.7	-1417948.9	-316.08527	14657	877.062744	4298.900879
629.4008	689.8778	-12465564.0	-59878669.0	-316.17775	14658	6271.913086	365064.75
689.8778	629.4008	-12465564.0	-59878669.0	-316.17775	14658	365064.75	6271.913086
476.2737	524.2845	-1970304.2	-2010196.1	-316.37214	14659	3789.731445	781.953979
524.2845	476.2737	-1970304.2	-2010196.1	-316.37214	14659	781.953979	3789.731445
745.3944	680.8728	-7318590.1	-7675055.3	-316.89004	14660	2999.665283	10175.529297
680.8728	745.3944	-7318590.1	-7675055.3	-316.89004	14660	10175.529297	2999.665283
510.2578	645.8503	-872156.21	-924579.79	-317.14411	14661	931.226563	1911.971924
645.8503	510.2578	-872156.21	-924579.79	-317.14411	14661	1911.971924	931.226563
1107.5126	814.482	-3932926.2	-4437541.7	-317.3212	14662	1140.27771	21098.802734
814.482	1107.5126	-3932926.2	-4437541.7	-317.3212	14662	21098.802734	1140.27771
398.2324	460.254	-1028214.5	-1038969.0	-317.34331	14663	982.493103	1506.11792
460.254	398.2324	-1028214.5	-1038969.0	-317.34331	14663	1506.11792	982.493103
531.2979	510.2578	-477714.33	-501813.86	-317.6783	14664	750.020203	931.226563
510.2578	531.2979	-477714.33	-501813.86	-317.6783	14664	931.226563	750.020203
1008.5639	536.2914	-27541630.0	-29690759.0	-317.81755	14665	3074.820557	126896.203125
536.2914	1008.5639	-27541630.0	-29690759.0	-317.81755	14665	126896.203125	3074.820557
531.2979	300.1564	-1681251.9	-1846526.0	-317.87443	14666	1774.227173	2384.458984
300.1564	531.2979	-1681251.9	-1846526.0	-317.87443	14666	2384.458984	1774.227173
411.189	528.2686	-2778263.4	-3127788.1	-318.42791	14667	2833.304199	5624.222656
528.2686	411.189	-2778263.4	-3127788.1	-318.42791	14667	5624.222656	2833.304199
596.8456	680.8728	-5860638.1	-6498769.9	-318.71452	14668	4285.854492	5308.11084
680.8728	596.8456	-5860638.1	-6498769.9	-318.71452	14668	5308.11084	4285.854492
689.8778	1008.5639	-6474887.6	-82255073.0	-318.83923	14669	365064.75	9142.976563
1008.5639	689.8778	-6474887.6	-82255073.0	-318.83923	14669	9142.976563	365064.75
680.8728	398.2324	-2035255.4	-2065981.8	-319.03116	14670	5308.11084	941.856201
398.2324	680.8728	-2035255.4	-2065981.8	-319.03116	14670	941.856201	5308.11084
668.3616	530.2879	-833017.27	-862875.37	-319.58179	14671	991.785767	1203.4729
530.2879	668.3616	-833017.27	-862875.37	-319.58179	14671	1203.4729	991.785767
383.1944	654.3592	-14086230.0	-19330165.0	-319.96864	14672	4092.558594	48794.230469
654.3592	383.1944	-14086230.0	-19330165.0	-319.96864	14672	48794.230469	4092.558594
530.2879	689.8778	-1208909.6	-1300270.7	-320.23554	14673	2229.270752	928.243469
689.8778	530.2879	-1208909.6	-1300270.7	-320.23554	14673	928.243469	2229.270752
537.28	754.3995	-1107829.4	-1218264.7	-320.37583	14674	2511.427002	902.466309
754.3995	537.28	-1107829.4	-1218264.7	-320.37583	14674	902.466309	2511.427002
156.1024	645.8503	-1045073.7	-1152883.6	-320.69847	14675	968.253174	2200.010986
645.8503	156.1024	-1045073.7	-1152883.6	-320.69847	14675	2200.010986	968.253174
500.3575	675.3659	-1129116.7	-1190649.1	-320.76552	14676	1174.901367	1951.312866
675.3659	500.3575	-1129116.7	-1190649.1	-320.76552	14676	1951.312866	1174.901367
754.3995	415.1839	-10235805.0	-79160687.0	-321.17327	14677	215703.6875	16149.670898
415.1839	754.3995	-10235805.0	-79160687.0	-321.17327	14677	16149.670898	215703.6875
646.3727	725.8786	-1018910.2	-1041826.1	-322.01323	14678	1163.371216	1355.583618
725.8786	646.3727	-1018910.2	-1041826.1	-322.01323	14678	1355.583618	1163.371216
587.8402	746.3077	-714910.82	-730442.31	-322.20091	14679	884.334595	1188.781494
746.3077	587.8402	-714910.82	-730442.31	-322.20091	14679	1188.781494	884.334595
429.1995	646.3727	-1520791.0	-1586788.0	-322.28794	14680	3445.552979	1163.371216
646.3727	429.1995	-1520791.0	-1586788.0	-322.28794	14680	1163.371216	3445.552979
504.7846	654.3592	-19208958.0	-22592453.0	-322.66437	14681	1582.523926	108949.34375
654.3592	504.7846	-19208958.0	-22592453.0	-322.66437	14681	108949.34375	1582.523926
272.1614	565.2752	-580307.86	-607309.87	-322.85502	14682	948.329224	1313.338379
565.2752	272.1614	-580307.86	-607309.87	-322.85502	14682	1313.338379	948.329224
689.8778	668.3616	-26805223.0	-48987846.0	-323.02372	14683	747632.125	991.785767
668.3616	689.8778	-26805223.0	-48987846.0	-323.02372	14683	991.785767	747632.125
202.1275	754.3995	-12357719.0	-62235921.0	-323.06553	14684	11413.832031	215703.6875
754.3995	202.1275	-12357719.0	-62235921.0	-323.06553	14684	215703.6875	11413.832031
298.1043	495.7791	-790631.4	-821398.86	-324.07146	14685	1403.57019	969.635925
495.7791	298.1043	-790631.4	-821398.86	-324.07146	14685	969.635925	1403.57019
745.3944	689.8778	-35699550.0	-56525163.0	-324.88679	14686	1539.687988	747632.125
689.8778	745.3944	-35699550.0	-56525163.0	-324.88679	14686	747632.125	1539.687988
500.3575	754.3995	-28282870.0	-54421107.0	-325.19018	14687	7123.803223	215703.6875
754.3995	500.3575	-28282870.0	-54421107.0	-325.19018	14687	215703.6875	7123.803223
272.1614	668.3616	-859165.85	-891911.68	-325.33668	14688	948.329224	1600.582153
668.3616	272.1614	-859165.85	-891911.68	-325.33668	14688	1600.582153	948.329224
745.3944	229.119	26756793.0	-89040751.0	-326.05152	14689	18292.871094	306551.5625
229.119	745.3944	26756793.0	-89040751.0	-326.05152	14689	306551.5625	18292.871094
494.2378	694.319	-759799.53	-764114.59	-326.13628	14690	1018.789063	1683.645386
694.319	494.2378	-759799.53	-764114.59	-326.13628	14690	1683.645386	1018.789063
425.7076	668.3616	-882330.28	-892869.09	-326.27557	14691	750.10376	1600.582153
668.3616	425.7076	-882330.28	-892869.09	-326.27557	14691	1600.582153	750.10376
645.8503	654.3592	-5758642.7	-6578585.1	-326.35465	14692	2200.010986	9481.617188
654.3592	645.8503	-5758642.7	-6578585.1	-326.35465	14692	9481.617188	2200.010986
476.2737	536.1826	-2837981.7	-2977078.3	-326.78462	14693	3789.731445	1335.816284
536.1826	476.2737	-2837981.7	-2977078.3	-326.78462	14693	1335.816284	3789.731445
531.2979	475.7395	-994525.34	-1055588.6	-327.17883	14694	1774.227173	781.109375
475.7395	531.2979	-994525.34	-1055588.6	-327.17883	14694	781.109375	1774.227173
689.8778	1091.5547	-20578519.0	-26389187.0	-327.59778	14695	365064.75	1144.434814
1091.5547	689.8778	-20578519.0	-26389187.0	-327.59778	14695	1144.434814	365064.75
745.3944	745.3944	-5397298.2	-5500624.8	-327.64229	14696	4973.362305	2999.665283
745.3944	745.3944	-5397298.2	-5500624.8	-327.64229	14696	2999.665283	4973.362305
754.3995	654.3592	105795520.0	-207810060.0	-327.83374	14697	112829.5625	108949.34375
654.3592	754.3995	105795520.0	-207810060.0	-327.83374	14697	108949.34375	112829.5625
879.3997	229.119	-1035990.7	-1072800.3	-327.93302	14698	2645.866943	1066.077148
229.119	879.3997	-1035990.7	-1072800.3	-327.93302	14698	1066.077148	2645.866943
229.119	745.3944	73741127.0	-122155800.0	-328.98389	14699	306551.5625	32134.046875
745.3944	229.119	73741127.0	-122155800.0	-328.98389	14699	32134.046875	306551.5625
625.8395	415.1839	-863044.57	-887295.27	-329.08111	14700	833.089783	1903.160034
415.1839	625.8395	-863044.57	-887295.27	-329.08111	14700	1903.160034	833.089783
429.1995	288.204	-2339731.2	-2552910.6	-329.10893	14701	3445.552979	3243.247559
288.204	429.1995	-2339731.2	-2552910.6	-329.10893	14701	3243.247559	3445.552979
460.254	397.1732	-1007783.1	-1019169.4	-329.32495	14702	1506.11792	1189.528931
397.1732	460.254	-1007783.1	-1019169.4	-329.32495	14702	1189.528931	1506.11792
536.1826	645.8503	-1685087.5	-1750550.3	-329.36115	14703	1335.816284	1911.971924
645.8503	536.1826	-1685087.5	-1750550.3	-329.36115	14703	1911.971924	1335.816284
721.8903	659.3534	-789162.3	-805873.8	-329.75095	14704	1515.22876	802.653137
659.3534	721.8903	-789162.3	-805873.8	-329.75095	14704	802.653137	1515.22876
517.2765	879.3997	-1739411.5	-1786524.2	-330.18262	14705	1389.94873	2645.866943
879.3997	517.2765	-1739411.5	-1786524.2	-330.18262	14705	2645.866943	1389.94873
398.2324	625.8395	-610389.78	-620282.87	-330.21207	14706	982.493103	833.089783
625.8395	398.2324	-610389.78	-620282.87	-330.21207	14706	833.089783	982.493103
646.3727	754.3995	-747272.32	-783042.92	-330.37815	14707	1163.371216	902.466309
754.3995	646.3727	-747272.32	-783042.92	-330.37815	14707	902.466309	1163.371216
503.2684	397.1966	-2440943.8	-2598699.7	-330.45848	14708	2131.407715	2682.680664
397.1966	503.2684	-2440943.8	-2598699.7	-330.45848	14708	2682.680664	2131.407715
425.7076	486.2212	-432616.7	-437229.95	-331.23541	14709	750.10376	888.852783
486.2212	425.7076	-432616.7	-437229.95	-331.23541	14709	888.852783	750.10376
398.2324	531.2979	-559145.09	-564589.3	-332.06885	14710	941.856201	750.020203
531.2979	398.2324	-559145.09	-564589.3	-332.06885	14710	750.020203	941.856201
494.2378	495.7791	-596514.09	-599221.53	-332.15581	14711	1018.789063	969.635925
495.7791	494.2378	-596514.09	-599221.53	-332.15581	14711	969.635925	1018.789063
460.254	1204.639	-1212772.9	-1231555.2	-332.41893	14712	768.891418	2382.019531
1204.639	460.254	-1212772.9	-1231555.2	-332.41893	14712	2382.019531	768.891418
504.7846	689.8778	-27692026.0	-107300790.0	-332.61635	14713	10414.665039	365064.75
689.8778	504.7846	-27692026.0	-107300790.0	-332.61635	14713	365064.75	10414.665039
754.3995	689.8778	68204995.0	-183901010.0	-332.63254	14714	24706.525391	365064.75
689.8778	754.3995	68204995.0	-183901010.0	-332.63254	14714	365064.75	24706.525391
201.0877	680.8728	-592426.34	-620973.91	-333.01839	14715	1032.938354	969.298584
680.8728	201.0877	-592426.34	-620973.91	-333.01839	14715	969.298584	1032.938354
495.7791	736.3898	-540455.62	-533833.15	-333.0549	14716	969.635925	773.980042
736.3898	495.7791	-540455.62	-533833.15	-333.0549	14716	773.980042	969.635925
540.3033	754.3995	-21562183.0	-111317490.0	-333.18357	14717	29821.267578	112829.5625
754.3995	540.3033	-21562183.0	-111317490.0	-333.18357	14717	112829.5625	29821.267578
475.7395	587.8402	-623235.13	-653184.15	-333.63548	14718	781.109375	1140.753296
587.8402	475.7395	-623235.13	-653184.15	-333.63548	14718	1140.753296	781.109375
201.1241	694.319	-9156955.6	-16653421.0	-333.73343	14719	237872.515625	1683.645386
694.319	201.1241	-9156955.6	-16653421.0	-333.73343	14719	1683.645386	237872.515625
667.3898	736.3898	-524428.41	-518681.04	-334.5516	14720	955.32135	773.980042
736.3898	667.3898	-524428.41	-518681.04	-334.5516	14720	773.980042	955.32135
503.2684	1107.5126	-1294494.6	-1351753.3	-334.57727	14721	2131.407715	1140.27771
1107.5126	503.2684	-1294494.6	-1351753.3	-334.57727	14721	1140.27771	2131.407715
528.2686	425.7076	-1646310.9	-1679796.9	-334.98771	14722	5624.222656	750.10376
425.7076	528.2686	-1646310.9	-1679796.9	-334.98771	14722	750.10376	5624.222656
689.8778	500.3575	10680101.0	-86890449.0	-335.71839	14723	747632.125	7123.803223
500.3575	689.8778	10680101.0	-86890449.0	-335.71839	14723	7123.803223	747632.125
746.3077	536.1826	-872482.91	-898113.15	-336.93384	14724	1188.781494	910.510803
536.1826	746.3077	-872482.91	-898113.15	-336.93384	14724	910.510803	1188.781494
540.3033	201.1241	-7788029.4	-9176013.7	-337.29896	14725	81014.875	797.449646
201.1241	540.3033	-7788029.4	-9176013.7	-337.29896	14725	797.449646	81014.875
654.3592	504.7846	-17995809.0	-110450600.0	-338.11101	14726	108949.34375	31507.433594
504.7846	654.3592	-17995809.0	-110450600.0	-338.11101	14726	31507.433594	108949.34375
754.3995	201.0877	-5489105.3	-5967370.0	-338.47075	14727	24706.525391	1032.938354
201.0877	754.3995	-5489105.3	-5967370.0	-338.47075	14727	1032.938354	24706.525391
1091.5547	625.8395	-575211.01	-582957.47	-338.68669	14728	1144.434814	833.089783
625.8395	1091.5547	-575211.01	-582957.47	-338.68669	14728	833.089783	1144.434814
754.3995	745.3944	-43516221.0	-124964240.0	-339.21961	14729	112829.5625	32134.046875
745.3944	754.3995	-43516221.0	-124964240.0	-339.21961	14729	32134.046875	112829.5625
300.1564	201.0877	-1032088.2	-1085139.2	-339.7216	14730	2384.458984	1032.938354
201.0877	300.1564	-1032088.2	-1085139.2	-339.7216	14730	1032.938354	2384.458984
266.1257	475.7395	-413187.06	-439711.65	-339.92585	14731	834.407898	781.109375
475.7395	266.1257	-413187.06	-439711.65	-339.92585	14731	781.109375	834.407898
745.3944	689.8778	78679932.0	-205105830.0	-339.9935	14732	32134.046875	365064.75
689.8778	745.3944	78679932.0	-205105830.0	-339.9935	14732	365064.75	32134.046875
659.3534	401.2045	-637588.05	-659733.61	-340.80944	14733	802.653137	1218.325195
401.2045	659.3534	-637588.05	-659733.61	-340.80944	14733	1218.325195	802.653137
625.8395	397.1966	-1371186.9	-1413326.0	-340.90534	14734	833.089783	2682.680664
397.1966	625.8395	-1371186.9	-1413326.0	-340.90534	14734	2682.680664	833.089783
272.1614	460.254	-509549.42	-524873.62	-341.12206	14735	948.329224	768.891418
460.254	272.1614	-509549.42	-524873.62	-341.12206	14735	768.891418	948.329224
494.2378	266.1257	-432442.59	-435407.66	-341.20118	14736	1018.789063	834.407898
266.1257	494.2378	-432442.59	-435407.66	-341.20118	14736	834.407898	1018.789063
732.4071	524.2845	-1433354.1	-1433738.1	-341.73932	14737	928.948792	2029.298462
524.2845	732.4071	-1433354.1	-1433738.1	-341.73932	14737	2029.298462	928.948792
482.2264	482.2628	-594507.07	-634714.09	-342.87132	14738	1459.11792	798.843811
482.2628	482.2264	-594507.07	-634714.09	-342.87132	14738	798.843811	1459.11792
531.2979	298.1043	-1168108.6	-1245679.4	-342.91872	14739	1774.227173	1403.57019
298.1043	531.2979	-1168108.6	-1245679.4	-342.91872	14739	1403.57019	1774.227173
629.4008	689.8778	2563115.6	-89831875.0	-343.64284	14740	6271.913086	747632.125
689.8778	629.4008	2563115.6	-89831875.0	-343.64284	14740	747632.125	6271.913086
667.3898	689.8778	-699634.7	-729154.91	-343.93208	14741	955.32135	996.609253
689.8778	667.3898	-699634.7	-729154.91	-343.93208	14741	996.609253	955.32135
530.2879	510.2578	-761387.61	-787628.2	-344.53079	14742	1203.4729	931.226563
510.2578	530.2879	-761387.61	-787628.2	-344.53079	14742	931.226563	1203.4729
540.3033	689.8778	-35023408.0	-72591917.0	-344.87695	14743	4290.990234	365064.75
689.8778	540.3033	-35023408.0	-72591917.0	-344.87695	14743	365064.75	4290.990234
398.2324	531.2979	-595809.52	-613686.29	-345.09672	14744	982.493103	750.020203
531.2979	398.2324	-595809.52	-613686.29	-345.09672	14744	750.020203	982.493103
494.2378	622.2969	-841343.05	-845835.88	-345.906	14745	1018.789063	1524.513184
622.2969	494.2378	-841343.05	-845835.88	-345.906	14745	1524.513184	1018.789063
536.2914	721.8903	-29221060.0	-29884344.0	-345.92022	14746	126896.203125	1241.314209
721.8903	536.2914	-29221060.0	-29884344.0	-345.92022	14746	1241.314209	126896.203125
721.8903	195.0883	-862855.7	-888129.08	-346.50736	14747	1515.22876	1063.230103
195.0883	721.8903	-862855.7	-888129.08	-346.50736	14747	1063.230103	1515.22876
521.2977	757.4601	-1827792.4	-1866411.5	-347.66153	14748	967.337646	3421.105713
757.4601	521.2977	-1827792.4	-1866411.5	-347.66153	14748	3421.105713	967.337646
487.2661	503.2684	-1750281.5	-1792407.7	-347.94025	14749	2463.794922	1137.894775
503.2684	487.2661	-1750281.5	-1792407.7	-347.94025	14749	1137.894775	2463.794922
504.7846	537.28	-9942219.6	-12020134.0	-348.15137	14750	31507.433594	2511.427002
537.28	504.7846	-9942219.6	-12020134.0	-348.15137	14750	2511.427002	31507.433594
754.3995	540.3033	-13993798.0	-16552447.0	-348.48695	14751	24706.525391	4290.990234
540.3033	754.3995	-13993798.0	-16552447.0	-348.48695	14751	4290.990234	24706.525391
316.115	689.8778	-10435533.0	-56991139.0	-348.62157	14752	3013.229492	747632.125
689.8778	316.115	-10435533.0	-56991139.0	-348.62157	14752	747632.125	3013.229492
554.2588	645.8503	-1449531.2	-1507159.1	-348.6798	14753	1102.149048	2200.010986
645.8503	554.2588	-1449531.2	-1507159.1	-348.6798	14753	2200.010986	1102.149048
745.3944	201.1241	41886203.0	-111941010.0	-348.95002	14754	32134.046875	237872.515625
201.1241	745.3944	41886203.0	-111941010.0	-348.95002	14754	237872.515625	32134.046875
489.7371	503.2684	-2210468.6	-2312742.1	-348.99657	14755	1868.962158	2131.407715
503.2684	489.7371	-2210468.6	-2312742.1	-348.99657	14755	2131.407715	1868.962158
625.8395	536.1826	-600152.78	-612223.33	-349.47685	14756	833.089783	910.510803
536.1826	625.8395	-600152.78	-612223.33	-349.47685	14756	910.510803	833.089783
