m/z A	m/z B	Covariance	Partial Cov.	Score	Ranking	charge_A	envelope_id_A	monoisotopic_mass_A	deconvoluted_mz_A	charge_B	envelope_id_B	monoisotopic_mass_B	deconvoluted_mz_B
529.270973	597.346987	-759169.09	-1305893.2	-62.352053	9772	1	8204	527.2613	528.2686	2	9991	1191.6766	1192.6839
529.270973	597.848378	-940127.28	-1051722.1	-124.24825	12088	1	8205	527.2613	528.2686	2	9937	1191.6766	1192.6839
529.270973	599.30583	1176539.8	1142658.9	208.1216	173	1	8206	527.2613	528.2686	1	10188	598.2986	599.3058
529.270973	603.793117	-884338.69	-923663.52	-374.94595	14803	1	8207	527.2613	528.2686	1	10369	602.7858	603.7931
529.270973	610.345456	-41470.945	-129875.33	-16.122984	7476	1	8209	527.2613	528.2686	1	10565	609.3382	610.3455
529.270973	622.296933	-11871.655	-46108.531	-10.664388	7197	1	8218	527.2613	528.2686	1	10777	621.2897	622.2969
529.270973	625.839478	-749009.26	-760742.55	-545.52392	14951	1	8210	527.2613	528.2686	1	10859	624.8322	625.8395
529.270973	629.40075	919318.78	806587.45	86.81271	2108	1	8198	527.2613	528.2686	1	11063	628.3935	629.4008
529.270973	630.403825	-298751.59	-321675.36	-116.09997	11846	1	8211	527.2613	528.2686	1	10979	628.3935	629.4008
529.270973	645.354248	349800.03	303679.41	55.958869	3351	1	8212	527.2613	528.2686	2	11231	1288.6939	1289.7012
529.270973	645.850301	-208606.78	-291937.11	-56.926081	9490	1	8213	527.2613	528.2686	2	11174	1288.6939	1289.7012
529.270973	646.348316	-511157.35	-546451.82	-213.03039	13866	1	8214	527.2613	528.2686	2	11157	1288.6939	1289.7012
529.270973	646.372715	538230.38	519317.56	80.734507	2324	1	8215	527.2613	528.2686	1	11370	645.3654	646.3727
529.270973	646.851595	254522.37	214049.98	40.236465	4132	1	8216	527.2613	528.2686	2	11220	1288.6939	1289.7012
529.270973	653.875096	0.0	0.0	0.0	6429	1	8217	527.2613	528.2686	2	11557	1305.7356	1306.7429
529.270973	654.359227	1275272.6	-1322733.1	-30.568381	8213	1	8199	527.2613	528.2686	2	11624	1305.7356	1306.7429
529.270973	654.860832	2774993.0	1602667.6	45.34246	3892	1	8264	527.2613	528.2686	2	11596	1305.7356	1306.7429
529.270973	655.362039	-185313.6	-391219.71	-26.565203	8020	1	8208	527.2613	528.2686	2	11487	1305.7356	1306.7429
529.270973	659.353388	-290789.65	-307643.15	-105.44979	11511	1	8197	527.2613	528.2686	1	11753	658.3461	659.3534
529.270973	660.387149	-575546.35	-602952.91	-210.74847	13833	1	8195	527.2613	528.2686	2	11969	1318.7597	1319.767
529.270973	660.881708	-20858.245	-41617.658	-12.227709	7272	1	8178	527.2613	528.2686	2	11867	1318.7597	1319.767
529.270973	661.357419	481455.48	360388.43	32.404796	4512	1	8179	527.2613	528.2686	2	12128	1320.7003	1321.7076
529.270973	661.858094	-66763.266	-140408.67	-26.061398	7984	1	8180	527.2613	528.2686	2	12081	1320.7003	1321.7076
529.270973	666.887703	77347.894	40361.847	7.421736	5856	1	8181	527.2613	528.2686	2	12186	1331.7608	1332.7681
529.270973	667.389809	158548.29	100849.12	14.620445	5459	1	8182	527.2613	528.2686	2	12235	1331.7608	1332.7681
529.270973	667.861197	-99003.62	-126068.69	-36.441075	8517	1	8183	527.2613	528.2686	2	12404	1333.7078	1334.7151
529.270973	667.887312	455858.47	405670.18	55.558569	3375	1	8184	527.2613	528.2686	2	12339	1331.7608	1332.7681
529.270973	668.361566	-1618494.2	-1680103.9	-274.00094	14442	1	8185	527.2613	528.2686	2	12483	1333.7078	1334.7151
529.270973	668.386186	-239880.97	-257786.29	-78.127688	10441	1	8196	527.2613	528.2686	2	12295	1331.7608	1332.7681
529.270973	668.863524	-381379.25	-417990.63	-91.724173	10990	1	8187	527.2613	528.2686	2	12416	1333.7078	1334.7151
529.270973	675.365928	-369986.53	-409740.28	-99.952214	11298	1	8188	527.2613	528.2686	2	12536	1348.7173	1349.7246
529.270973	675.869221	-315567.18	-346990.7	-101.67363	11364	1	8189	527.2613	528.2686	2	12687	1348.7173	1349.7246
529.270973	680.872829	-803241.01	-1108527.5	-80.73307	10556	1	8190	527.2613	528.2686	2	12793	1359.7311	1360.7384
529.270973	681.370686	-109124.49	-361032.8	-26.154883	7990	1	8191	527.2613	528.2686	2	12807	1359.7311	1360.7384
529.270973	681.870748	710309.36	590647.65	58.598719	3231	1	8192	527.2613	528.2686	2	12717	1359.7311	1360.7384
529.270973	682.371222	2410644.2	2147228.8	114.27635	1253	1	8193	527.2613	528.2686	2	12735	1359.7311	1360.7384
529.270973	682.872369	-810963.1	-911350.94	-108.34951	11604	1	8194	527.2613	528.2686	2	12793	1359.7311	1360.7384
529.270973	683.374046	636.13098	-35143.034	-9.707742	7146	1	8186	527.2613	528.2686	2	12797	1359.7311	1360.7384
529.270973	688.870291	-189768.63	-213154.1	-70.736384	10134	1	8200	527.2613	528.2686	2	13049	1375.726	1376.7333
529.270973	689.374307	-846786.36	-911054.35	-152.33071	12820	1	8219	527.2613	528.2686	2	12903	1375.726	1376.7333
529.270973	689.877751	13999537.0	-3151595.1	-30.455457	8203	1	8241	527.2613	528.2686	2	13028	1375.726	1376.7333
529.270973	690.379342	1149024.3	-7652193.3	-94.202108	11085	1	8221	527.2613	528.2686	2	12979	1375.726	1376.7333
529.270973	690.880814	4926355.7	3001647.2	67.540113	2857	1	8244	527.2613	528.2686	2	12934	1375.726	1376.7333
529.270973	691.382239	-241930.28	-276430.87	-73.19342	10237	1	8245	527.2613	528.2686	2	13036	1375.726	1376.7333
529.270973	694.319024	796804.89	763922.74	128.82637	916	1	8246	527.2613	528.2686	1	13170	693.3117	694.319
529.270973	717.904469	53137.775	34102.782	8.4336398	5802	1	8247	527.2613	528.2686	1	13231	716.8972	717.9045
529.270973	721.890295	104829.37	84079.548	14.370105	5471	1	8248	527.2613	528.2686	2	13551	1441.766	1442.7733
529.270973	722.392114	-10797.885	-36857.785	-7.1914053	7007	1	8249	527.2613	528.2686	2	13469	1441.766	1442.7733
529.270973	725.878589	-131876.47	-157231.84	-38.018984	8596	1	8250	527.2613	528.2686	2	13645	1449.7426	1450.7499
529.270973	726.38	-37406.192	-62503.952	-20.306581	7701	1	8251	527.2613	528.2686	2	13637	1449.7426	1450.7499
529.270973	731.912667	-288261.34	-315016.89	-95.321432	11129	1	8253	527.2613	528.2686	2	13905	1461.8108	1462.8181
529.270973	732.407144	158141.64	142559.4	35.017125	4381	1	8262	527.2613	528.2686	2	13773	1461.8108	1462.8181
529.270973	736.389846	146045.27	152762.28	32.667133	4495	1	8254	527.2613	528.2686	1	14014	735.3826	736.3898
529.270973	745.394437	-3978979.1	-4653719.7	-203.62941	13755	1	8255	527.2613	528.2686	2	14197	1488.7743	1489.7816
529.270973	745.895269	867620.59	468771.54	25.772593	4872	1	8256	527.2613	528.2686	2	14238	1488.7743	1489.7816
529.270973	746.307712	-425349.92	-450264.05	-158.64232	12967	1	8257	527.2613	528.2686	1	14279	745.3004	746.3077
529.270973	746.395337	-105680.58	-178699.84	-21.520921	7757	1	8258	527.2613	528.2686	2	14132	1488.7743	1489.7816
529.270973	746.892819	-1044212.9	-1073824.6	-189.67207	13552	1	8259	527.2613	528.2686	2	14187	1488.7743	1489.7816
529.270973	747.394056	-335725.28	-361134.66	-89.050928	10894	1	8260	527.2613	528.2686	2	14154	1488.7743	1489.7816
529.270973	750.356517	21247.361	-12811.855	-2.8679492	6776	1	8261	527.2613	528.2686	1	14601	749.3492	750.3565
529.270973	753.896121	946403.27	906824.81	142.2124	693	1	8220	527.2613	528.2686	2	14656	1505.7777	1506.785
529.270973	754.399472	-9385307.6	-13979935.0	-209.82215	13824	1	8252	527.2613	528.2686	2	14759	1505.7777	1506.785
529.270973	754.901072	7822284.5	5296288.4	109.70627	1384	1	8242	527.2613	528.2686	2	14704	1505.7777	1506.785
529.270973	755.402417	1384567.8	785150.28	35.470369	4358	1	8230	527.2613	528.2686	2	14749	1505.7777	1506.785
529.270973	757.460091	-213185.74	-259534.9	-34.122917	8402	1	8222	527.2613	528.2686	1	14812	756.4528	757.4601
529.270973	758.462697	-33030.466	-46467.151	-17.699881	7559	1	8223	527.2613	528.2686	1	14884	756.4528	757.4601
529.270973	759.391959	200672.29	107809.12	15.83455	5394	1	8224	527.2613	528.2686	2	15114	1516.7694	1517.7766
529.270973	759.893576	1168999.4	1131465.5	122.46491	1057	1	8225	527.2613	528.2686	2	15107	1516.7694	1517.7766
529.270973	814.482029	-1049650.5	-1436764.8	-96.095329	11168	1	8226	527.2613	528.2686	1	15280	813.4747	814.482
529.270973	815.484834	-126918.76	-203312.76	-24.859198	7937	1	8227	527.2613	528.2686	1	15248	813.4747	814.482
529.270973	879.399748	310112.8	265841.5	44.831726	3915	1	8228	527.2613	528.2686	1	15330	878.3925	879.3997
529.270973	951.541865	719580.74	647612.25	81.644739	2288	1	8229	527.2613	528.2686	1	15518	950.5346	951.5419
529.270973	952.544553	731114.54	701612.42	161.21484	465	1	8231	527.2613	528.2686	1	15649	950.5346	951.5419
529.270973	978.469136	-649591.95	-691080.55	-177.50601	13353	1	8240	527.2613	528.2686	1	15727	977.4619	978.4691
529.270973	1008.563901	812945.36	632767.3	57.903872	3260	1	8232	527.2613	528.2686	1	15922	1007.5566	1008.5639
529.270973	1009.566717	146632.11	62194.497	11.605961	5630	1	8233	527.2613	528.2686	1	15868	1007.5566	1008.5639
529.270973	1079.601791	138334.98	31756.074	4.8545071	5986	1	8234	527.2613	528.2686	1	16103	1078.5945	1079.6018
529.270973	1080.604578	-744972.62	-772616.11	-296.09041	14576	1	8235	527.2613	528.2686	1	16128	1078.5945	1079.6018
529.270973	1091.55473	24421.988	10606.307	3.1554071	6094	1	8236	527.2613	528.2686	1	16274	1090.5474	1091.5547
529.270973	1107.512648	279555.62	252277.76	55.025813	3401	1	8237	527.2613	528.2686	1	16405	1106.5054	1107.5126
529.270973	1204.639002	202194.16	179253.84	33.908807	4443	1	8238	527.2613	528.2686	1	16552	1203.6317	1204.639
529.270973	1205.641873	-62663.677	-90228.656	-36.63407	8524	1	8239	527.2613	528.2686	1	16570	1203.6317	1204.639
530.2879	156.102426	2072314.2	2009921.9	108.77471	1419	1	8290	527.2613	528.2686	1	20	155.0951	156.1024
530.2879	175.119605	2073628.7	1737112.9	35.502096	4354	1	8291	527.2613	528.2686	1	344	174.1123	175.1196
530.2879	183.113388	-3038608.9	-3380012.9	-76.646576	10381	1	8292	527.2613	528.2686	1	388	182.1061	183.1134
530.2879	187.072039	-595855.41	-636912.22	-40.945576	8712	1	8293	527.2613	528.2686	1	592	186.0648	187.072
530.2879	195.08835	-774443.84	-833182.55	-56.340861	9461	1	8294	527.2613	528.2686	1	837	194.0811	195.0884
530.2879	201.087675	1553797.4	1515319.2	97.414246	1746	1	8295	527.2613	528.2686	1	947	200.0804	201.0877
530.2879	201.124072	35934908.0	24940505.0	109.50123	1395	1	8296	527.2613	528.2686	1	1151	200.1168	201.1241
530.2879	202.121175	-1918538.4	-1955275.5	-159.14776	12982	1	8298	527.2613	528.2686	1	1046	200.1168	201.1241
530.2879	202.127494	-6901053.8	-7424576.9	-141.38045	12580	1	8307	527.2613	528.2686	1	1389	201.1202	202.1275
530.2879	229.119049	8935568.2	-5065660.5	-18.776255	7624	1	8299	527.2613	528.2686	1	1454	228.1118	229.119
530.2879	230.116129	1049875.7	1009778.5	62.149297	3054	1	8300	527.2613	528.2686	1	1401	228.1118	229.119
530.2879	230.122528	8084267.0	7252073.9	94.970954	1835	1	8301	527.2613	528.2686	1	1736	229.1152	230.1225
530.2879	266.125697	-225456.63	-277527.45	-19.422902	7661	1	8302	527.2613	528.2686	1	1775	265.1184	266.1257
530.2879	272.161442	-290497.02	-333630.57	-19.61869	7672	1	8303	527.2613	528.2686	1	1917	271.1542	272.1614
530.2879	288.204002	7462262.7	7321475.2	232.13133	129	1	8304	527.2613	528.2686	1	2205	287.1967	288.204
530.2879	298.104311	1670506.0	1598588.5	84.214703	2206	1	8305	527.2613	528.2686	1	2362	297.097	298.1043
530.2879	300.156407	18944795.0	17206682.0	174.04804	349	1	8306	527.2613	528.2686	1	2472	299.1491	300.1564
530.2879	301.159861	122890.04	-30338.936	-1.1570792	6688	1	8288	527.2613	528.2686	1	2571	299.1491	300.1564
530.2879	316.114992	2012191.3	1881286.8	70.58792	2728	1	8297	527.2613	528.2686	1	2620	315.1077	316.115
530.2879	371.193813	-1440929.9	-1556793.2	-57.779753	9540	1	8287	527.2613	528.2686	1	2828	370.1865	371.1938
530.2879	383.194391	-4940999.3	-5156716.4	-164.80509	13112	1	8275	527.2613	528.2686	1	2984	382.1871	383.1944
530.2879	397.173179	-916389.91	-959440.4	-57.070545	9502	1	8265	527.2613	528.2686	1	3297	396.1659	397.1732
530.2879	397.19662	-4793570.0	-4966767.3	-155.49939	12893	1	8309	527.2613	528.2686	1	3479	396.1893	397.1966
530.2879	398.232448	4267088.7	4226426.9	133.27396	840	1	8267	527.2613	528.2686	1	3618	397.2252	398.2324
530.2879	399.225909	-1810107.0	-1822490.2	-141.77341	12591	1	8268	527.2613	528.2686	1	3577	397.2252	398.2324
530.2879	401.20454	3106656.5	3043288.3	139.76171	734	1	8269	527.2613	528.2686	1	3660	400.1973	401.2045
530.2879	401.288604	139503.8	-195915.65	-4.3059262	6845	1	8270	527.2613	528.2686	1	3984	400.2813	401.2886
530.2879	402.292021	2772400.1	2741100.1	146.87258	623	1	8271	527.2613	528.2686	1	3979	400.2813	401.2886
530.2879	411.188975	1940230.0	1795331.0	60.95252	3097	1	8272	527.2613	528.2686	1	4028	410.1817	411.189
530.2879	415.183883	12949709.0	12226272.0	159.97091	478	1	8273	527.2613	528.2686	1	4316	414.1766	415.1839
530.2879	416.187017	368832.88	269159.33	9.6329248	5746	1	8274	527.2613	528.2686	1	4341	414.1766	415.1839
530.2879	425.707564	-907190.05	-921072.01	-59.860417	9639	1	8276	527.2613	528.2686	1	4382	424.7003	425.7076
530.2879	428.215597	-1549357.5	-1598654.0	-100.75582	11329	1	8285	527.2613	528.2686	1	4625	427.2083	428.2156
530.2879	429.1995	1300412.4	1132128.4	33.805612	4449	1	8277	527.2613	528.2686	1	4548	427.2083	428.2156
530.2879	460.254049	4124817.8	4095423.4	107.72028	1451	1	8278	527.2613	528.2686	3	4850	1377.7403	1378.7476
530.2879	460.588166	-1491222.8	-1530707.1	-72.893323	10220	1	8279	527.2613	528.2686	3	4830	1377.7403	1378.7476
530.2879	475.739504	413175.29	356562.32	18.021537	5281	1	8280	527.2613	528.2686	1	4945	474.7322	475.7395
530.2879	476.273741	6422235.5	5780162.5	70.998247	2707	1	8281	527.2613	528.2686	2	5069	950.5329	951.5402
530.2879	476.775123	7794810.7	7568969.4	164.39944	430	1	8282	527.2613	528.2686	2	5209	950.5329	951.5402
530.2879	482.226425	-822610.37	-907373.84	-42.126393	8781	1	8283	527.2613	528.2686	1	5258	481.2191	482.2264
530.2879	482.262768	152440.18	99722.677	6.2077871	5918	1	8284	527.2613	528.2686	1	5470	481.2555	482.2628
530.2879	486.22122	1984591.5	1947658.3	130.15275	890	1	8286	527.2613	528.2686	1	5724	485.2139	486.2212
530.2879	487.266092	624429.04	480603.76	10.949584	5679	1	8308	527.2613	528.2686	2	5792	972.5176	973.5249
530.2879	487.767518	-315040.34	-348088.63	-18.506373	7606	1	8328	527.2613	528.2686	2	5819	972.5176	973.5249
530.2879	489.73711	3088208.1	2975923.9	98.698319	1714	1	8310	527.2613	528.2686	1	6036	488.7298	489.7371
530.2879	494.237812	487122.18	480793.67	27.14426	4796	1	8333	527.2613	528.2686	1	6168	493.2305	494.2378
530.2879	495.779102	2880333.4	2832786.8	110.7014	1355	1	8335	527.2613	528.2686	1	6351	494.7718	495.7791
530.2879	497.264778	6452005.9	6395517.6	158.2513	496	1	8336	527.2613	528.2686	1	6503	496.2575	497.2648
530.2879	500.237156	-2849348.1	-2941148.4	-146.52048	12693	1	8337	527.2613	528.2686	1	6738	499.2299	500.2372
530.2879	500.273383	-3134860.7	-3318309.7	-92.582581	11028	1	8338	527.2613	528.2686	1	6831	499.2661	500.2734
530.2879	500.357482	4551471.7	4277124.0	90.041563	1999	1	8339	527.2613	528.2686	1	6965	499.3502	500.3575
530.2879	501.360683	1911254.7	1836609.5	100.8133	1641	1	8343	527.2613	528.2686	1	7128	499.3502	500.3575
530.2879	503.268414	1961631.4	1860402.1	46.696199	3809	1	8340	527.2613	528.2686	3	7246	1506.7834	1507.7907
530.2879	503.602581	-3734585.9	-3767138.0	-174.58971	13299	1	8341	527.2613	528.2686	3	7231	1506.7834	1507.7907
530.2879	504.784561	12001456.0	10285269.0	80.51623	2337	1	8342	527.2613	528.2686	2	7361	1007.5546	1008.5618
530.2879	505.285893	-836828.9	-1273036.8	-16.559475	7497	1	8351	527.2613	528.2686	2	7358	1007.5546	1008.5618
530.2879	505.787346	3426864.8	3364058.8	112.51181	1304	1	8344	527.2613	528.2686	2	7351	1007.5546	1008.5618
530.2879	510.25783	-474810.29	-529626.23	-31.045519	8238	1	8345	527.2613	528.2686	1	7558	509.2506	510.2578
530.2879	517.276486	774067.12	722746.6	22.458483	5035	1	8346	527.2613	528.2686	1	7745	516.2692	517.2765
530.2879	521.297717	4876630.8	4770238.1	120.19158	1111	1	8347	527.2613	528.2686	3	7833	1560.8713	1561.8786
530.2879	521.631926	3404006.7	3363824.4	124.74893	1005	1	8348	527.2613	528.2686	3	7924	1560.8713	1561.8786
530.2879	524.284538	-5254457.3	-5255646.0	-140.03034	12534	1	8349	527.2613	528.2686	3	8165	1569.8318	1570.8391
530.2879	524.616921	2261838.8	2281512.7	60.082887	3142	1	8350	527.2613	528.2686	3	8011	1569.8318	1570.8391
530.2879	524.951635	-1343968.3	-1363599.3	-75.575033	10325	1	8334	527.2613	528.2686	3	8106	1569.8318	1570.8391
530.2879	528.268562	-4538132.6	-4806218.4	-128.56624	12220	1	8331	527.2613	528.2686	1	8183	527.2613	528.2686
530.2879	529.270973	-860300.46	-908525.8	-60.402945	9669	1	8330	527.2613	528.2686	1	8248	527.2613	528.2686
530.2879	530.2879	993887310.0	993776170.0	2754.9394	-1	1	8311	527.2613	528.2686	1	8311	527.2613	528.2686
530.2879	530.621016	-11418634.0	-11435310.0	-155.14811	12882	1	8312	527.2613	528.2686	3	8475	1588.8412	1589.8485
530.2879	530.954686	7569084.8	7265483.8	135.40564	801	1	8313	527.2613	528.2686	3	8521	1588.8412	1589.8485
530.2879	531.286332	-4026264.9	-4214669.3	-123.62455	12070	1	8314	527.2613	528.2686	1	8264	527.2613	528.2686
530.2879	531.297907	497180.77	456694.14	10.412002	5707	1	8315	527.2613	528.2686	3	8393	1588.8412	1589.8485
530.2879	531.621297	1733816.2	1680614.1	51.590445	3579	1	8316	527.2613	528.2686	3	8496	1588.8412	1589.8485
530.2879	531.794223	-234465.07	-354339.27	-10.736234	7202	1	8317	527.2613	528.2686	1	8535	530.7869	531.7942
530.2879	532.294456	-981657.31	-1030518.4	-51.409031	9224	1	8318	527.2613	528.2686	1	8315	527.2613	528.2686
530.2879	535.850077	3656170.3	3606558.8	113.109	1286	1	8319	527.2613	528.2686	3	8710	1604.5284	1605.5357
530.2879	535.955778	-4179475.0	-4221408.4	-154.47711	12867	1	8320	527.2613	528.2686	3	8913	1604.8455	1605.8528
530.2879	536.182618	-181565.58	-250015.79	-7.7813228	7037	1	8321	527.2613	528.2686	3	8703	1604.5284	1605.5357
530.2879	536.242818	0.0	0.0	0.0	6495	1	8322	527.2613	528.2686	1	9146	535.2355	536.2428
530.2879	536.291421	54339709.0	53112265.0	163.73741	439	1	8323	527.2613	528.2686	3	8907	1604.8455	1605.8528
530.2879	536.625725	-9818790.7	-10516258.0	-44.230957	8894	1	8324	527.2613	528.2686	3	8928	1604.8455	1605.8528
530.2879	536.959897	12778440.0	11460546.0	99.22157	1700	1	8325	527.2613	528.2686	3	8899	1604.8455	1605.8528
530.2879	537.279979	4572333.5	4437770.9	130.77468	879	1	8326	527.2613	528.2686	3	8983	1604.8455	1605.8528
530.2879	540.30326	1702798.2	-2496156.3	-12.717078	7302	1	8327	527.2613	528.2686	2	9322	1078.592	1079.5992
530.2879	540.804661	-18771820.0	-20485394.0	-161.54706	13028	1	8332	527.2613	528.2686	2	9316	1078.592	1079.5992
530.2879	541.306032	1664538.8	1458686.1	34.712285	4402	1	8329	527.2613	528.2686	2	9300	1078.592	1079.5992
530.2879	554.258768	4575049.8	4385228.1	105.5177	1510	1	8266	527.2613	528.2686	2	9435	1106.503	1107.5103
530.2879	554.760058	-1345682.2	-1379032.9	-62.044549	9764	1	8289	527.2613	528.2686	2	9494	1106.503	1107.5103
530.2879	565.275177	-1228579.3	-1555094.5	-33.997372	8397	1	8264	527.2613	528.2686	1	9605	564.2679	565.2752
530.2879	566.278227	-6171.0777	-75744.374	-3.9075777	6823	1	8239	527.2613	528.2686	1	9689	564.2679	565.2752
530.2879	587.840184	5434465.4	5375672.0	146.69192	624	1	8210	527.2613	528.2686	2	9787	1173.6658	1174.6731
530.2879	588.337358	4917922.3	4887858.5	156.82305	511	1	8200	527.2613	528.2686	2	9747	1173.6658	1174.6731
530.2879	596.845575	-2709611.8	-6145219.4	-32.228386	8290	1	8201	527.2613	528.2686	2	10031	1191.6766	1192.6839
530.2879	597.346987	-21024287.0	-22284241.0	-197.92523	13666	1	8202	527.2613	528.2686	2	9981	1191.6766	1192.6839
530.2879	597.848378	323145.83	65969.755	1.3153118	6204	1	8203	527.2613	528.2686	2	9922	1191.6766	1192.6839
530.2879	599.30583	1636013.7	1557933.4	53.943279	3466	1	8204	527.2613	528.2686	1	10204	598.2986	599.3058
530.2879	603.793117	194331.79	103705.71	4.9223373	5982	1	8205	527.2613	528.2686	1	10380	602.7858	603.7931
530.2879	610.345456	-4811363.4	-5015095.8	-120.59652	11984	1	8206	527.2613	528.2686	1	10568	609.3382	610.3455
530.2879	622.296933	-881501.63	-960402.27	-49.730255	9138	1	8207	527.2613	528.2686	1	10739	621.2897	622.2969
530.2879	625.839478	1966993.3	1939953.3	91.534448	1959	1	8208	527.2613	528.2686	1	10819	624.8322	625.8395
530.2879	629.40075	856255.87	596460.74	13.686242	5513	1	8209	527.2613	528.2686	1	11009	628.3935	629.4008
530.2879	630.403825	-594928.24	-647757.23	-38.74081	8622	1	8197	527.2613	528.2686	1	11033	628.3935	629.4008
530.2879	645.354248	-1456017.3	-1562304.6	-53.40908	9314	1	8211	527.2613	528.2686	2	11236	1288.6939	1289.7012
530.2879	645.850301	-57073.076	-249112.09	-7.2143529	7008	1	8212	527.2613	528.2686	2	11202	1288.6939	1289.7012
530.2879	646.348316	1160839.7	1079501.7	47.175402	3794	1	8213	527.2613	528.2686	2	11137	1288.6939	1289.7012
530.2879	646.372715	-421726.37	-465311.94	-21.381374	7752	1	8214	527.2613	528.2686	1	11381	645.3654	646.3727
530.2879	646.851595	3042342.3	2949071.6	91.226447	1967	1	8215	527.2613	528.2686	2	11178	1288.6939	1289.7012
530.2879	653.875096	0.0	0.0	0.0	6489	1	8216	527.2613	528.2686	2	11597	1305.7356	1306.7429
530.2879	654.359227	-19067241.0	-25054479.0	-102.1055	11385	1	8217	527.2613	528.2686	2	11617	1305.7356	1306.7429
530.2879	654.860832	-9981764.6	-12683449.0	-82.288363	10619	1	8198	527.2613	528.2686	2	11573	1305.7356	1306.7429
530.2879	655.362039	7644206.5	7169685.3	93.041494	1901	1	8218	527.2613	528.2686	2	11532	1305.7356	1306.7429
530.2879	659.353388	616071.32	577231.56	28.266371	4733	1	8196	527.2613	528.2686	1	11771	658.3461	659.3534
530.2879	660.387149	732738.38	669578.56	28.255354	4734	1	8194	527.2613	528.2686	2	11942	1318.7597	1319.767
530.2879	660.881708	-2133561.5	-2181402.7	-123.78594	12072	1	8179	527.2613	528.2686	2	11976	1318.7597	1319.767
530.2879	661.357419	-2396523.8	-2675529.0	-49.960622	9154	1	8180	527.2613	528.2686	2	12117	1320.7003	1321.7076
530.2879	661.858094	3198159.1	3028439.5	85.018232	2175	1	8181	527.2613	528.2686	2	12007	1320.7003	1321.7076
530.2879	666.887703	-5206202.2	-5291438.4	-257.01421	14320	1	8182	527.2613	528.2686	2	12320	1331.7608	1332.7681
530.2879	667.389809	4290629.8	4157659.1	92.350035	1931	1	8183	527.2613	528.2686	2	12204	1331.7608	1332.7681
530.2879	667.861197	1058157.5	995784.62	43.215778	3985	1	8184	527.2613	528.2686	2	12475	1333.7078	1334.7151
530.2879	667.887312	-2574403.6	-2690065.1	-78.906825	10473	1	8178	527.2613	528.2686	2	12281	1331.7608	1332.7681
530.2879	668.361566	3778129.6	3636146.9	77.735515	2443	1	8185	527.2613	528.2686	2	12415	1333.7078	1334.7151
530.2879	668.386186	-1806116.5	-1847380.2	-86.539518	10797	1	8195	527.2613	528.2686	2	12333	1331.7608	1332.7681
530.2879	668.863524	2454194.3	2369821.5	77.382186	2454	1	8187	527.2613	528.2686	2	12518	1333.7078	1334.7151
530.2879	675.365928	-3960271.4	-4051885.9	-153.16004	12841	1	8188	527.2613	528.2686	2	12586	1348.7173	1349.7246
530.2879	675.869221	-747216.9	-819634.02	-33.080108	8347	1	8189	527.2613	528.2686	2	12600	1348.7173	1349.7246
530.2879	680.872829	-4293004.0	-4996552.4	-62.943779	9792	1	8190	527.2613	528.2686	2	12749	1359.7311	1360.7384
530.2879	681.370686	9689905.2	9109369.7	109.11326	1408	1	8191	527.2613	528.2686	2	12802	1359.7311	1360.7384
530.2879	681.870748	-7767758.0	-8043524.6	-164.28575	13099	1	8192	527.2613	528.2686	2	12799	1359.7311	1360.7384
530.2879	682.371222	-1051812.7	-1658867.0	-21.201149	7738	1	8193	527.2613	528.2686	2	12702	1359.7311	1360.7384
530.2879	682.872369	2760128.8	2528779.9	46.049203	3847	1	8186	527.2613	528.2686	2	12865	1359.7311	1360.7384
530.2879	683.374046	1280284.7	1197829.7	54.707629	3419	1	8199	527.2613	528.2686	2	12807	1359.7311	1360.7384
530.2879	688.870291	107022.52	53129.509	2.3711316	6132	1	8219	527.2613	528.2686	2	13014	1375.726	1376.7333
530.2879	689.374307	-2476060.1	-2624169.0	-67.322819	9979	1	8263	527.2613	528.2686	2	12906	1375.726	1376.7333
530.2879	689.877751	-22028886.0	-61554549.0	-102.49838	11403	1	8221	527.2613	528.2686	2	13026	1375.726	1376.7333
530.2879	690.379342	30329164.0	10046307.0	21.690895	5083	1	8244	527.2613	528.2686	2	12946	1375.726	1376.7333
530.2879	690.880814	-5218634.8	-9654224.0	-47.415502	9023	1	8245	527.2613	528.2686	2	12909	1375.726	1376.7333
530.2879	691.382239	-1090018.4	-1169526.7	-49.814248	9144	1	8246	527.2613	528.2686	2	12975	1375.726	1376.7333
530.2879	694.319024	361158.32	285379.71	12.157235	5595	1	8247	527.2613	528.2686	1	13155	693.3117	694.319
530.2879	717.904469	2096697.0	2052829.9	70.211213	2747	1	8248	527.2613	528.2686	1	13279	716.8972	717.9045
530.2879	721.890295	1511696.3	1463877.3	46.530463	3822	1	8249	527.2613	528.2686	2	13516	1441.766	1442.7733
530.2879	722.392114	2042442.3	1982385.9	69.664291	2761	1	8250	527.2613	528.2686	2	13472	1441.766	1442.7733
530.2879	725.878589	1332430.0	1273997.2	44.057122	3952	1	8251	527.2613	528.2686	2	13673	1449.7426	1450.7499
530.2879	726.38	1543579.6	1485740.6	62.205231	3052	1	8252	527.2613	528.2686	2	13674	1449.7426	1450.7499
530.2879	731.912667	-618247.62	-679907.16	-29.367564	8158	1	8253	527.2613	528.2686	2	13772	1461.8108	1462.8181
