m/z A	m/z B	Covariance	Partial Cov.	Score	Ranking
675.3659	599.3058	-429530.29	-493894.49	-42.823335	8821
603.7931	587.8402	-128516.33	-176458.74	-42.838857	8822
587.8402	603.7931	-128516.33	-176458.74	-42.838857	8822
524.2845	482.2264	-290292.64	-291199.21	-42.895918	8823
482.2264	524.2845	-290292.64	-291199.21	-42.895918	8823
528.2686	688.8703	-87209.329	-2037292.5	-42.952988	8824
688.8703	528.2686	-87209.329	-2037292.5	-42.952988	8824
675.3659	750.3565	-147725.09	-198869.78	-42.956879	8825
750.3565	675.3659	-147725.09	-198869.78	-42.956879	8825
500.3575	524.2845	-310144.9	-310943.25	-42.959163	8826
524.2845	500.3575	-310144.9	-310943.25	-42.959163	8826
476.2737	183.1134	550420.8	-1421962.8	-42.960997	8827
183.1134	476.2737	550420.8	-1421962.8	-42.960997	8827
667.8612	535.8501	-298411.51	-350377.07	-43.040646	8828
535.8501	667.8612	-298411.51	-350377.07	-43.040646	8828
489.7371	978.4691	-306806.33	-403405.25	-43.075592	8829
978.4691	489.7371	-306806.33	-403405.25	-43.075592	8829
745.3944	510.2578	-127872.56	-156754.45	-43.076497	8830
510.2578	745.3944	-127872.56	-156754.45	-43.076497	8830
425.7076	535.8501	-185068.28	-191265.13	-43.100909	8831
535.8501	425.7076	-185068.28	-191265.13	-43.100909	8831
398.2324	675.3659	-174020.59	-184228.47	-43.112119	8832
675.3659	398.2324	-174020.59	-184228.47	-43.112119	8832
666.8877	814.482	-434120.93	-1362558.0	-43.112911	8833
814.482	666.8877	-434120.93	-1362558.0	-43.112911	8833
510.2578	660.3871	-153236.15	-184388.16	-43.117898	8834
660.3871	510.2578	-153236.15	-184388.16	-43.117898	8834
661.3574	489.7371	-363368.23	-534838.61	-43.124768	8835
489.7371	661.3574	-363368.23	-534838.61	-43.124768	8835
667.8612	666.8877	-334735.71	-443628.25	-43.191079	8836
666.8877	667.8612	-334735.71	-443628.25	-43.191079	8836
521.2977	653.8751	2595281.8	-3136324.9	-43.213544	8837
653.8751	521.2977	2595281.8	-3136324.9	-43.213544	8837
596.8456	814.482	337865.78	-1726536.6	-43.218611	8838
814.482	596.8456	337865.78	-1726536.6	-43.218611	8838
603.7931	398.2324	-130454.23	-140551.98	-43.24098	8839
398.2324	603.7931	-130454.23	-140551.98	-43.24098	8839
397.1966	1204.639	-307026.05	-389414.29	-43.255371	8840
1204.639	397.1966	-307026.05	-389414.29	-43.255371	8840
951.5419	745.3944	161456.07	-2159090.3	-43.278444	8841
745.3944	951.5419	161456.07	-2159090.3	-43.278444	8841
721.8903	653.8751	-832662.96	-1995110.8	-43.280242	8842
653.8751	721.8903	-832662.96	-1995110.8	-43.280242	8842
759.392	680.8728	-201707.35	-265882.21	-43.305375	8843
680.8728	759.392	-201707.35	-265882.21	-43.305375	8843
1091.5547	535.8501	-139988.34	-154201.13	-43.326931	8844
535.8501	1091.5547	-139988.34	-154201.13	-43.326931	8844
156.1024	745.3944	-234808.43	-273119.05	-43.340279	8845
745.3944	156.1024	-234808.43	-273119.05	-43.340279	8845
482.2264	494.2378	-126773.32	-131600.01	-43.343792	8846
494.2378	482.2264	-126773.32	-131600.01	-43.343792	8846
554.2588	610.3455	-348209.18	-696181.13	-43.355644	8847
610.3455	554.2588	-348209.18	-696181.13	-43.355644	8847
486.2212	156.1024	-127329.93	-148064.11	-43.356939	8848
156.1024	486.2212	-127329.93	-148064.11	-43.356939	8848
500.2734	397.1966	-303098.79	-588986.13	-43.384655	8849
397.1966	500.2734	-303098.79	-588986.13	-43.384655	8849
482.2264	753.8961	-84311.801	-1137880.4	-43.39691	8850
753.8961	482.2264	-84311.801	-1137880.4	-43.39691	8850
540.3033	688.8703	55056.305	-1170840.4	-43.40314	8851
688.8703	540.3033	55056.305	-1170840.4	-43.40314	8851
599.3058	476.2737	-448100.74	-899191.92	-43.445583	8852
476.2737	599.3058	-448100.74	-899191.92	-43.445583	8852
229.119	540.3033	141728.6	-1373204.0	-43.469003	8853
540.3033	229.119	141728.6	-1373204.0	-43.469003	8853
495.7791	753.8961	-586392.52	-1177373.5	-43.475657	8854
753.8961	495.7791	-586392.52	-1177373.5	-43.475657	8854
753.8961	1079.6018	8297409.7	-4567742.9	-43.485392	8855
1079.6018	753.8961	8297409.7	-4567742.9	-43.485392	8855
688.8703	494.2378	-294636.16	-303069.92	-43.53599	8856
494.2378	688.8703	-294636.16	-303069.92	-43.53599	8856
535.9558	660.3871	-178016.75	-235941.52	-43.569129	8857
660.3871	535.9558	-178016.75	-235941.52	-43.569129	8857
229.119	175.1196	-203200.0	-324610.9	-43.57197	8858
175.1196	229.119	-203200.0	-324610.9	-43.57197	8858
486.2212	736.3898	-113839.66	-108695.46	-43.603817	8859
736.3898	486.2212	-113839.66	-108695.46	-43.603817	8859
596.8456	503.2684	-407203.49	-482530.03	-43.628163	8860
503.2684	596.8456	-407203.49	-482530.03	-43.628163	8860
688.8703	401.2886	-277556.7	-440208.52	-43.632307	8861
401.2886	688.8703	-277556.7	-440208.52	-43.632307	8861
229.119	603.7931	8806380.0	-2610766.8	-43.632461	8862
603.7931	229.119	8806380.0	-2610766.8	-43.632461	8862
272.1614	661.3574	-259727.29	-368011.68	-43.640351	8863
661.3574	272.1614	-259727.29	-368011.68	-43.640351	8863
156.1024	565.2752	-149399.79	-332704.04	-43.643236	8864
565.2752	156.1024	-149399.79	-332704.04	-43.643236	8864
530.621	645.3542	-316152.09	-606502.89	-43.646979	8865
645.3542	530.621	-316152.09	-606502.89	-43.646979	8865
587.8402	757.4601	-130749.77	-139126.22	-43.691321	8866
757.4601	587.8402	-130749.77	-139126.22	-43.691321	8866
397.1732	201.1241	2396502.8	-1862305.0	-43.737907	8867
201.1241	397.1732	2396502.8	-1862305.0	-43.737907	8867
535.9558	530.621	-973459.54	-993649.68	-43.755042	8868
530.621	535.9558	-973459.54	-993649.68	-43.755042	8868
383.1944	675.3659	-307679.27	-485502.02	-43.779738	8869
675.3659	383.1944	-307679.27	-485502.02	-43.779738	8869
482.2628	666.8877	-214547.9	-269411.18	-43.805559	8870
666.8877	482.2628	-214547.9	-269411.18	-43.805559	8870
675.3659	951.5419	-274324.98	-382395.77	-43.817745	8871
951.5419	675.3659	-274324.98	-382395.77	-43.817745	8871
398.2324	202.1275	-304930.63	-363262.65	-43.821666	8872
202.1275	398.2324	-304930.63	-363262.65	-43.821666	8872
667.8612	745.3944	-453690.0	-969546.22	-43.839196	8873
745.3944	667.8612	-453690.0	-969546.22	-43.839196	8873
230.1225	383.1944	539183.16	-1076093.5	-43.85249	8874
383.1944	230.1225	539183.16	-1076093.5	-43.85249	8874
401.2886	759.392	-211848.0	-272119.6	-43.857005	8875
759.392	401.2886	-211848.0	-272119.6	-43.857005	8875
645.3542	645.3542	-201367.92	-269629.55	-43.880859	8876
645.3542	645.3542	-201367.92	-269629.55	-43.880859	8876
497.2648	183.1134	-379558.13	-553084.56	-43.883357	8877
183.1134	497.2648	-379558.13	-553084.56	-43.883357	8877
587.8402	415.1839	-158678.89	-211407.53	-43.895349	8878
415.1839	587.8402	-158678.89	-211407.53	-43.895349	8878
482.2264	500.3575	-119344.11	-176275.07	-43.907854	8879
500.3575	482.2264	-119344.11	-176275.07	-43.907854	8879
717.9045	497.2648	-197109.53	-219406.0	-43.91749	8880
497.2648	717.9045	-197109.53	-219406.0	-43.91749	8880
482.2628	645.3542	-145313.78	-189556.15	-43.93099	8881
645.3542	482.2628	-145313.78	-189556.15	-43.93099	8881
978.4691	510.2578	-109126.96	-156285.49	-43.948744	8882
510.2578	978.4691	-109126.96	-156285.49	-43.948744	8882
504.7846	521.2977	-653102.72	-810815.55	-43.99633	8883
521.2977	504.7846	-653102.72	-810815.55	-43.99633	8883
1079.6018	596.8456	-252838.75	-400255.93	-44.000089	8884
596.8456	1079.6018	-252838.75	-400255.93	-44.000089	8884
688.8703	746.3077	-221867.83	-262943.35	-44.011358	8885
746.3077	688.8703	-221867.83	-262943.35	-44.011358	8885
629.4008	667.8612	-336819.53	-534048.97	-44.041872	8886
667.8612	629.4008	-336819.53	-534048.97	-44.041872	8886
596.8456	201.1241	-200352.13	-285362.9	-44.109409	8887
201.1241	596.8456	-200352.13	-285362.9	-44.109409	8887
524.2845	1079.6018	-574976.55	-531496.74	-44.110815	8888
1079.6018	524.2845	-574976.55	-531496.74	-44.110815	8888
401.2886	688.8703	-262764.59	-304476.88	-44.112962	8889
688.8703	401.2886	-262764.59	-304476.88	-44.112962	8889
187.072	680.8728	-88610.489	-119071.2	-44.145598	8890
680.8728	187.072	-88610.489	-119071.2	-44.145598	8890
661.3574	745.3944	535068.91	-3368607.4	-44.150193	8891
745.3944	661.3574	535068.91	-3368607.4	-44.150193	8891
503.2684	530.621	-478267.61	-490126.09	-44.158753	8892
530.621	503.2684	-478267.61	-490126.09	-44.158753	8892
587.8402	175.1196	-307182.48	-485203.88	-44.219846	8893
175.1196	587.8402	-307182.48	-485203.88	-44.219846	8893
528.2686	535.9558	-9818790.7	-10516258.0	-44.230957	8894
535.9558	528.2686	-9818790.7	-10516258.0	-44.230957	8894
531.7942	653.8751	-458041.98	-969864.76	-44.29496	8895
653.8751	531.7942	-458041.98	-969864.76	-44.29496	8895
978.4691	195.0884	-117569.08	-168102.4	-44.298362	8896
195.0884	978.4691	-117569.08	-168102.4	-44.298362	8896
610.3455	1091.5547	-277199.45	-335565.07	-44.303855	8897
1091.5547	610.3455	-277199.45	-335565.07	-44.303855	8897
230.1225	428.2156	-220595.76	-589724.91	-44.345621	8898
428.2156	230.1225	-220595.76	-589724.91	-44.345621	8898
401.2886	528.2686	-213315.68	-288817.4	-44.352762	8899
528.2686	401.2886	-213315.68	-288817.4	-44.352762	8899
266.1257	540.3033	-181425.26	-277872.37	-44.416819	8900
540.3033	266.1257	-181425.26	-277872.37	-44.416819	8900
680.8728	1204.639	-654741.14	-943510.8	-44.417245	8901
1204.639	680.8728	-654741.14	-943510.8	-44.417245	8901
680.8728	757.4601	-312075.49	-388910.36	-44.418815	8902
757.4601	680.8728	-312075.49	-388910.36	-44.418815	8902
596.8456	202.1275	82124.474	-1129323.2	-44.458221	8903
202.1275	596.8456	82124.474	-1129323.2	-44.458221	8903
500.2372	660.3871	-177926.17	-217443.16	-44.46485	8904
660.3871	500.2372	-177926.17	-217443.16	-44.46485	8904
494.2378	535.9558	-758275.03	-833319.86	-44.477256	8905
535.9558	494.2378	-758275.03	-833319.86	-44.477256	8905
524.2845	721.8903	-388991.77	-389503.21	-44.48785	8906
721.8903	524.2845	-388991.77	-389503.21	-44.48785	8906
750.3565	486.2212	-128647.02	-154731.19	-44.49819	8907
486.2212	750.3565	-128647.02	-154731.19	-44.49819	8907
629.4008	500.3575	-295056.32	-425466.63	-44.501438	8908
500.3575	629.4008	-295056.32	-425466.63	-44.501438	8908
528.2686	428.2156	-159146.3	-232168.79	-44.516886	8909
428.2156	528.2686	-159146.3	-232168.79	-44.516886	8909
535.9558	725.8786	-2572938.3	-2939644.7	-44.601332	8910
725.8786	535.9558	-2572938.3	-2939644.7	-44.601332	8910
535.9558	530.621	-397251.06	-412527.05	-44.623046	8911
530.621	535.9558	-397251.06	-412527.05	-44.623046	8911
487.2661	201.1241	940608.06	-2328722.9	-44.626029	8912
201.1241	487.2661	940608.06	-2328722.9	-44.626029	8912
524.2845	603.7931	-352395.3	-353364.57	-44.643507	8913
603.7931	524.2845	-352395.3	-353364.57	-44.643507	8913
680.8728	475.7395	-126076.82	-168078.9	-44.64565	8914
475.7395	680.8728	-126076.82	-168078.9	-44.64565	8914
675.3659	688.8703	759373.97	-2897029.4	-44.655479	8915
688.8703	675.3659	759373.97	-2897029.4	-44.655479	8915
476.2737	675.3659	-430401.01	-616569.56	-44.673599	8916
675.3659	476.2737	-430401.01	-616569.56	-44.673599	8916
156.1024	383.1944	-149803.97	-270906.64	-44.710694	8917
383.1944	156.1024	-149803.97	-270906.64	-44.710694	8917
688.8703	653.8751	-306014.02	-645488.15	-44.712973	8918
653.8751	688.8703	-306014.02	-645488.15	-44.712973	8918
535.8501	587.8402	-197614.94	-223860.09	-44.734656	8919
587.8402	535.8501	-197614.94	-223860.09	-44.734656	8919
750.3565	675.3659	-227022.99	-291725.9	-44.760606	8920
675.3659	750.3565	-227022.99	-291725.9	-44.760606	8920
680.8728	622.2969	-362304.44	-793273.73	-44.761638	8921
622.2969	680.8728	-362304.44	-793273.73	-44.761638	8921
721.8903	1008.5639	-319012.11	-402738.28	-44.766095	8922
1008.5639	721.8903	-319012.11	-402738.28	-44.766095	8922
540.3033	667.8612	-302597.91	-2491753.6	-44.77734	8923
667.8612	540.3033	-302597.91	-2491753.6	-44.77734	8923
688.8703	460.254	-306897.03	-321151.02	-44.780634	8924
460.254	688.8703	-306897.03	-321151.02	-44.780634	8924
645.3542	688.8703	-312449.97	-568372.71	-44.789909	8925
688.8703	645.3542	-312449.97	-568372.71	-44.789909	8925
521.2977	500.2734	-399395.49	-465722.27	-44.790102	8926
500.2734	521.2977	-399395.49	-465722.27	-44.790102	8926
814.482	745.3944	-575060.88	-1925849.9	-44.804117	8927
745.3944	814.482	-575060.88	-1925849.9	-44.804117	8927
535.8501	371.1938	-227747.19	-299107.84	-44.841964	8928
371.1938	535.8501	-227747.19	-299107.84	-44.841964	8928
298.1043	175.1196	-162613.75	-380373.64	-44.850329	8929
175.1196	298.1043	-162613.75	-380373.64	-44.850329	8929
195.0884	535.9558	-129624.82	-200744.1	-44.880627	8930
535.9558	195.0884	-129624.82	-200744.1	-44.880627	8930
688.8703	535.9558	18679032.0	-5878913.0	-44.93389	8931
535.9558	688.8703	18679032.0	-5878913.0	-44.93389	8931
487.2661	175.1196	-328797.27	-428864.69	-44.943994	8932
175.1196	487.2661	-328797.27	-428864.69	-44.943994	8932
680.8728	187.072	-379618.2	-603877.79	-44.979584	8933
187.072	680.8728	-379618.2	-603877.79	-44.979584	8933
666.8877	694.319	-276026.59	-354889.64	-44.981993	8934
694.319	666.8877	-276026.59	-354889.64	-44.981993	8934
596.8456	300.1564	14507026.0	-5197721.6	-45.029178	8935
300.1564	596.8456	14507026.0	-5197721.6	-45.029178	8935
666.8877	371.1938	-353159.05	-491783.51	-45.072016	8936
371.1938	666.8877	-353159.05	-491783.51	-45.072016	8936
495.7791	653.8751	-433590.84	-1589416.2	-45.078643	8937
653.8751	495.7791	-433590.84	-1589416.2	-45.078643	8937
645.3542	482.2628	-122073.13	-213165.62	-45.088437	8938
482.2628	645.3542	-122073.13	-213165.62	-45.088437	8938
530.621	535.9558	-244596.14	-309011.79	-45.160666	8939
535.9558	530.621	-244596.14	-309011.79	-45.160666	8939
646.3727	401.2886	-128154.65	-140429.77	-45.164077	8940
401.2886	646.3727	-128154.65	-140429.77	-45.164077	8940
645.3542	504.7846	4153.9414	-1251864.7	-45.1978	8941
504.7846	645.3542	4153.9414	-1251864.7	-45.1978	8941
202.1275	428.2156	36811.443	-755903.61	-45.219713	8942
428.2156	202.1275	36811.443	-755903.61	-45.219713	8942
266.1257	272.1614	-64355.35	-84564.496	-45.241326	8943
272.1614	266.1257	-64355.35	-84564.496	-45.241326	8943
680.8728	596.8456	-124475.04	-2747245.6	-45.261824	8944
596.8456	680.8728	-124475.04	-2747245.6	-45.261824	8944
460.254	1079.6018	-325922.84	-342772.19	-45.29362	8945
1079.6018	460.254	-325922.84	-342772.19	-45.29362	8945
599.3058	721.8903	-262861.4	-296456.85	-45.320093	8946
721.8903	599.3058	-262861.4	-296456.85	-45.320093	8946
371.1938	666.8877	-256876.2	-345736.59	-45.35115	8947
666.8877	371.1938	-256876.2	-345736.59	-45.35115	8947
879.3997	587.8402	-257969.22	-311942.05	-45.375439	8948
587.8402	879.3997	-257969.22	-311942.05	-45.375439	8948
1091.5547	750.3565	-143431.75	-165918.05	-45.391572	8949
750.3565	1091.5547	-143431.75	-165918.05	-45.391572	8949
745.3944	517.2765	-334055.63	-361095.81	-45.434928	8950
517.2765	745.3944	-334055.63	-361095.81	-45.434928	8950
272.1614	599.3058	-171702.34	-202006.0	-45.457006	8951
599.3058	272.1614	-171702.34	-202006.0	-45.457006	8951
1091.5547	540.3033	-576909.57	-1067817.2	-45.469776	8952
540.3033	1091.5547	-576909.57	-1067817.2	-45.469776	8952
156.1024	1204.639	-146728.3	-176407.68	-45.499802	8953
1204.639	156.1024	-146728.3	-176407.68	-45.499802	8953
428.2156	175.1196	-251860.86	-401126.47	-45.548707	8954
175.1196	428.2156	-251860.86	-401126.47	-45.548707	8954
680.8728	415.1839	-252128.75	-772780.17	-45.56461	8955
415.1839	680.8728	-252128.75	-772780.17	-45.56461	8955
667.8612	814.482	-409442.98	-508248.09	-45.651653	8956
814.482	667.8612	-409442.98	-508248.09	-45.651653	8956
528.2686	596.8456	-145946.4	-2281860.9	-45.669774	8957
596.8456	528.2686	-145946.4	-2281860.9	-45.669774	8957
565.2752	745.3944	-637849.9	-838339.44	-45.744225	8958
745.3944	565.2752	-637849.9	-838339.44	-45.744225	8958
688.8703	653.8751	1719849.0	-2563441.6	-45.775963	8959
653.8751	688.8703	1719849.0	-2563441.6	-45.775963	8959
401.2886	500.3575	-139945.94	-365228.74	-45.784158	8960
500.3575	401.2886	-139945.94	-365228.74	-45.784158	8960
554.2588	565.2752	-199076.01	-317906.16	-45.787515	8961
565.2752	554.2588	-199076.01	-317906.16	-45.787515	8961
398.2324	175.1196	-355459.15	-478579.84	-45.830692	8962
175.1196	398.2324	-355459.15	-478579.84	-45.830692	8962
666.8877	814.482	-339936.62	-474959.76	-45.847651	8963
814.482	666.8877	-339936.62	-474959.76	-45.847651	8963
666.8877	688.8703	-167470.86	-187480.49	-45.876562	8964
688.8703	666.8877	-167470.86	-187480.49	-45.876562	8964
759.392	504.7846	-593714.11	-933215.73	-45.894001	8965
504.7846	759.392	-593714.11	-933215.73	-45.894001	8965
694.319	460.254	-181891.59	-208813.7	-45.930502	8966
460.254	694.319	-181891.59	-208813.7	-45.930502	8966
524.2845	661.3574	-1012597.8	-1015581.9	-45.971986	8967
661.3574	524.2845	-1012597.8	-1015581.9	-45.971986	8967
659.3534	535.9558	-1795078.7	-2038825.3	-45.982251	8968
535.9558	659.3534	-1795078.7	-2038825.3	-45.982251	8968
629.4008	725.8786	-190304.86	-218080.69	-45.988476	8969
725.8786	629.4008	-190304.86	-218080.69	-45.988476	8969
745.3944	680.8728	-947073.51	-1379072.1	-46.007281	8970
680.8728	745.3944	-947073.51	-1379072.1	-46.007281	8970
753.8961	661.3574	-243040.71	-472019.8	-46.010073	8971
661.3574	753.8961	-243040.71	-472019.8	-46.010073	8971
504.7846	528.2686	1762229.5	-2377546.9	-46.02606	8972
528.2686	504.7846	1762229.5	-2377546.9	-46.02606	8972
500.2734	298.1043	-169950.77	-288660.89	-46.052617	8973
298.1043	500.2734	-169950.77	-288660.89	-46.052617	8973
535.9558	554.2588	-249225.98	-289606.11	-46.052656	8974
554.2588	535.9558	-249225.98	-289606.11	-46.052656	8974
1008.5639	503.2684	-340739.82	-517981.8	-46.110611	8975
503.2684	1008.5639	-340739.82	-517981.8	-46.110611	8975
1091.5547	504.7846	-619248.86	-1110905.2	-46.145753	8976
504.7846	1091.5547	-619248.86	-1110905.2	-46.145753	8976
401.2886	667.8612	-301741.89	-489986.25	-46.153775	8977
667.8612	401.2886	-301741.89	-489986.25	-46.153775	8977
814.482	554.2588	52727.88	-1471007.6	-46.163261	8978
554.2588	814.482	52727.88	-1471007.6	-46.163261	8978
535.9558	495.7791	-1931117.6	-2229505.7	-46.170014	8979
495.7791	535.9558	-1931117.6	-2229505.7	-46.170014	8979
156.1024	680.8728	-96710.849	-143000.7	-46.179139	8980
680.8728	156.1024	-96710.849	-143000.7	-46.179139	8980
745.3944	175.1196	-448047.92	-625354.21	-46.254549	8981
175.1196	745.3944	-448047.92	-625354.21	-46.254549	8981
187.072	524.2845	-234359.3	-234798.41	-46.300337	8982
524.2845	187.072	-234359.3	-234798.41	-46.300337	8982
183.1134	401.2886	-235095.19	-331245.71	-46.362607	8983
401.2886	183.1134	-235095.19	-331245.71	-46.362607	8983
653.8751	759.392	1067034.0	-3592846.8	-46.36539	8984
759.392	653.8751	1067034.0	-3592846.8	-46.36539	8984
398.2324	753.8961	-1417473.1	-2597271.6	-46.383906	8985
753.8961	398.2324	-1417473.1	-2597271.6	-46.383906	8985
757.4601	460.254	-253215.67	-291163.83	-46.402267	8986
460.254	757.4601	-253215.67	-291163.83	-46.402267	8986
745.3944	528.2686	-653952.68	-769638.28	-46.473081	8987
528.2686	745.3944	-653952.68	-769638.28	-46.473081	8987
411.189	415.1839	-148863.54	-278815.79	-46.486762	8988
415.1839	411.189	-148863.54	-278815.79	-46.486762	8988
371.1938	229.119	11358234.0	-3238311.3	-46.504466	8989
229.119	371.1938	11358234.0	-3238311.3	-46.504466	8989
535.9558	398.2324	-211079.19	-215751.49	-46.516889	8990
398.2324	535.9558	-211079.19	-215751.49	-46.516889	8990
500.3575	201.1241	22263818.0	-4876271.2	-46.53583	8991
201.1241	500.3575	22263818.0	-4876271.2	-46.53583	8991
528.2686	397.1732	-122195.42	-140876.06	-46.536598	8992
397.1732	528.2686	-122195.42	-140876.06	-46.536598	8992
667.8612	1079.6018	-433361.47	-747145.97	-46.589443	8993
1079.6018	667.8612	-433361.47	-747145.97	-46.589443	8993
530.621	411.189	-1074813.2	-1096554.3	-46.601734	8994
411.189	530.621	-1074813.2	-1096554.3	-46.601734	8994
645.3542	156.1024	-160072.23	-212434.02	-46.612888	8995
156.1024	645.3542	-160072.23	-212434.02	-46.612888	8995
721.8903	667.8612	-252655.99	-279493.02	-46.685452	8996
667.8612	721.8903	-252655.99	-279493.02	-46.685452	8996
1204.639	531.7942	-201710.69	-270229.22	-46.719386	8997
531.7942	1204.639	-201710.69	-270229.22	-46.719386	8997
736.3898	978.4691	-245563.44	-232246.15	-46.756171	8998
978.4691	736.3898	-245563.44	-232246.15	-46.756171	8998
415.1839	645.3542	-181660.04	-353889.59	-46.763979	8999
645.3542	415.1839	-181660.04	-353889.59	-46.763979	8999
1079.6018	401.2886	-152726.87	-170668.51	-46.764587	9000
401.2886	1079.6018	-152726.87	-170668.51	-46.764587	9000
530.621	535.9558	-484744.36	-599295.96	-46.765696	9001
535.9558	530.621	-484744.36	-599295.96	-46.765696	9001
688.8703	688.8703	-275494.34	-381451.96	-46.780468	9002
688.8703	688.8703	-275494.34	-381451.96	-46.780468	9002
202.1275	1079.6018	-290340.94	-590432.18	-46.820298	9003
1079.6018	202.1275	-290340.94	-590432.18	-46.820298	9003
750.3565	230.1225	-115510.0	-703247.51	-46.829246	9004
230.1225	750.3565	-115510.0	-703247.51	-46.829246	9004
645.3542	629.4008	-229591.18	-280114.52	-46.895959	9005
629.4008	645.3542	-229591.18	-280114.52	-46.895959	9005
230.1225	978.4691	-35691.507	-751632.99	-46.918291	9006
978.4691	230.1225	-35691.507	-751632.99	-46.918291	9006
487.2661	554.2588	-381603.56	-627254.99	-46.9957	9007
554.2588	487.2661	-381603.56	-627254.99	-46.9957	9007
230.1225	504.7846	8620920.7	-4229787.4	-47.037443	9008
504.7846	230.1225	8620920.7	-4229787.4	-47.037443	9008
666.8877	183.1134	-313062.57	-721535.11	-47.051179	9009
183.1134	666.8877	-313062.57	-721535.11	-47.051179	9009
661.3574	653.8751	1291724.2	-2834044.0	-47.058059	9010
653.8751	661.3574	1291724.2	-2834044.0	-47.058059	9010
680.8728	530.621	-240055.17	-465301.69	-47.0601	9011
530.621	680.8728	-240055.17	-465301.69	-47.0601	9011
680.8728	629.4008	-380347.08	-490318.05	-47.07162	9012
629.4008	680.8728	-380347.08	-490318.05	-47.07162	9012
746.3077	1008.5639	-387995.16	-602510.63	-47.086704	9013
1008.5639	746.3077	-387995.16	-602510.63	-47.086704	9013
653.8751	202.1275	336896.65	-1898371.8	-47.099036	9014
202.1275	653.8751	336896.65	-1898371.8	-47.099036	9014
629.4008	383.1944	-260467.13	-764726.31	-47.178155	9015
383.1944	629.4008	-260467.13	-764726.31	-47.178155	9015
759.392	524.2845	-562810.6	-524926.26	-47.18522	9016
524.2845	759.392	-562810.6	-524926.26	-47.18522	9016
495.7791	425.7076	-148032.75	-153971.69	-47.213394	9017
425.7076	495.7791	-148032.75	-153971.69	-47.213394	9017
202.1275	500.3575	98598.411	-1193737.5	-47.242962	9018
500.3575	202.1275	98598.411	-1193737.5	-47.242962	9018
487.2661	428.2156	-258658.05	-476437.31	-47.250417	9019
428.2156	487.2661	-258658.05	-476437.31	-47.250417	9019
521.2977	753.8961	-221694.51	-309010.78	-47.325692	9020
753.8961	521.2977	-221694.51	-309010.78	-47.325692	9020
521.2977	731.9127	-253336.53	-287713.37	-47.361811	9021
731.9127	521.2977	-253336.53	-287713.37	-47.361811	9021
316.115	646.3727	-252170.79	-303508.38	-47.401977	9022
646.3727	316.115	-252170.79	-303508.38	-47.401977	9022
528.2686	688.8703	-5218634.8	-9654224.0	-47.415502	9023
688.8703	528.2686	-5218634.8	-9654224.0	-47.415502	9023
659.3534	371.1938	-188338.89	-228830.07	-47.429596	9024
371.1938	659.3534	-188338.89	-228830.07	-47.429596	9024
675.3659	383.1944	-247985.15	-388545.9	-47.449624	9025
383.1944	675.3659	-247985.15	-388545.9	-47.449624	9025
660.3871	229.119	4714638.7	-3242287.4	-47.510727	9026
229.119	660.3871	4714638.7	-3242287.4	-47.510727	9026
753.8961	646.3727	-880601.13	-1422348.4	-47.545952	9027
646.3727	753.8961	-880601.13	-1422348.4	-47.545952	9027
528.2686	494.2378	-150949.14	-153731.43	-47.548263	9028
494.2378	528.2686	-150949.14	-153731.43	-47.548263	9028
503.2684	675.3659	-307324.61	-373285.36	-47.56385	9029
675.3659	503.2684	-307324.61	-373285.36	-47.56385	9029
528.2686	524.2845	-624732.43	-626747.47	-47.59162	9030
524.2845	528.2686	-624732.43	-626747.47	-47.59162	9030
1008.5639	694.319	-187475.98	-320156.5	-47.597224	9031
694.319	1008.5639	-187475.98	-320156.5	-47.597224	9031
500.2734	1204.639	-416576.14	-503841.0	-47.627093	9032
1204.639	500.2734	-416576.14	-503841.0	-47.627093	9032
688.8703	401.2886	-414277.22	-861277.35	-47.630036	9033
401.2886	688.8703	-414277.22	-861277.35	-47.630036	9033
645.3542	814.482	-523351.96	-671102.54	-47.632004	9034
814.482	645.3542	-523351.96	-671102.54	-47.632004	9034
725.8786	183.1134	-262952.72	-440628.51	-47.670501	9035
183.1134	725.8786	-262952.72	-440628.51	-47.670501	9035
288.204	753.8961	3808882.9	-3565424.6	-47.695713	9036
753.8961	288.204	3808882.9	-3565424.6	-47.695713	9036
460.254	646.3727	-219008.86	-234493.65	-47.712117	9037
646.3727	460.254	-219008.86	-234493.65	-47.712117	9037
535.9558	500.3575	-525229.57	-628743.61	-47.730659	9038
500.3575	535.9558	-525229.57	-628743.61	-47.730659	9038
530.621	653.8751	10256919.0	-6098738.2	-47.764797	9039
653.8751	530.621	10256919.0	-6098738.2	-47.764797	9039
500.3575	201.1241	5435541.3	-1948795.1	-47.767818	9040
201.1241	500.3575	5435541.3	-1948795.1	-47.767818	9040
745.3944	497.2648	-807281.21	-1274469.4	-47.774407	9041
497.2648	745.3944	-807281.21	-1274469.4	-47.774407	9041
487.2661	1079.6018	-238768.36	-311805.68	-47.794067	9042
1079.6018	487.2661	-238768.36	-311805.68	-47.794067	9042
661.3574	500.2372	-217969.13	-358158.29	-47.839691	9043
500.2372	661.3574	-217969.13	-358158.29	-47.839691	9043
528.2686	680.8728	-458259.66	-725147.85	-47.858436	9044
680.8728	528.2686	-458259.66	-725147.85	-47.858436	9044
401.2886	731.9127	-274195.06	-460286.65	-47.860105	9045
731.9127	401.2886	-274195.06	-460286.65	-47.860105	9045
