Index,Interpretation A,m/z A,m/z B,Interpretation B,CorrelationScore,NormalisedScore,MassDeviation
,b4-2(NH3)-(HCOH)(1+),381.3,461.71,bi(5-8)-2(NH3)(1+),5120.362382900421,219.649200573806,0.563
97,,295.74,642.09,,4311.39539862597,219.28593282678221,
98,,446.17,591.6,,7586.146965491779,219.11779121622587,
99,,328.42,627.35,,7054.975555828624,218.77466349628116,
100,,669.48,692.39,,9770.437100540054,218.23787184953724,
101,b2(1+),200.66,635.76,ai(3-8)-(CH3CH2SCH3)(1+),3258.090927881797,217.88659976411978,0.788
,ai(7-8)(1+),200.66,635.76,b6-(CH3CH2SCH3)(1+),3258.090927881797,217.88659976411978,0.796
102,b4(1+),444.84,681.76,y6-2(NH3)(1+),3048.4119776689913,217.63054996987574,0.573
103,b2-(NH3)(1+),184.15,446.31,bi(3-6)-(H2O)-(CH3SH)(1+),3144.951007757871,217.43526151759872,0.05
,ai(9-10)-(HCOH)(1+),184.15,446.31,b8-(H2O)-(HCOH)(2+),3144.951007757871,217.43526151759872,0.46
,ai(9-10)-(HCOH)(1+),184.15,446.31,b8-(CH3SH)(2+),3144.951007757871,217.43526151759872,0.47
104,y3-(NH3)-(HN=C=NH)(1+),299.97,359.77,bi(4-9)-2(H2O)(2+),5684.771643600817,217.33455050423981,0.483
105,y6-(HCOOH)-(HCOH)(2+),319.6,613.69,bi(2-6)(1+),5128.164679460453,217.32301373070973,0.68
106,a4-2(NH3)(1+),382.9,669.02,y6-(HCOOH)(1+),12190.034577753304,216.76960392335536,0.484
,a4-2(NH3)(1+),382.9,669.02,y6-(NH3)-(HCOH)(1+),12190.034577753304,216.76960392335536,0.716
,bi(4-6)-(NH3)(1+),382.9,669.02,y6-(HCOOH)(1+),12190.034577753304,216.76960392335536,0.779
107,b4-2(H2O)(1+),409.59,562.43,ai(5-9)-2(NH3)(1+),14303.742884612015,216.27848679674824,0.376
108,ai(3-7)-2(NH3)-(HCOH)(2+),268.08,600.07,y5(1+),2378.8012022885982,216.1615720814807,0.318
,bi(6-7)-(H2O)(1+),268.08,600.07,y5(1+),2378.8012022885982,216.1615720814807,0.323
,ai(3-7)-(H2O)-(HCOOH)(2+),268.08,600.07,y5(1+),2378.8012022885982,216.1615720814807,0.323
,bi(3-7)-(CH2S)-(HCOOH)(2+),268.08,600.07,y5(1+),2378.8012022885982,216.1615720814807,0.326
,a3-(H2O)(1+),268.08,600.07,y5(1+),2378.8012022885982,216.1615720814807,0.332
,ai(3-7)-(NH3)-(HCOOH)(2+),268.08,600.07,y5(1+),2378.8012022885982,216.1615720814807,0.658
,a3-(H2O)(1+),268.08,600.07,ai(4-8)(1+),2378.8012022885982,216.1615720814807,0.73
109,b2-(H2O)(1+),182.7,432.95,bi(3-6)-2(NH3)-(CH2S)(1+),3335.1479460992637,215.1135446756518,0.777
110,a2-2(H2O)(1+),137.29,627.64,bi(3-7)(1+),3471.027543583294,214.9839552713128,0.347
,b2-2(NH3)-(HCOH)(1+),137.29,627.64,bi(3-7)(1+),3471.027543583294,214.9839552713128,0.37
111,,172.17,245.39,,4489.167660553603,214.6815599425444,
112,,137.28,657.04,,4007.6694749943167,212.69070461506118,
113,bi(5-6)-(H2O)(1+),250.6,427.31,b4-(H2O)(1+),4090.1197387021048,212.55427942767466,0.416
,bi(5-6)-(NH3)(1+),250.6,427.31,b4-(H2O)(1+),4090.1197387021048,212.55427942767466,0.584
,ai(9-11)-2(NH3)(1+),250.6,427.31,a8-(HCOH)-(HCOH)(2+),4090.1197387021048,212.55427942767466,0.757
114,,613.57,729.12,,9097.883066384587,212.12515176496615,
115,ai(4-7)-(CH2S)-(HCOOH)(1+),394.3,534.44,y5-2(H2O)-(HCOH)(1+),3933.5808611005737,211.8755377473195,0.092
116,,600.24,655.54,,4914.302323558462,211.0856670778682,
117,,460.93,600.95,,11482.365459048384,210.25472767970615,
118,a2(1+),172.4,583.71,y10-(HCOH)-(HCOH)(2+),3887.400994211931,209.74454317404962,0.735
119,bi(4-7)-2(NH3)-(HCOOH)(2+),217.78,296.96,b3-(NH3)(1+),3367.30264018817,209.2853022721528,0.278
,bi(4-7)-2(NH3)-(HCOOH)(2+),217.78,296.96,b3-(H2O)(1+),3367.30264018817,209.2853022721528,0.779
120,,613.2,663.52,,37606.06041251418,209.05467210238456,
121,,224.51,828.2,,1213.3314571252788,209.01423349242117,
122,a5-(CH3CH2SCH3)-(HCOH)(1+),408.56,490.89,bi(6-9)-2(H2O)(1+),19587.77343427578,208.93156217488882,0.508
123,,328.3,738.31,,4292.090528143436,208.70498393025196,
124,a2-(NH3)(1+),155.69,356.71,ai(3-8)(2+),2936.4693184327066,208.656481310513,0.41
,a2-(H2O)(1+),155.69,356.71,ai(3-8)(2+),2936.4693184327066,208.656481310513,0.58
