m/z A	m/z B	Covariance	Partial Cov.	Score	Ranking	intensity A	intensity B	mz_A_original	mz_B_original	charge_A	charge_B	deconv_method
401.28857999999997	1107.51268	6112000.6	5922276.2	535.28676	29	7515.183105	1140.27771	401.288604	1107.512648	1.0	1.0	ffc_line
528.26858	540.3032800000001	5808763.1	5065202.4	194.44411	230	1108.264771	29821.267578	529.270973	540.804661	1.0	2.0	ffc_line
300.15637999999996	654.35923	38377238.0	30956076.0	419.96469	44	33528.605469	9481.617188	300.156407	655.362039	1.0	2.0	ffc_line
528.26858	540.3032800000001	3965593.0	3469036.4	172.40543	366	5624.222656	4290.990234	528.268562	541.306032	1.0	2.0	ffc_line
300.15637999999996	654.35923	15693812.0	11968919.0	265.64883	87	2384.458984	48794.230469	301.159861	654.860832	1.0	2.0	ffc_line
1008.56388	300.15643	3648335.0	3075845.6	202.09038	193	9142.976563	2384.458984	1008.563901	301.159861	1.0	2.0	ffc_line
540.3032800000001	528.26858	5808763.1	5065202.4	194.44411	230	29821.267578	1108.264771	540.804661	529.270973	2.0	1.0	ffc_line
654.35923	300.15637999999996	38377238.0	30956076.0	419.96469	44	9481.617188	33528.605469	655.362039	300.156407	2.0	1.0	ffc_line
540.3032800000001	528.26858	3965593.0	3469036.4	172.40543	366	4290.990234	5624.222656	541.306032	528.268562	2.0	1.0	ffc_line
654.35923	300.15637999999996	15693812.0	11968919.0	265.64883	87	48794.230469	2384.458984	654.860832	301.159861	2.0	1.0	ffc_line
300.15643	1008.56388	3648335.0	3075845.6	202.09038	193	2384.458984	9142.976563	301.159861	1008.563901	2.0	1.0	ffc_line
540.3032800000001	528.26858	1474115.9	1384791.5	156.02107	526	4290.990234	1108.264771	541.306032	529.270973	2.0	1.0	ffc_line
528.26858	540.3032800000001	1474115.9	1384791.5	156.02107	526	1108.264771	4290.990234	529.270973	541.306032	1.0	2.0	ffc_line
187.07208	596.84558	16964459.0	15695268.0	410.93859	48	973.5578	61967.726563	187.072039	596.845575	1.0	2.0	ffc_line
596.84558	187.07208	16964459.0	15695268.0	410.93859	48	61967.726563	973.5578	596.845575	187.072039	2.0	1.0	ffc_line
814.48202900	537.279979	22124252.0	21044092.0	705.27196	15	21098.802734	2511.427002	814.482029	537.279979	1.0		topfd
537.279979	814.48202900	22124252.0	21044092.0	705.27196	15	2511.427002	21098.802734	537.279979	814.482029		1.0	topfd
500.273383	540.30326	64887357.0	57956373.0	698.76791	16	4627.548828	81014.875	500.273383	540.30326			topfd
540.30326	500.273383	64887357.0	57956373.0	698.76791	16	81014.875	4627.548828	540.30326	500.273383			topfd
